timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_load_zero_drift,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-04-30 08:00:10,0.0,-0.0378709999999999,0.0,0.0,nearest,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:00:40,0.0,-0.0356229999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:01:10,0.0,-0.0367489999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:01:40,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:02:10,0.0,-0.0367479999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:02:40,0.0,-0.0401219999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:03:10,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:03:40,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:04:10,0.0,-0.0389969999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:04:40,0.0,-0.0373099999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:05:10,0.0,-0.0373089999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:05:40,0.0,-0.0384329999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:06:10,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:06:40,0.0,-0.0373089999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:07:10,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:07:40,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:08:10,0.0,-0.0373089999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:08:40,0.0,-0.0401219999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:09:10,0.0,-0.0367489999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:09:40,0.0,-0.0373109999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:10:10,0.0,-0.0367479999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:10:40,0.0,-0.0367469999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:11:10,0.0,-0.0384329999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:11:40,0.0,-0.0389979999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:12:10,0.0,-0.0373089999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:12:40,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:13:10,0.0,-0.0378739999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:13:40,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:14:10,0.0,-0.0367479999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:14:40,0.0,-0.0373119999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:15:10,0.0,-0.0356229999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:15:40,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:16:10,0.0,-0.0356229999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:16:40,0.0,-0.0373109999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:17:10,0.0,-0.0356229999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:17:40,0.0,-0.0367489999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:18:10,0.0,-0.0361849999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:18:40,0.0,-0.0389979999999999,0.0,0.0,linear,90.5,0.0,neutral,True,True,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:19:10,0.0,0.152473000000001,0.152473000000001,0.0,linear,90.5,0.0,neutral,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:19:40,0.0,2.14794,2.14794,0.0,nearest,90.5,0.0,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:27:40,0.0,37.07574,37.07574,0.0,linear,90.25,36.0,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:28:10,0.0,36.35307999999999,36.35307999999999,0.0,linear,90.23333333333332,35.400000000000006,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:28:40,0.0,37.64491,37.64491,0.0,linear,90.21666666666664,36.2,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:29:10,0.0,44.18030000000001,44.18030000000001,0.0,linear,90.2,44.3,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:29:40,0.0,48.78789999999999,48.78789999999999,0.0,linear,90.175,47.2,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:30:10,0.0,48.32977,48.32977,0.0,linear,90.16666666666669,48.2,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:30:40,0.0,47.84489000000001,47.84489000000001,0.0,linear,90.13333333333333,48.7,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
2024-04-30 08:31:10,0.0,47.61502,47.61502,0.0,linear,90.125,48.1,discharging,True,False,False,False,False,False,4月30日08_00_4月30日15_00
