voyage_id,file_name,rows,duration_h,count_h1,RMSE_h1,MAE_h1,WAPE_h1,Bias_h1,under_prediction_rate_h1,over_prediction_rate_h1,count_h2,RMSE_h2,MAE_h2,WAPE_h2,Bias_h2,under_prediction_rate_h2,over_prediction_rate_h2,count_h3,RMSE_h3,MAE_h3,WAPE_h3,Bias_h3,under_prediction_rate_h3,over_prediction_rate_h3,count_h4,RMSE_h4,MAE_h4,WAPE_h4,Bias_h4,under_prediction_rate_h4,over_prediction_rate_h4,count_h5,RMSE_h5,MAE_h5,WAPE_h5,Bias_h5,under_prediction_rate_h5,over_prediction_rate_h5,count_h6,RMSE_h6,MAE_h6,WAPE_h6,Bias_h6,under_prediction_rate_h6,over_prediction_rate_h6,high_load_MAE,ramp_region_MAE,zero_load_MAE,nonzero_load_MAE
voyage_060,7月22日08_00_7月22日11_00.xlsx,356,2.966666666666667,338,51.85768973321058,21.769307501271264,9.86415951985913,3.3527000671141134,0.34615384615384615,0.6538461538461539,337,67.03195258585768,29.132066221894128,13.161335560780921,5.782368768183767,0.31750741839762614,0.6824925816023739,336,79.68485262356955,35.61142861302693,16.04085254251806,6.070372463362921,0.33630952380952384,0.6636904761904762,335,84.61740786978338,38.278503301106284,17.190896599994858,8.002799718856402,0.3522388059701492,0.6477611940298508,334,91.24058884233816,42.45341155977937,19.008937179203496,9.162694042101831,0.36227544910179643,0.6377245508982036,333,97.99800846761578,45.56233600764827,20.33990821074095,9.30274749954251,0.3783783783783784,0.6216216216216216,31.698820633233662,50.63863770547622,17.61312127246005,42.108172571713304
voyage_061,7月23日12_00_7月23日15_00.xlsx,359,2.9916666666666667,341,19.67585553630309,11.165402691865893,6.070643666806918,2.4923133229285974,0.4633431085043988,0.5366568914956011,340,25.043508757823876,13.830462063702033,7.49758811341956,4.513801098404468,0.38235294117647056,0.6176470588235294,339,28.742915435425285,15.750638154262308,8.513415391264203,5.054631971766108,0.49557522123893805,0.504424778761062,338,31.34242107172535,17.425505560892137,9.390918229328344,6.573734500339483,0.3668639053254438,0.6331360946745562,337,32.474382691803676,18.572473327233926,9.979427236474754,7.386970121463219,0.3768545994065282,0.6231454005934718,336,34.365896538986384,19.77571562376331,10.594426624176474,8.187608771387008,0.4017857142857143,0.5982142857142857,14.162528967754836,25.417865113793496,0.43959642057522536,20.18449086344553
voyage_062,7月24日14_00_7月24日17_00.xlsx,356,2.966666666666667,338,51.31268314716982,20.581086859955736,10.754871321173267,4.913009208068487,0.3816568047337278,0.6124260355029586,337,65.32166628664257,28.738467823127724,14.976885641232544,7.504563337741386,0.3620178041543027,0.6379821958456974,336,74.26538102984459,34.305623505529496,17.830838911629534,7.339346400883265,0.41369047619047616,0.5863095238095238,335,82.59548435852435,39.900039135516266,20.68501832901947,8.990415165136719,0.41492537313432837,0.5850746268656717,334,90.01401307501358,44.696387739737325,23.113128306636284,9.5369628279291,0.41317365269461076,0.5868263473053892,333,95.48190372341854,48.98215727968104,25.267107982115476,10.1139388703342,0.43843843843843844,0.5615615615615616,42.230604340342644,52.98809778764954,100.32393909635998,33.35765402717821
voyage_063,7月25日08_00_7月25日17_00.xlsx,1080,9.0,1062,44.89351467147654,20.074509215590428,7.49907261063332,0.7485993539882747,0.4821092278719397,0.5178907721280602,1061,58.348510265173054,26.671273086990915,9.95399081463831,2.439261817447702,0.46088595664467485,0.5391140433553252,1060,61.23566142051497,30.604000926153446,11.410959850241403,2.6163318741183303,0.4820754716981132,0.5179245283018868,1059,65.1292612004839,33.97395875433229,12.655526597731125,4.226860448034704,0.45325779036827196,0.546742209631728,1058,68.81059921608143,37.16927711558697,13.832729619969514,4.723286324145832,0.44896030245746693,0.5510396975425331,1057,74.10081340687344,40.377003493116945,15.01229805488989,5.701984425548429,0.4607379375591296,0.5392620624408704,45.409070600377426,50.77673752733457,0.7489336015134489,32.563633798729086
voyage_064,7月26日11_00_7月26日13_00.xlsx,239,1.9916666666666667,221,29.428982710551658,14.209017497927565,9.43266146107597,2.2726967353250482,0.45701357466063347,0.5429864253393665,220,44.251695389458824,21.807433607466265,14.462221379952018,5.4447254906960225,0.38636363636363635,0.6136363636363636,219,55.310626351079954,27.46186800770102,18.203704571368924,7.18234017186608,0.410958904109589,0.589041095890411,218,62.7759753341072,32.21715912717487,21.357881125860068,10.816876714666805,0.3761467889908257,0.6238532110091743,217,67.42063812485061,35.37410144142425,23.46620917463707,13.42178189485077,0.3778801843317972,0.6221198156682027,216,72.6555649888579,39.00610547304959,25.90752865331914,15.310841887234156,0.37037037037037035,0.6296296296296297,43.00876096654352,61.54158619161305,0.7038794819177147,44.8479952795598
voyage_065,7月29日14_00_7月29日17_00.xlsx,359,2.9916666666666667,341,46.26533077199042,20.765348594864026,11.796211066967288,3.3643815929137637,0.3548387096774194,0.6451612903225806,340,72.83935316675435,32.72426106117303,18.535217868616545,5.288224628584559,0.35294117647058826,0.6470588235294118,339,81.58894812132752,37.892346415890316,21.39932757182188,5.101711576078251,0.5398230088495575,0.40117994100294985,338,88.61350191260429,43.74983794486468,24.63440508007405,6.829814422233265,0.35798816568047337,0.6420118343195266,337,97.23723974293337,48.92322865734827,27.465906720641954,7.333793158933373,0.3798219584569733,0.6201780415430267,336,103.96627654552422,53.50787486975679,29.95062639770949,7.494057249747139,0.37797619047619047,0.6220238095238095,84.29951710778465,89.32163756643024,0.3788185167230255,56.07670149872494
voyage_066,7月31日08_00_7月31日11_00.xlsx,359,2.9916666666666667,341,27.236156587611465,13.336427816913144,6.8902161045699755,0.5546014937941035,0.4838709677419355,0.5161290322580645,340,44.60100109252824,20.264985337248678,10.439126408358758,3.309449839138615,0.4470588235294118,0.5529411764705883,339,52.664240168072254,24.67716864794346,12.674591558856225,4.411552846914466,0.46607669616519176,0.5339233038348082,338,60.53389356600976,29.24670769455552,14.977269017923412,7.058207065056976,0.4230769230769231,0.5769230769230769,337,67.80184628207779,33.0728727078832,16.88654360970751,8.368255011831764,0.41839762611275966,0.5816023738872403,336,74.32333758495206,37.61288367465501,19.14762238016083,9.479637571520126,0.43452380952380953,0.5654761904761905,24.114280063119228,61.62840540029214,1.2663219293427175,34.66550267172473
all,all,2989,,2982,41.94134976191158,18.179028511883313,8.396762825256886,2.105077231099979,0.4369550637156271,0.562374245472837,2975,57.06755697398943,25.31661411402836,11.668518606285437,4.27613250704044,0.4050420168067227,0.5949579831932773,2968,63.872009117965284,29.81706587876641,13.713776578061537,4.646370182080211,0.45889487870619944,0.534366576819407,2961,69.39667953633966,33.689371169380664,15.46252132356993,6.566404879507821,0.40763255656872677,0.5923674434312732,2954,74.90373685329115,37.23795458310071,17.056175121934018,7.426014949627691,0.4102911306702776,0.5897088693297224,2947,80.42710486950209,40.66791417020388,18.58956945557225,8.230096353494416,0.4231421784865965,0.5768578215134035,39.757522626914785,52.81679373302885,6.834738163425037,35.4100461954582
