decision_index,execution_index,current_load_kw,previous_load_kw,load_delta_kw,load_kw,p_fc_kw,p_batt_kw,soc_before,soc_after,action_id,q_A0,q_A1,q_A2,q_A3,q_best,q_second,q_gap,reward,solver_status
0,1,40.3536,40.3536,0.0,40.96148986621943,40.228055942482506,0.733433923736925,0.55,0.5499996735069784,0,-0.016331247985363007,-0.043528929352760315,-0.049989331513643265,-0.033907294273376465,-0.016331247985363007,-0.033907294273376465,0.017576046288013458,-0.014614375252111074,solved
1,2,40.96148986621943,40.3536,0.6078898662194305,41.62293819903902,40.10304042845547,1.5198977705835475,0.5499996735069784,0.5499989969143099,0,-0.2325316071510315,-0.25829267501831055,-0.2570403814315796,-0.25219571590423584,-0.2325316071510315,-0.25219571590423584,0.019664108753204346,-0.014569547775971841,solved
2,3,41.62293819903902,40.96148986621943,0.6614483328195888,42.33655159970074,39.97859100121366,2.3579605984870824,0.5499989969143099,0.5499979472523625,0,-0.24191683530807495,-0.2676941156387329,-0.265896201133728,-0.26171910762786865,-0.24191683530807495,-0.26171910762786865,0.0198022723197937,-0.01452637123922886,solved
3,4,42.33655159970074,41.62293819903902,0.7136134006617212,43.10093666944654,39.85474418737,3.2461924820765375,0.5499979472523625,0.5499965021880453,0,-0.24974113702774048,-0.2755521535873413,-0.2732391357421875,-0.2696723937988281,-0.24974113702774048,-0.2696723937988281,0.019931256771087646,-0.014485119182518217,solved
4,5,43.10093666944654,42.33655159970074,0.7643850697457992,43.91470000951837,39.73153549764736,4.183164511871013,0.5499965021880453,0.5499946400243559,0,-0.25603634119033813,-0.28189849853515625,-0.2790999412536621,-0.27608799934387207,-0.25603634119033813,-0.27608799934387207,0.020051658153533936,-0.014446070183220857,solved
5,6,43.91470000951837,43.10093666944654,0.81376334007183,44.77644822115819,39.608999427669396,5.167448793488795,0.5499946400243559,0.5499923396999287,0,-0.2608352303504944,-0.286765456199646,-0.283510684967041,-0.28099799156188965,-0.2608352303504944,-0.28099799156188965,0.020162761211395264,-0.014409506406974495,solved
6,7,44.77644822115819,43.91470000951837,0.8617482116398207,45.68478790560796,39.48716945875108,6.197618446856879,0.5499923396999287,0.5499895807885831,0,-0.2641674876213074,-0.29018187522888184,-0.2865004539489746,-0.28443264961242676,-0.2641674876213074,-0.28443264961242676,0.020265161991119385,-0.014375712202807178,solved
7,8,45.68478790560796,44.77644822115819,0.9083396844497713,46.63832566410964,39.366078058688466,7.272247605421171,0.5499895807885831,0.5499863434988727,0,-0.2660660147666931,-0.29218077659606934,-0.28810203075408936,-0.28642547130584717,-0.2660660147666931,-0.28642547130584717,0.020359456539154053,-0.0143449727417872,solved
8,9,46.63832566410964,45.68478790560796,0.9535377585016747,47.635668097905175,39.245756682547814,8.38991141535736,0.5499863434988727,0.5499826086736344,0,-0.2665613293647766,-0.2927922010421753,-0.28834474086761475,-0.2870060205459595,-0.2665613293647766,-0.2870060205459595,0.02044469118118286,-0.014317572699082522,solved
9,10,47.635668097905175,46.63832566410964,0.9973424337955379,48.67542180823653,39.12623577345426,9.549186034782267,0.5499826086736344,0.5499783577895376,0,-0.26568537950515747,-0.29204726219177246,-0.2872598171234131,-0.28620660305023193,-0.26568537950515747,-0.28620660305023193,0.020521223545074463,-0.01429379497932329,solved
10,11,48.67542180823653,47.635668097905175,1.0397537103313539,49.75619339634567,39.007544763379656,10.748648632966017,0.5499783577895376,0.5499735729566347,0,-0.2677801251411438,-0.29428696632385254,-0.28928637504577637,-0.28836536407470703,-0.2677801251411438,-0.28836536407470703,0.020585238933563232,-0.0142739194851624,solved
11,12,49.75619339634567,48.67542180823653,1.080771588109144,50.87658946347455,38.88971207393,11.986877389544553,0.5499735729566347,0.5499682369179107,0,-0.2689356207847595,-0.29560160636901855,-0.2904243469238281,-0.2895761728286743,-0.2689356207847595,-0.2895761728286743,0.020640552043914795,-0.014258221928927096,solved
12,13,50.87658946347455,49.75619339634567,1.1203960671288797,52.03521661086511,38.772765117132074,13.262451493733039,0.5499682369179107,0.5499623330488341,0,-0.2737728953361511,-0.3005443811416626,-0.2952549457550049,-0.29446470737457275,-0.2737728953361511,-0.29446470737457275,0.02069181203842163,-0.014246972687257607,solved
13,14,52.03521661086511,50.87658946347455,1.1586271473905612,53.23068143975933,38.65673029621961,14.573951143539723,0.5499623330488341,0.5499558453569077,0,-0.2918739914894104,-0.3185533285140991,-0.3131248950958252,-0.3126479387283325,-0.2918739914894104,-0.3126479387283325,0.02077394723892212,-0.014240435698626187,solved
14,15,53.23068143975933,52.03521661086511,1.1954648288942167,54.46159055139915,38.54163300641874,15.919957544980406,0.5499558453569077,0.5499487584812199,0,-0.3158610463142395,-0.3423597812652588,-0.336739182472229,-0.33673763275146484,-0.3158610463142395,-0.33673763275146484,0.020876586437225342,-0.014238867403632382,solved
15,16,54.46159055139915,53.23068143975933,1.2309091116398179,55.72655054702653,38.427497635732976,17.29905291129355,0.5499487584812199,0.5499410576919966,0,-0.3384295105934143,-0.3647686243057251,-0.35899782180786133,-0.35939812660217285,-0.3384295105934143,-0.35899782180786133,0.02056831121444702,-0.014242515727969245,solved
16,17,55.72655054702653,54.46159055139915,1.264959995627379,57.02416802788344,38.31434756572742,18.709820462156024,0.5499410576919966,0.5499327288901528,0,-0.35959190130233765,-0.3857918977737427,-0.37991297245025635,-0.3806420564651489,-0.35959190130233765,-0.37991297245025635,0.0203210711479187,-0.014251619107956075,solved
17,18,57.02416802788344,55.72655054702653,1.297617480856914,58.35304959521182,38.20220517231237,20.150844422899453,0.5499327288901528,0.5499237586068448,0,-0.3793615698814392,-0.4054431915283203,-0.39949679374694824,-0.4004828929901123,-0.3793615698814392,-0.39949679374694824,0.020135223865509033,-0.014266405558533214,solved
18,19,58.35304959521182,57.02416802788344,1.3288815673283807,59.71180185025364,38.09109182652646,21.620710023727185,0.5499237586068448,0.5499141340030237,0,-0.39775246381759644,-0.42373573780059814,-0.4177621603012085,-0.41893482208251953,-0.39775246381759644,-0.4177621603012085,0.02000969648361206,-0.01428709178361418,solved
19,20,59.71180185025364,58.35304959521182,1.3587522550418214,61.09903139425085,37.98102789531913,23.11800349893172,0.5499141340030237,0.5499038428689875,0,-0.42236024141311646,-0.448134183883667,-0.4420996904373169,-0.44361281394958496,-0.42236024141311646,-0.4420996904373169,0.01973944902420044,-0.014313882328691878,solved
20,21,61.09903139425085,59.71180185025364,1.3872295439972078,62.5133448284454,37.872032742332394,24.641312086113004,0.5499038428689875,0.5498928736239349,0,-0.4604799151420593,-0.4855339527130127,-0.4792928695678711,-0.48181188106536865,-0.4604799151420593,-0.4792928695678711,0.018812954425811768,-0.0143469687755949,solved
21,22,62.5133448284454,61.09903139425085,1.414313434194547,63.95334875407926,37.76412472868208,26.18922402539718,0.5498928736239349,0.549881215315519,0,-0.49733513593673706,-0.521695613861084,-0.5152866840362549,-0.5187373161315918,-0.49733513593673706,-0.5152866840362549,0.017951548099517822,-0.01438652897928974,solved
22,23,63.95334875407926,62.5133448284454,1.4400039256338601,65.41764977239437,37.657321213738456,27.760328558655914,0.549881215315519,0.5498688576194014,0,-0.5329249501228333,-0.5566180944442749,-0.5500806570053101,-0.5543885231018066,-0.5329249501228333,-0.5500806570053101,0.017155706882476807,-0.01443272634662615,solved
23,24,65.41764977239437,63.95334875407926,1.464301018315112,66.90485448463272,37.55163855590623,29.35321592872649,0.5498688576194014,0.5498557908388063,0,-0.5672431588172913,-0.5902955532073975,-0.5836677551269531,-0.5887589454650879,-0.5672431588172913,-0.5836677551269531,0.016424596309661865,-0.014485709156922317,solved
24,25,66.90485448463272,65.41764977239437,1.487204712238352,68.41356949203626,37.447092113403976,30.966477378632284,0.5498557908388063,0.5498420059040758,0,-0.6002854704856873,-0.6227234601974487,-0.6160434484481812,-0.6218445301055908,-0.6002854704856873,-0.6160434484481812,0.015757977962493896,-0.014545609924286591,solved
25,26,68.41356949203626,66.90485448463272,1.5087150074035378,69.94240139584691,37.34369624504294,32.59870515080397,0.5498420059040758,0.5498274943722246,0,-0.6320480704307556,-0.6538980007171631,-0.647203803062439,-0.6536414623260498,-0.6320480704307556,-0.647203803062439,0.01515573263168335,-0.01461254480157347,solved
26,27,69.94240139584691,68.41356949203626,1.528831903810655,71.48995679730666,37.24146431100519,34.24849248630147,0.5498274943722246,0.5498122484264952,0,-0.6625257134437561,-0.6838146448135376,-0.6771429777145386,-0.6841449737548828,-0.6625257134437561,-0.6771429777145386,0.01461726427078247,-0.014686613025871022,solved
27,28,71.48995679730666,69.94240139584691,1.5475554014597463,73.05484229765744,37.14040867362121,35.914433624036235,0.5498122484264952,0.5497962608759147,0,-0.69171541929245,-0.712469220161438,-0.7058571577072144,-0.7133511304855347,-0.69171541929245,-0.7058571577072144,0.014141738414764404,-0.014767896405417164,solved
28,29,73.05484229765744,71.48995679730666,1.5648855003507833,74.63566449814124,37.040540698146906,37.59512379999433,0.5497962608759147,0.5497795251548498,0,-0.7196113467216492,-0.7398573160171509,-0.7333414554595947,-0.7412554025650024,-0.7196113467216492,-0.7333414554595947,0.013730108737945557,-0.014856458847843139,solved
29,30,74.63566449814124,73.05484229765744,1.5808222004837944,76.23103,36.941870753539966,39.28915924646004,0.5497795251548498,0.5497620353225642,0,-0.7462108731269836,-0.7659757137298584,-0.7595922946929932,-0.7678545713424683,-0.7462108731269836,-0.7595922946929932,0.013381421566009521,-0.014952345929641925,solved
