state_id,source_split,source_voyage_id,decision_index,load_regime,load_delta_regime,soc_regime,previous_fc_regime,current_soc,previous_fc_kw,previous_batt_kw,current_load_kw,previous_load_kw,backward_load_delta_kw,recent_10s_mean_load_kw,recent_60s_mean_load_kw,state_0_soc_normalized,state_1_previous_fc_normalized,state_2_previous_batt_normalized,state_3_current_load_normalized,state_4_backward_delta_normalized,state_5_mean_10s_normalized,state_6_mean_60s_normalized,forecast_mode,action_id,action_name,q_h2,q_batt,q_soc,q_fcvar,soc_penalty_mode,solver_status,solver_status_class,solve_ms,solver_iterations,p_fc_first_kw,p_batt_first_kw,predicted_next_soc,common_reward,H_t,B_t,phi_soc,F_t,weighted_h2,weighted_batt,weighted_soc,weighted_fcvar,total_cost,is_winner,winner_action_id,winner_tie_count
state_001,train,voyage_037,5007,low,rapidly_falling,low,low,0.47,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,0,nominal,0.25,0.4,12,20,symmetric,solved,solved,0.8094000004348345,150,120.19555138662098,-120.12865187614207,0.4700534763554582,-0.41810465822985543,0.17692145647789037,0.037061588288901555,0.35871771135724073,0.000016597371879074146,0.04423036411947259,0.014824635315560622,0.35871771135724073,0.0003319474375814829,0.41810465822985543,false,1,1
state_001,train,voyage_037,5007,low,rapidly_falling,low,low,0.47,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,1,hydrogen_economy,0.4,0.25,8,8,symmetric,solved,solved,0.9441000001970679,125,120.02896652854037,-119.9620670176608,0.47005340206882634,-0.4176773575940983,0.1766681378211836,0.036958871433138515,0.35871949106054973,3.641752498610344e-7,0.0441670344552959,0.014783548573255407,0.35871949106054973,0.000007283504997220688,0.4176773575940983,true,1,1
state_001,train,voyage_037,5007,low,rapidly_falling,low,low,0.47,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,2,soc_regulation,0.25,0.45,200,8,deficit_only,solved,solved,13.51289999729488,5350,136.52439108008235,-136.45749160314324,0.47006075441283873,-2.7984108569563997,0.20186135427172416,0.04782176357716426,0.35854337053134216,0.11851367212131303,0.05046533856793104,0.019128705430865704,0.35854337053134216,2.3702734424262606,2.7984108569563997,false,1,1
state_001,train,voyage_037,5007,low,rapidly_falling,low,low,0.47,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,3,fast_fc_response,0.15,0.8,12,8,symmetric,solved,solved,0.691100001859013,150,120.40580077396159,-120.33890126286299,0.4700535699411075,-0.4193318079062879,0.17724120611966288,0.03719143233571943,0.3587154693088567,0.00007147320666138168,0.04431030152991572,0.014876572934287772,0.3587154693088567,0.0014294641332276334,0.4193318079062879,false,1,1
state_002,train,voyage_037,5007,low,rapidly_falling,low,medium,0.47,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,0,nominal,0.25,0.4,12,20,symmetric,solved,solved,0.40749999607214704,50,300.0536055540744,-299.9867060435913,0.47013354137145685,-0.5651656337861652,0.4635644873911111,0.23111856869166067,0.3568021404041917,0.0000012472028765730707,0.11589112184777778,0.09244742747666428,0.3568021404041917,0.000024944057531461414,0.5651656337861652,true,0,1
state_002,train,voyage_037,5007,low,rapidly_falling,low,medium,0.47,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,1,hydrogen_economy,0.4,0.25,8,8,symmetric,solved,solved,0.3969000026700087,50,299.77667336530453,-299.70977385442205,0.47013341796343083,-0.5652905889790969,0.4631029528177524,0.23069205226790768,0.35680508901884644,0.000021647042432466562,0.1157757382044381,0.09227682090716308,0.35680508901884644,0.00043294084864933124,0.5652905889790969,false,0,1
state_002,train,voyage_037,5007,low,rapidly_falling,low,medium,0.47,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,2,soc_regulation,0.25,0.45,200,8,deficit_only,solved,solved,5.724700000428129,2250,316.0620459488395,-315.99514640145344,0.4701406576456506,-2.8212876239687867,0.49034992047019577,0.2564434699346544,0.35663213033369745,0.11197453127718393,0.12258748011754894,0.10257738797386176,0.35663213033369745,2.2394906255436786,2.8212876239687867,false,0,1
state_002,train,voyage_037,5007,low,rapidly_falling,low,medium,0.47,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,3,fast_fc_response,0.15,0.8,12,8,symmetric,solved,solved,0.40020000596996397,50,299.74941670689856,-299.6825171957979,0.47013340595151676,-0.5653748656409541,0.46305753029595254,0.23065009428626757,0.35680537602275786,0.000027253466485053566,0.11576438257398813,0.09226003771450703,0.35680537602275786,0.0005450693297010714,0.5653748656409541,false,0,1
state_003,train,voyage_037,5007,low,rapidly_falling,low,high,0.47,480,-479.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.800000011920929,-0.7685147523880005,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,0,nominal,0.25,0.4,12,20,symmetric,solved,solved,0.39010000182315707,50,479.911659721528,-479.8447602110407,0.4702136063874555,-0.7856087484324654,0.7764639548320064,0.591333297126662,0.35489169777657226,0.00000338715486133294,0.1941159887080016,0.23653331885066484,0.35489169777657226,0.00006774309722665879,0.7856087484324654,true,0,1
state_003,train,voyage_037,5007,low,rapidly_falling,low,high,0.47,480,-479.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.800000011920929,-0.7685147523880005,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,1,hydrogen_economy,0.4,0.25,8,8,symmetric,solved,solved,0.3857000046991743,50,479.5243802020686,-479.45748069118326,0.4702134338580354,-0.7869516369329598,0.7757619962887408,0.5903791599655253,0.35489580901185325,0.00009818324313555564,0.1939404990721852,0.23615166398621013,0.35489580901185325,0.001963664862711113,0.7869516369329598,false,0,1
state_003,train,voyage_037,5007,low,rapidly_falling,low,high,0.47,480,-479.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.800000011920929,-0.7685147523880005,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,2,soc_regulation,0.25,0.45,200,8,deficit_only,solved,solved,7.165099996200297,2675,495.599158998629,-495.53225944488236,0.4702205780670981,-2.920499975123376,0.8050004709878769,0.6306300854458163,0.3547255882631194,0.10561361174674803,0.20125011774696921,0.25225203417832653,0.3547255882631194,2.1122722349349607,2.920499975123376,false,0,1
state_003,train,voyage_037,5007,low,rapidly_falling,low,high,0.47,480,-479.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,-1.600000023841858,0.800000011920929,-0.7685147523880005,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,3,fast_fc_response,0.15,0.8,12,8,symmetric,solved,solved,0.4183000055490993,50,479.09303263983577,-479.0261331287331,0.470213241961926,-0.7915129385293269,0.7749803060821493,0.5893173596222333,0.3549003817675067,0.00035702681961947627,0.19374507652053732,0.23572694384889334,0.3549003817675067,0.007140536392389526,0.7915129385293269,false,0,1
state_004,train,voyage_037,5007,low,rapidly_falling,normal,low,0.55,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,0,nominal,0.25,0.4,12,20,symmetric,solved,solved,0.516699998115655,100,119.78270055449329,-119.71580104279866,0.5500532922896909,-0.0592062243506597,0.17629369267089556,0.036807284011646714,0,0.00002049437891385597,0.04407342316772389,0.014722913604658687,0,0.0004098875782771194,0.0592062243506597,true,0,1
state_004,train,voyage_037,5007,low,rapidly_falling,normal,low,0.55,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,1,hydrogen_economy,0.4,0.25,8,8,symmetric,solved,solved,0.4490999999688938,75,119.34177256143201,-119.27487304973829,0.55005309600795,-0.06228147457384632,0.17562338867794974,0.03653665182505133,0,0.00018804833371691764,0.043905847169487436,0.014614660730020532,0,0.0037609666743383527,0.06228147457384632,false,0,1
state_004,train,voyage_037,5007,low,rapidly_falling,normal,low,0.55,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,2,soc_regulation,0.25,0.45,200,8,deficit_only,solved,solved,8.4562999982154,3275,119.43514580323537,-119.36824629154354,0.5500531375740259,-0.06134850259265208,0.17576532262339972,0.03659387898257366,0,0.00013848101718863423,0.04394133065584993,0.014637551593029464,0,0.0027696203437726843,0.06134850259265208,false,0,1
state_004,train,voyage_037,5007,low,rapidly_falling,normal,low,0.55,120,-119.55321205279613,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.20000000298023224,-0.19159168004989624,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,3,fast_fc_response,0.15,0.8,12,8,symmetric,solved,solved,0.567100003536325,100,119.37990209148829,-119.31300257979514,0.5500531129812821,-0.06188220255690695,0.17568134741124775,0.03656001547246415,0,0.00016689297575546734,0.043920336852811936,0.014624006188985662,0,0.003337859515109347,0.06188220255690695,false,0,1
state_005,train,voyage_037,5007,low,rapidly_falling,normal,medium,0.55,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,0,nominal,0.25,0.4,12,20,symmetric,solved,solved,0.3892999957315624,50,299.6407547219467,-299.57385521024787,0.5501333573056896,-0.20903254604974103,0.46287645388021387,0.2304828616184114,0,0.00005601439661614964,0.11571911347005347,0.09219314464736456,0,0.0011202879323229929,0.20903254604974103,true,0,1
state_005,train,voyage_037,5007,low,rapidly_falling,normal,medium,0.55,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,1,hydrogen_economy,0.4,0.25,8,8,symmetric,solved,solved,0.3804000007221475,50,299.08947939819626,-299.0225798864996,0.5501331119025547,-0.21454023112424447,0.4619579457523631,0.22963537373124704,0,0.0003598297596827446,0.11548948643809077,0.09185414949249882,0,0.007196595193654892,0.21454023112424447,false,0,1
state_005,train,voyage_037,5007,low,rapidly_falling,normal,medium,0.55,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,2,soc_regulation,0.25,0.45,200,8,deficit_only,solved,solved,0.4523999959928915,75,299.0462549510576,-298.97935543936586,0.5501330926617876,-0.21519517079154912,0.46188593770980496,0.2295689898168831,0,0.00039480452186723254,0.11547148442745124,0.09182759592675324,0,0.007896090437344652,0.21519517079154912,false,0,1
state_005,train,voyage_037,5007,low,rapidly_falling,normal,medium,0.55,300,-299.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.5,-0.48005321621894836,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,3,fast_fc_response,0.15,0.8,12,8,symmetric,solved,solved,0.3785999942920171,50,298.7235180244252,-298.65661851272995,0.5501329489916914,-0.22111068915346516,0.46134833494027866,0.2290736352046821,0,0.0007072075668261319,0.11533708373506966,0.09162945408187284,0,0.014144151336522637,0.22111068915346516,false,0,1
state_006,train,voyage_037,5007,low,rapidly_falling,normal,high,0.55,480,-479.55321205279614,0.0668995116918154,0.4467879472038731,-0.3798884355120577,1.7189119172472531,1.2421633287065434,0,0.800000011920929,-0.7685147523880005,0.00011149918282171711,-0.007914341986179352,0.0028648532461375,0.002070272108539939,causal_persistence_current_load_x6,0,nominal,0.25,0.4,12,20,symmetric,solved,solved,0.3806000022450462,50,479.4988088894003,-479.43190937769737,0.5502134223216882,-0.43223587851338136,0.7757156516172066,0.5903161872574185,0,0.00010902453530561545,0.19392891290430164,0.23612647490296743,0,0.002180490706112309,0.43223587851338136,true,0,1
