timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn,aligned,shore
2024-06-28 08:00:02,0.0,-0.11539400000000001,-0.11539400000000001,,True,False
2024-06-28 08:00:32,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,False
2024-06-28 08:01:02,0.0,-0.11764500000000001,-0.11764500000000001,,True,False
2024-06-28 08:01:32,0.0,-0.118206,-0.118206,0.0,True,False
2024-06-28 08:02:02,0.0,-0.117644,-0.117644,,True,False
2024-06-28 08:02:32,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,False
2024-06-28 08:03:03,0.0,-0.117643,-0.117643,,True,False
2024-06-28 08:03:32,0.0,-0.11651800000000001,-0.11651800000000001,0.0,True,True
2024-06-28 08:04:03,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,True
2024-06-28 08:04:33,0.0,-0.11539400000000001,-0.11539400000000001,0.0,True,True
2024-06-28 08:05:03,0.0,-0.11708099999999999,-0.11708099999999999,,True,False
2024-06-28 08:05:33,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,True
2024-06-28 08:06:03,0.0,-0.115957,-0.115957,0.0,True,True
2024-06-28 08:06:33,0.0,-0.11539400000000001,-0.11539400000000001,0.0,True,True
2024-06-28 08:07:03,0.0,-0.11708000000000002,-0.11708000000000002,,True,False
2024-06-28 08:07:33,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,True
2024-06-28 08:08:03,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,True
2024-06-28 08:08:33,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,True
2024-06-28 08:09:03,0.0,-0.11764500000000001,-0.11764500000000001,,True,False
2024-06-28 08:09:33,0.0,-0.117643,-0.117643,0.0,True,True
2024-06-28 08:10:03,0.0,-0.117082,-0.117082,0.0,True,True
2024-06-28 08:10:33,0.0,-0.11877500000000002,-0.11877500000000002,0.0,True,True
2024-06-28 08:11:03,0.0,-0.11820900000000001,-0.11820900000000001,,True,False
2024-06-28 08:11:33,0.0,-0.11595600000000002,-0.11595600000000002,0.0,True,True
2024-06-28 08:12:03,0.0,-0.119899,-0.119899,0.0,True,True
2024-06-28 08:12:33,0.0,-0.11877499999999999,-0.11877499999999999,0.0,True,True
2024-06-28 08:13:03,0.0,-0.11877499999999999,-0.11877499999999999,,True,False
2024-06-28 08:13:33,0.0,-0.11821000000000001,-0.11821000000000001,0.0,True,False
2024-06-28 08:14:03,0.0,-0.11539400000000001,-0.11539400000000001,,True,False
2024-06-28 08:14:33,0.0,-0.11595899999999999,-0.11595899999999999,0.0,True,False
2024-06-28 08:15:03,0.0,-0.11990199999999998,-0.11990199999999998,,True,False
2024-06-28 08:15:33,0.0,-0.11877499999999999,-0.11877499999999999,0.0,True,False
2024-06-28 08:16:03,0.0,-0.11877499999999999,-0.11877499999999999,,True,False
2024-06-28 08:16:33,0.0,-0.119338,-0.119338,0.0,True,False
2024-06-28 08:17:03,0.0,-0.11877499999999999,-0.11877499999999999,,True,False
2024-06-28 08:17:33,0.0,-0.11877499999999999,-0.11877499999999999,0.0,True,False
2024-06-28 08:18:03,0.0,-0.11877499999999999,-0.11877499999999999,,True,False
2024-06-28 08:18:33,0.0,-0.11990100000000001,-0.11990100000000001,0.0,True,False
2024-06-28 08:19:03,0.0,-0.12046399999999999,-0.12046399999999999,,True,False
2024-06-28 08:19:33,0.0,-0.117645,-0.117645,0.0,True,False
2024-06-28 08:20:03,0.0,-0.118206,-0.118206,,True,False
2024-06-28 08:20:33,0.0,-0.11821400000000001,-0.11821400000000001,0.0,True,False
2024-06-28 08:21:03,0.0,-0.11877499999999999,-0.11877499999999999,,True,False
2024-06-28 08:21:33,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,False
2024-06-28 08:22:03,0.0,-0.118262,-0.118262,,True,False
2024-06-28 08:22:33,0.0,-0.119946,-0.119946,0.0,True,False
2024-06-28 08:23:03,0.0,-0.11764400000000001,-0.11764400000000001,,True,False
2024-06-28 08:23:33,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,False
2024-06-28 08:24:03,0.0,-0.11876900000000001,-0.11876900000000001,,True,False
2024-06-28 08:24:33,0.0,-0.11876900000000001,-0.11876900000000001,0.0,True,False
2024-06-28 08:25:03,0.0,-0.118204,-0.118204,,True,False
2024-06-28 08:25:33,0.0,-0.11708000000000002,-0.11708000000000002,0.0,True,False
2024-06-28 08:26:03,0.0,-0.11708000000000002,-0.11708000000000002,,True,False
