timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,parent_voyage,segment_id
2024-05-20 13:55:04,8.0,29.202073,37.202073,0.0,linear,66.66666666666667,43.6,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:55:34,9.0,25.074420000000003,34.07442,0.0,linear,66.65833333333333,41.7,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:56:04,9.0,28.367059999999995,37.36706,0.0,linear,66.64166666666667,41.2,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:56:34,3.0,29.263416,32.26341599999999,0.0,exact,66.63333333333333,40.7,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:57:04,0.0,32.07893,32.07893,0.0,linear,66.61666666666666,41.7,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:57:34,0.0,38.469620000000006,38.469620000000006,0.0,linear,66.6,40.9,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:58:04,0.0,40.09441,40.09441,0.0,linear,66.57499999999999,40.6,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:58:34,0.0,38.700050000000005,38.700050000000005,0.0,linear,66.56666666666665,39.900000000000006,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:59:04,0.0,36.51016,36.51016,0.0,linear,66.55,36.9,5月20日08_00_5月20日18_00,operating_segment_0080
2024-05-20 13:59:34,0.0,36.135560000000005,36.135560000000005,0.0,exact,66.54166666666666,36.7,5月20日08_00_5月20日18_00,operating_segment_0080
