timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn
2024-07-11 07:00:33,297.0,257.59240000000005,554.5924,
2024-07-11 07:01:03,297.0,255.78280000000004,552.7828000000001,7.1
2024-07-11 07:01:33,315.0,246.65900000000002,561.659,
2024-07-11 07:02:03,321.0,250.86960000000002,571.8696,7.2
2024-07-11 07:02:33,314.0,228.1395,542.1395,
2024-07-11 07:03:03,322.0,212.64180000000002,534.6418,6.8
2024-07-11 07:03:33,330.0,213.90139999999997,543.9014,
2024-07-11 07:04:03,323.0,229.6017,552.6016999999999,6.5
2024-07-11 07:04:33,334.0,221.6704,555.6704,
2024-07-11 07:05:03,338.0,200.3133,538.3133,6.9
2024-07-11 07:05:33,338.0,237.7455,575.7455,
2024-07-11 07:06:03,353.0,190.10080000000002,543.1008,7.3
2024-07-11 07:06:33,361.0,188.58800000000002,549.588,
2024-07-11 07:07:03,372.0,177.92219999999998,549.9222,8.0
2024-07-11 07:07:33,374.0,175.6931,549.6931,
2024-07-11 07:08:03,374.0,192.48689999999996,566.4869,7.9
2024-07-11 07:08:33,375.0,180.97310000000002,555.9731,
2024-07-11 07:09:03,376.0,169.3994,545.3994,7.8
2024-07-11 07:09:33,376.0,173.20399999999998,549.204,7.8
2024-07-11 07:10:03,376.0,175.19549999999998,551.1955,7.7
2024-07-11 07:10:33,376.0,175.2355,551.2355,
2024-07-11 07:11:03,376.0,179.3651,555.3651,8.0
2024-07-11 07:11:33,376.0,185.26699999999997,561.2669999999999,8.6
2024-07-11 07:12:03,377.0,186.3176,563.3176,9.5
2024-07-11 07:12:33,376.0,176.0139,552.0139,10.0
2024-07-11 07:13:03,377.0,153.6199,530.6199,10.0
2024-07-11 07:13:33,375.0,170.74519999999998,545.7452,
2024-07-11 07:14:03,377.0,164.04520000000002,541.0452,8.0
2024-07-11 07:14:33,376.0,405.4306,781.4306,8.2
2024-07-11 07:15:03,376.0,391.775,767.775,8.1
2024-07-11 07:15:33,376.0,395.3047,771.3047,
2024-07-11 07:16:03,377.0,384.1096,761.1096,7.5
2024-07-11 07:16:33,378.0,386.98999999999995,764.99,7.4
2024-07-11 07:17:03,378.0,392.89519999999993,770.8951999999999,7.3
2024-07-11 07:17:33,377.0,380.36340000000007,757.3634000000001,
2024-07-11 07:18:03,377.0,535.2419,912.2419,7.4
2024-07-11 07:18:33,378.0,547.1764999999999,925.1764999999999,7.5
2024-07-11 07:19:03,385.0,522.848,907.848,7.8
2024-07-11 07:19:33,389.0,512.9147,901.9147,
2024-07-11 07:20:03,389.0,499.32710000000003,888.3271,8.0
2024-07-11 07:20:33,388.0,521.7822,909.7822,8.7
2024-07-11 07:21:03,389.0,310.2559,699.2559,8.7
2024-07-11 07:21:33,390.0,322.04190000000006,712.0419,
2024-07-11 07:22:03,390.0,211.81540000000004,601.8154000000001,7.7
2024-07-11 07:22:33,392.0,143.54870000000003,535.5487,6.8
2024-07-11 07:23:03,391.0,157.5908,548.5908,6.8
2024-07-11 07:23:33,392.0,-62.4264,329.5736,
2024-07-11 07:24:03,392.0,-49.81044599999999,342.189554,5.5
2024-07-11 07:24:33,392.0,-137.020523,254.979477,
2024-07-11 07:25:03,391.0,128.81473,519.81473,5.5
2024-07-11 07:25:33,391.0,-143.286529,247.713471,
2024-07-11 07:26:03,392.0,-111.97830000000002,280.0217,5.6
2024-07-11 07:26:33,391.0,-111.7921,279.2079,
2024-07-11 07:27:03,393.0,-95.4553,297.54470000000003,4.4
2024-07-11 07:27:33,392.0,74.92109199999999,466.921092,
2024-07-11 07:28:03,391.0,71.33102,462.33101999999997,5.9
2024-07-11 07:28:33,392.0,47.950376999999996,439.950377,
2024-07-11 07:29:03,391.0,60.280179999999994,451.28018,
2024-07-11 07:29:33,392.0,438.4575,830.4575,8.5
2024-07-11 07:30:03,391.0,431.4683,822.4683,8.5
2024-07-11 07:30:33,390.0,441.33180000000004,831.3318,
2024-07-11 07:31:03,392.0,527.4984000000001,919.4984000000001,7.9
2024-07-11 07:31:33,391.0,558.9090000000001,949.9090000000001,8.8
2024-07-11 07:32:03,392.0,444.51730000000003,836.5173,7.7
2024-07-11 07:32:33,392.0,499.0954,891.0953999999999,
2024-07-11 07:33:03,390.0,141.0464,531.0464,8.1
2024-07-11 07:33:33,392.0,188.61909999999997,580.6191,7.6
2024-07-11 07:34:03,392.0,147.401,539.4010000000001,8.4
2024-07-11 07:34:33,392.0,170.323,562.323,
2024-07-11 07:35:03,392.0,139.9037,531.9037,9.2
2024-07-11 07:35:33,392.0,156.07160000000002,548.0716,
2024-07-11 07:36:03,392.0,149.2595,541.2595,8.7
2024-07-11 07:36:33,392.0,143.54520000000002,535.5452,
2024-07-11 07:37:03,392.0,144.58630000000002,536.5863,7.1
2024-07-11 07:37:33,392.0,170.79500000000004,562.7950000000001,
2024-07-11 07:38:03,391.0,170.31889999999999,561.3189,6.9
2024-07-11 07:38:33,392.0,290.13609999999994,682.1360999999999,
2024-07-11 07:39:03,391.0,291.69939999999997,682.6994,7.3
2024-07-11 07:39:33,392.0,285.936,677.9359999999999,
2024-07-11 07:40:03,391.0,243.5764,634.5764,7.9
2024-07-11 07:40:33,391.0,331.55879999999996,722.5588,7.9
2024-07-11 07:41:03,390.0,265.7906,655.7906,7.7
2024-07-11 07:41:33,391.0,293.0173,684.0173,
