timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn
2024-03-26 14:07:27,0.0,46.00990000000001,46.00990000000001,
2024-03-26 14:07:57,0.0,45.75113,45.75113,0.0
2024-03-26 14:08:27,0.0,166.50750000000002,166.50750000000002,
2024-03-26 14:08:57,0.0,205.59320000000002,205.59320000000002,0.0
2024-03-26 14:09:27,0.0,100.38876,100.38876,
2024-03-26 14:09:57,0.0,116.02496,116.02496,0.8
2024-03-26 14:10:27,0.0,132.05947999999998,132.05947999999998,
2024-03-26 14:10:57,0.0,76.69605,76.69605,3.1
2024-03-26 14:11:27,0.0,83.98164,83.98164,
2024-03-26 14:11:57,0.0,89.04021999999999,89.04021999999999,1.9
2024-03-26 14:12:27,0.0,105.01807,105.01807,
2024-03-26 14:12:57,0.0,115.303,115.303,1.9
2024-03-26 14:13:27,0.0,120.2561,120.2561,
2024-03-26 14:13:57,0.0,111.18039999999999,111.18039999999999,4.1
2024-03-26 14:14:27,0.0,108.6725,108.6725,
2024-03-26 14:14:57,0.0,142.4577,142.4577,4.9
2024-03-26 14:15:27,0.0,139.6834,139.6834,
2024-03-26 14:15:57,0.0,206.6339,206.6339,5.9
2024-03-26 14:16:27,0.0,219.04759999999996,219.04759999999996,
2024-03-26 14:16:57,0.0,231.5494,231.5494,7.6
2024-03-26 14:17:29,4.0,228.81029999999998,232.81029999999998,
2024-03-26 14:17:57,48.0,181.4743,229.4743,7.9
2024-03-26 14:18:27,47.0,182.2191,229.2191,
2024-03-26 14:18:57,49.0,181.9725,230.9725,7.8
2024-03-26 14:19:27,48.0,179.18949999999998,227.18949999999998,
2024-03-26 14:19:57,49.0,179.99450000000002,228.99450000000002,7.8
2024-03-26 14:20:27,59.0,172.69689999999997,231.69689999999997,
2024-03-26 14:20:57,59.0,174.1556,233.1556,7.8
2024-03-26 14:21:27,71.0,156.46020000000001,227.46020000000001,
2024-03-26 14:21:57,71.0,161.84539999999998,232.84539999999998,7.7
2024-03-26 14:22:27,73.0,164.5724,237.5724,
2024-03-26 14:22:57,82.0,152.61399999999998,234.61399999999998,7.7
2024-03-26 14:23:27,83.0,154.4483,237.4483,
2024-03-26 14:23:57,78.0,155.8772,233.8772,7.9
2024-03-26 14:24:27,79.0,152.18650000000002,231.18650000000002,
2024-03-26 14:24:57,80.0,153.4458,233.4458,7.9
2024-03-26 14:25:27,80.0,154.3007,234.3007,
2024-03-26 14:25:57,77.0,151.0206,228.0206,7.5
2024-03-26 14:26:27,74.0,152.63209999999998,226.63209999999998,
2024-03-26 14:26:57,73.0,157.3402,230.3402,7.4
2024-03-26 14:27:27,73.0,160.07559999999998,233.07559999999998,
2024-03-26 14:27:57,83.0,212.3276,295.32759999999996,8.1
2024-03-26 14:28:27,84.0,218.3658,302.36580000000004,
2024-03-26 14:28:57,128.0,202.69510000000002,330.6951,8.4
2024-03-26 14:29:27,143.0,207.3208,350.32079999999996,
2024-03-26 14:29:57,143.0,198.05349999999999,341.0535,8.6
2024-03-26 14:30:27,144.0,208.18189999999998,352.1819,
2024-03-26 14:30:57,142.0,182.6045,324.60450000000003,8.8
2024-03-26 14:31:27,154.0,180.27590000000004,334.27590000000004,
2024-03-26 14:31:57,147.0,191.7316,338.73159999999996,8.3
2024-03-26 14:32:27,145.0,189.0127,334.0127,
2024-03-26 14:32:57,146.0,195.22650000000002,341.2265,8.3
2024-03-26 14:33:27,146.0,189.48520000000002,335.4852,
2024-03-26 14:33:57,149.0,190.7877,339.7877,8.5
2024-03-26 14:34:27,149.0,183.23770000000002,332.2377,
2024-03-26 14:34:57,146.0,-49.639880000000005,96.36012,6.2
2024-03-26 14:35:27,124.0,-51.735566,72.264434,
2024-03-26 14:35:57,77.0,4.286909999999999,81.28691,2.4
2024-03-26 14:36:27,80.0,48.22464000000001,128.22464000000002,
2024-03-26 14:36:57,124.0,-37.305266,86.694734,1.9
2024-03-26 14:37:27,124.0,-15.935944,108.064056,
2024-03-26 14:37:57,152.0,-48.81689199999998,103.18310800000002,0.4
2024-03-26 14:38:27,169.0,-89.4447,79.5553,
2024-03-26 14:38:57,168.0,-74.70372,93.29628,0.4
2024-03-26 14:39:27,170.0,-88.4984,81.5016,
2024-03-26 14:39:57,169.0,-43.40559,125.59441000000001,0.2
2024-03-26 14:40:27,171.0,6.788758999999997,177.788759,
2024-03-26 14:40:57,169.0,29.438667000000002,198.438667,0.2
2024-03-26 14:41:27,168.0,83.17379,251.17379,
