timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn
2024-06-14 08:00:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:00:44,0.0,-0.084845,-0.084845,0.0
2024-06-14 08:01:14,0.0,-0.084845,-0.084845,
2024-06-14 08:01:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:02:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:02:44,0.0,-0.085968,-0.085968,0.0
2024-06-14 08:03:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:03:44,0.0,-0.084845,-0.084845,0.0
2024-06-14 08:04:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:04:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:05:14,0.0,-0.084845,-0.084845,
2024-06-14 08:05:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:06:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:06:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:07:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:07:44,0.0,-0.085968,-0.085968,0.0
2024-06-14 08:08:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:08:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:09:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:09:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:10:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:10:44,0.0,-0.085969,-0.085969,0.0
2024-06-14 08:11:14,0.0,-0.08372099999999999,-0.08372099999999999,
2024-06-14 08:11:44,0.0,-0.085969,-0.085969,0.0
2024-06-14 08:12:14,0.0,-0.085968,-0.085968,
2024-06-14 08:12:44,0.0,-0.08709,-0.08709,0.0
2024-06-14 08:13:14,0.0,-0.086529,-0.086529,
2024-06-14 08:13:44,0.0,-0.086529,-0.086529,0.0
2024-06-14 08:14:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:14:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:15:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:15:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:16:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:16:44,0.0,-0.08540700000000001,-0.08540700000000001,0.0
2024-06-14 08:17:14,0.0,-0.08540700000000001,-0.08540700000000001,
2024-06-14 08:17:44,0.0,-0.085968,-0.085968,0.0
2024-06-14 08:18:44,0.0,-0.08765200000000001,-0.08765200000000001,0.0
2024-06-14 08:19:14,0.0,-0.08709,-0.08709,
2024-06-14 08:19:44,0.0,-0.08540500000000001,-0.08540500000000001,0.0
2024-06-14 08:20:14,0.0,-0.085966,-0.085966,
2024-06-14 08:20:44,0.0,-0.08765200000000001,-0.08765200000000001,0.0
2024-06-14 08:21:14,0.0,-0.08596699999999999,-0.08596699999999999,
2024-06-14 08:21:44,0.0,-0.08709,-0.08709,0.0
2024-06-14 08:22:14,0.0,-0.08709,-0.08709,
2024-06-14 08:22:44,0.0,-0.08709,-0.08709,0.0
2024-06-14 08:23:14,0.0,-0.086531,-0.086531,
2024-06-14 08:23:44,0.0,-0.08765400000000001,-0.08765400000000001,0.0
2024-06-14 08:24:14,0.0,-0.08765300000000001,-0.08765300000000001,
2024-06-14 08:24:44,0.0,-0.08709,-0.08709,0.0
2024-06-14 08:25:14,0.0,-0.088776,-0.088776,
2024-06-14 08:25:44,0.0,-0.088776,-0.088776,0.0
2024-06-14 08:26:14,0.0,-0.08709,-0.08709,
2024-06-14 08:26:44,0.0,-0.086529,-0.086529,0.0
