timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,parent_voyage,segment_id
2024-05-20 16:15:04,105.0,-95.94514,9.054860000000003,3.5,linear,67.33333333333334,49.5,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:15:36,106.0,-45.06542,60.93458,6.3,linear,67.35000000000001,47.1,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:16:04,106.0,-40.518356,65.481644,6.86,linear,67.36666666666666,51.0,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:16:34,105.0,-61.594735,43.405265,7.7,linear,67.39999999999999,47.8,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:17:04,106.0,-67.97266,38.02734,8.145,linear,67.41666666666666,47.4,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:17:34,106.0,-63.6118,42.3882,8.2,linear,67.45833333333333,49.9,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:18:04,106.0,-64.38785,41.61215,8.1,linear,67.49166666666666,48.0,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:18:34,106.0,-64.91700399999999,41.08299600000001,8.1,linear,67.53333333333335,47.5,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:19:04,106.0,-66.04835,39.95165,8.1,linear,67.55833333333334,49.6,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:19:34,106.0,-62.982690000000005,43.01731,8.19047619047619,linear,67.58333333333333,48.3,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:20:04,106.0,-62.74654,43.25346,8.2,linear,67.61666666666667,47.1,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:20:34,106.0,-65.51197,40.48803,8.294444444444444,linear,67.63333333333334,49.3,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:21:04,106.0,-62.945205,43.054795000000006,8.3,linear,67.66666666666667,49.4,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:21:34,106.0,-64.11081,41.88919,8.3,linear,67.675,47.7,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:22:04,106.0,-63.15026999999999,42.84973000000001,8.3,linear,67.70833333333331,50.6,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:22:34,106.0,-64.65597,41.34403,8.3,linear,67.71666666666665,49.8,5月20日08_00_5月20日18_00,operating_segment_0083
2024-05-20 16:23:04,106.0,-62.74471100000001,43.25528899999999,8.34,linear,67.75833333333333,47.4,5月20日08_00_5月20日18_00,operating_segment_0083
