timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn
2024-06-15 15:36:19,0.0,-55.39305,-55.39305,
2024-06-15 15:36:49,0.0,-54.997412,-54.997412,0.0
2024-06-15 15:37:19,0.0,-53.751312,-53.751312,
2024-06-15 15:37:49,0.0,-54.430812,-54.430812,0.0
2024-06-15 15:38:19,0.0,-54.374511999999996,-54.374511999999996,
2024-06-15 15:38:49,0.0,-55.62011199999999,-55.62011199999999,0.0
2024-06-15 15:39:19,0.0,-53.80774999999999,-53.80774999999999,
2024-06-15 15:39:49,0.0,-53.126988,-53.126988,0.0
2024-06-15 15:40:19,0.0,-54.316587999999996,-54.316587999999996,
2024-06-15 15:40:49,0.0,-54.93882599999999,-54.93882599999999,0.0
2024-06-15 15:41:19,0.0,-54.259426000000005,-54.259426000000005,
2024-06-15 15:41:49,0.0,-53.97642599999999,-53.97642599999999,0.0
2024-06-15 15:42:19,0.0,-53.921187999999994,-53.921187999999994,
2024-06-15 15:42:49,0.0,-52.844326,-52.844326,0.0
2024-06-15 15:43:19,0.0,-54.898949999999985,-54.898949999999985,
2024-06-15 15:43:49,0.0,-53.976625999999996,-53.976625999999996,0.0
2024-06-15 15:44:19,0.0,-54.841926,-54.841926,
2024-06-15 15:44:49,0.0,-54.559326,-54.559326,0.0
2024-06-15 15:45:19,0.0,-54.27612599999999,-54.27612599999999,
2024-06-15 15:45:49,0.0,-55.408026,-55.408026,0.0
2024-06-15 15:46:19,0.0,-54.900211999999996,-54.900211999999996,
2024-06-15 15:46:49,0.0,-54.10691200000001,-54.10691200000001,0.0
2024-06-15 15:47:19,0.0,-54.446912000000005,-54.446912000000005,
2024-06-15 15:47:49,0.0,-54.220512,-54.220512,0.0
2024-06-15 15:48:19,0.0,-54.44721200000001,-54.44721200000001,
2024-06-15 15:48:49,0.0,-55.523312000000004,-55.523312000000004,0.0
2024-06-15 15:49:19,0.0,-55.49941199999999,-55.49941199999999,
2024-06-15 15:49:49,0.0,-55.143512,-55.143512,0.0
2024-06-15 15:50:19,0.0,-54.29331199999999,-54.29331199999999,
2024-06-15 15:50:49,0.0,-55.02975,-55.02975,0.0
2024-06-15 15:51:19,0.0,-55.894788,-55.894788,
2024-06-15 15:51:49,0.0,-54.649512,-54.649512,0.0
2024-06-15 15:52:19,0.0,-54.57625,-54.57625,
2024-06-15 15:52:49,0.0,-55.49835,-55.49835,0.0
2024-06-15 15:53:19,0.0,-55.61185,-55.61185,
2024-06-15 15:53:49,0.0,-54.504450000000006,-54.504450000000006,0.0
2024-06-15 15:54:19,0.0,-53.765626,-53.765626,
2024-06-15 15:54:49,0.0,-54.560188000000004,-54.560188000000004,0.0
2024-06-15 15:55:19,0.0,-53.555388,-53.555388,
2024-06-15 15:55:49,0.0,-54.23595,-54.23595,0.0
2024-06-15 15:56:19,0.0,-53.953012,-53.953012,
2024-06-15 15:56:49,0.0,-54.690112000000006,-54.690112000000006,0.0
2024-06-15 15:57:19,0.0,-55.04631200000001,-55.04631200000001,
2024-06-15 15:57:49,0.0,-54.632611999999995,-54.632611999999995,0.0
2024-06-15 15:58:19,0.0,-54.632888,-54.632888,
2024-06-15 15:58:49,0.0,-53.441226,-53.441226,0.0
2024-06-15 15:59:19,0.0,-55.327988,-55.327988,
2024-06-15 15:59:49,0.0,-53.70932599999999,-53.70932599999999,0.0
2024-06-15 16:00:19,0.0,-54.760526000000006,-54.760526000000006,
2024-06-15 16:00:49,0.0,-53.95152600000001,-53.95152600000001,0.0
2024-06-15 16:01:19,0.0,-53.895226,-53.895226,
2024-06-15 16:01:49,0.0,-53.797388000000005,-53.797388000000005,0.0
2024-06-15 16:02:19,0.0,-54.972188,-54.972188,
2024-06-15 16:02:49,0.0,-54.761188,-54.761188,0.0
2024-06-15 16:03:19,0.0,-55.215711999999996,-55.215711999999996,
2024-06-15 16:03:49,0.0,-56.803112000000006,-56.803112000000006,0.0
2024-06-15 16:04:19,0.0,-54.819412,-54.819412,
2024-06-15 16:04:49,0.0,-55.612812,-55.612812,0.0
2024-06-15 16:05:19,0.0,-55.214788,-55.214788,
2024-06-15 16:05:49,0.0,-53.910888,-53.910888,0.0
2024-06-15 16:06:19,0.0,-55.10151200000001,-55.10151200000001,
2024-06-15 16:06:49,0.0,-48.869012,-48.869012,0.0
2024-06-15 16:07:19,0.0,-50.78445000000001,-50.78445000000001,
2024-06-15 16:07:49,0.0,-49.822711999999996,-49.822711999999996,0.0
2024-06-15 16:08:19,0.0,-50.374888000000006,-50.374888000000006,
2024-06-15 16:08:49,0.0,-49.69595,-49.69595,0.0
2024-06-15 16:09:19,0.0,-49.24301200000001,-49.24301200000001,
2024-06-15 16:09:49,0.0,-46.839147000000004,-46.839147000000004,0.0
2024-06-15 16:10:19,0.0,-46.369912,-46.369912,
2024-06-15 16:10:49,0.0,-46.441986,-46.441986,0.0
2024-06-15 16:11:19,0.0,-47.235850000000006,-47.235850000000006,
2024-06-15 16:11:49,0.0,-46.272847999999996,-46.272847999999996,0.0
2024-06-15 16:12:19,0.0,-46.27371200000001,-46.27371200000001,
