timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,parent_voyage,segment_id
2024-04-02 14:27:43,0.0,36.19441000000001,36.19441000000001,0.0,linear,97.69166666666668,35.9,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:28:13,0.0,36.46695,36.46695,0.0,linear,97.66666666666669,35.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:28:43,0.0,36.3065,36.3065,0.0,linear,97.65833333333336,35.6,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:29:13,0.0,36.15675999999999,36.15675999999999,0.0,linear,97.64166666666668,36.2,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:29:43,0.0,42.01859000000001,42.01859000000001,0.0,linear,97.61666666666666,35.7,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:30:13,0.0,55.25037999999999,55.25037999999999,0.0,linear,97.61666666666666,35.9,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:30:43,0.0,70.28301,70.28301,0.0,linear,97.55833333333334,35.9,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:31:13,0.0,37.12609,37.12609,0.0,linear,97.54166666666669,36.6,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:31:43,0.0,46.09424,46.09424,0.0,linear,97.52500000000002,35.6,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:32:13,0.0,47.65684,47.65684,0.21,linear,97.51666666666668,36.2,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:32:43,0.0,61.1206,61.1206,0.3,linear,97.475,35.4,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:33:13,0.0,66.46973,66.46973,0.975,linear,97.44166666666666,37.7,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:33:43,0.0,83.12286,83.12286,1.36,linear,97.41666666666669,35.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:34:13,0.0,81.16814,81.16814,2.14,linear,97.375,37.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:34:43,0.0,71.89152999999999,71.89152999999999,1.8,linear,97.33333333333331,36.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:35:13,0.0,70.21878000000001,70.21878000000001,1.8,linear,97.3,35.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:35:43,0.0,152.2338,152.2338,1.9,linear,97.25,35.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:36:13,0.0,289.5544,289.5544,2.3,linear,97.15,35.6,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:36:43,0.0,231.6674,231.6674,6.4,linear,97.03333333333336,34.900000000000006,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:37:13,0.0,222.2615,222.2615,6.4,linear,96.93333333333334,36.1,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:37:43,0.0,217.62170000000003,217.62170000000003,7.92,linear,96.825,35.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:38:13,0.0,411.7075,411.7075,8.066666666666666,linear,96.68333333333334,33.900000000000006,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:38:43,0.0,469.9601,469.9601,9.6,linear,96.48333333333336,37.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:39:13,0.0,527.5652000000001,527.5652000000001,10.17142857142857,linear,96.25833333333334,35.8,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:39:43,0.0,552.7229,552.7229,10.9,linear,96.00833333333334,37.4,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:40:13,0.0,547.5298,547.5298,11.03,linear,95.75,35.2,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:40:43,0.0,268.538,268.538,11.004761904761905,linear,95.50833333333334,41.2,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:41:13,0.0,488.9755,488.9755,10.07,linear,95.3583333333333,44.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:41:43,0.0,477.3994,477.3994,10.085714285714287,linear,95.14166666666668,45.4,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:42:13,0.0,297.0695,297.0695,10.275,linear,94.95833333333331,51.5,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:42:43,0.0,350.3438,350.3438,10.076190476190476,linear,94.8,56.1,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:43:13,0.0,349.9674,349.9674,9.93,linear,94.63333333333334,54.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:43:43,0.0,347.5968,347.5968,9.871428571428572,linear,94.46666666666664,54.8,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:44:13,0.0,347.8193999999999,347.8193999999999,9.8,linear,94.28333333333336,54.2,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:44:43,0.0,350.45230000000004,350.45230000000004,9.76,linear,94.1416666666667,54.400000000000006,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:45:13,0.0,228.9959,228.9959,9.46,linear,93.9833333333333,54.4,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:45:43,0.0,168.0695,168.0695,7.6,linear,93.90833333333332,55.9,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:46:13,0.0,212.0701,212.0701,6.925,linear,93.81666666666666,53.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:46:43,0.0,370.3967,370.3967,7.7,linear,93.675,54.8,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:47:13,0.0,355.9534,355.9534,8.399999999999999,linear,93.50833333333333,55.400000000000006,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:47:43,0.0,342.8687,342.8687,9.0,linear,93.35,53.4,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:48:13,0.0,475.3588000000001,475.3588000000001,9.285714285714286,linear,93.14166666666668,53.900000000000006,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:48:43,0.0,489.7215,489.7215,9.8,linear,92.94166666666666,56.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:49:13,0.0,471.28550000000007,471.28550000000007,9.733333333333333,linear,92.7,54.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:49:43,0.0,473.34280000000007,473.34280000000007,9.675,linear,92.45833333333331,54.5,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:50:13,0.0,468.8944,468.8944,9.528571428571428,linear,92.23333333333336,53.4,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:50:43,0.0,481.3403000000001,481.3403000000001,9.54,linear,92.03333333333332,54.1,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:51:13,0.0,478.4332000000001,478.4332000000001,9.7,linear,91.8,56.4,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:51:43,0.0,472.0128000000001,472.0128000000001,9.676190476190476,linear,91.575,54.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:52:13,0.0,474.5815,474.5815,9.6,linear,91.35000000000002,56.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:52:43,0.0,483.8386,483.8386,9.7,linear,91.14166666666664,57.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:53:13,0.0,476.0412000000001,476.0412000000001,9.7,linear,90.8916666666667,54.7,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:53:43,0.0,479.00510000000014,479.00510000000014,9.7,linear,90.675,55.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:54:13,0.0,471.0089000000001,471.0089000000001,9.7,linear,90.45,54.5,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:54:43,0.0,476.33330000000007,476.33330000000007,9.7,linear,90.23333333333332,54.8,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:55:13,0.0,473.8568000000001,473.8568000000001,9.844444444444443,linear,90.00833333333333,53.7,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:55:43,0.0,474.5132000000001,474.5132000000001,9.9,linear,89.79166666666669,55.6,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:56:13,0.0,467.2016000000001,467.2016000000001,9.97,linear,89.54999999999997,55.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:56:43,0.0,496.6245000000001,496.6245000000001,10.0,linear,89.34166666666668,54.9,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:57:13,0.0,473.36980000000005,473.36980000000005,10.0,linear,89.09166666666665,57.8,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:57:43,0.0,471.5708000000001,471.5708000000001,10.02,linear,88.88333333333334,55.3,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:58:13,0.0,470.9731000000001,470.9731000000001,9.96,linear,88.66666666666664,55.1,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:58:43,0.0,480.78100000000006,480.78100000000006,9.9,linear,88.44166666666668,55.0,4月2日14_00_4月2日17_00,operating_segment_0008
2024-04-02 14:59:13,0.0,470.3263,470.3263,9.9,linear,88.21666666666665,55.1,4月2日14_00_4月2日17_00,operating_segment_0008
