timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn
2024-06-28 14:19:33,0.0,-0.038726,-0.038726,0.0
2024-06-28 14:20:03,0.0,-0.038726,-0.038726,
2024-06-28 14:20:33,0.0,-0.04207100000000001,-0.04207100000000001,0.0
2024-06-28 14:21:03,0.0,-0.043184,-0.043184,
2024-06-28 14:21:33,0.0,-0.043738,-0.043738,0.0
2024-06-28 14:22:03,0.0,-0.04371800000000001,-0.04371800000000001,
2024-06-28 14:22:33,0.0,-0.043713,-0.043713,0.0
2024-06-28 14:23:03,0.0,-0.04371400000000001,-0.04371400000000001,
2024-06-28 14:23:33,0.0,-0.04540400000000001,-0.04540400000000001,0.0
2024-06-28 14:24:03,0.0,-0.045394000000000004,-0.045394000000000004,
2024-06-28 14:24:33,0.0,-0.043754,-0.043754,0.0
2024-06-28 14:25:03,0.0,-0.047638,-0.047638,
2024-06-28 14:25:33,0.0,-0.050962999999999994,-0.050962999999999994,0.0
2024-06-28 14:26:03,0.0,-0.048194999999999995,-0.048194999999999995,
2024-06-28 14:26:33,0.0,-0.052072999999999994,-0.052072999999999994,0.0
2024-06-28 14:27:03,0.0,-0.051524,-0.051524,
2024-06-28 14:27:33,0.0,-0.052068,-0.052068,0.0
2024-06-28 14:28:03,0.0,-0.051523,-0.051523,
2024-06-28 14:28:33,0.0,-0.052647,-0.052647,0.0
2024-06-28 14:29:03,0.0,-0.052083000000000004,-0.052083000000000004,
2024-06-28 14:29:33,0.0,-0.053763,-0.053763,0.0
2024-06-28 14:30:03,0.0,-0.053686,-0.053686,
2024-06-28 14:30:34,0.0,-0.052645,-0.052645,0.0
2024-06-28 14:31:03,0.0,-0.052094,-0.052094,
2024-06-28 14:31:33,0.0,-0.055412,-0.055412,0.0
2024-06-28 14:32:03,0.0,-0.055412,-0.055412,
2024-06-28 14:32:33,0.0,-0.056519,-0.056519,0.0
2024-06-28 14:33:04,0.0,-0.055977,-0.055977,
2024-06-28 14:33:33,0.0,-0.05653,-0.05653,0.0
2024-06-28 14:34:04,0.0,-0.057073,-0.057073,
2024-06-28 14:34:34,0.0,-0.057073,-0.057073,0.0
2024-06-28 14:35:03,0.0,-0.057073,-0.057073,
2024-06-28 14:35:34,0.0,-0.05652,-0.05652,0.0
2024-06-28 14:36:04,0.0,-0.057073,-0.057073,
2024-06-28 14:36:33,0.0,-0.057616,-0.057616,0.0
2024-06-28 14:37:03,0.0,-0.057073,-0.057073,
2024-06-28 14:37:34,0.0,-0.057051000000000004,-0.057051000000000004,0.0
2024-06-28 14:38:04,0.0,-0.058169,-0.058169,
2024-06-28 14:38:34,0.0,-0.05922100000000001,-0.05922100000000001,0.0
2024-06-28 14:39:04,0.0,-0.058665999999999996,-0.058665999999999996,
2024-06-28 14:39:34,0.0,-0.060895000000000005,-0.060895000000000005,0.0
2024-06-28 14:40:04,0.0,-0.061514,-0.061514,
2024-06-28 14:40:34,0.0,-0.061504,-0.061504,0.0
2024-06-28 14:41:04,0.0,-0.06478800000000001,-0.06478800000000001,
2024-06-28 14:41:34,0.0,-0.06533900000000001,-0.06533900000000001,0.0
2024-06-28 14:42:04,0.0,-0.064249,-0.064249,
2024-06-28 14:42:34,0.0,-0.06534,-0.06534,0.0
2024-06-28 14:43:04,0.0,-0.06589300000000001,-0.06589300000000001,
2024-06-28 14:43:34,0.0,-0.065911,-0.065911,0.0
2024-06-28 14:44:04,0.0,-0.065911,-0.065911,
2024-06-28 14:44:34,0.0,-0.065912,-0.065912,0.0
2024-06-28 14:45:04,0.0,-0.065911,-0.065911,
2024-06-28 14:45:34,0.0,-0.065911,-0.065911,0.0
2024-06-28 14:46:04,0.0,-0.065911,-0.065911,
2024-06-28 14:46:34,0.0,-0.065911,-0.065911,0.0
2024-06-28 14:47:04,0.0,-0.0665,-0.0665,
2024-06-28 14:47:34,0.0,-0.06595599999999999,-0.06595599999999999,0.0
2024-06-28 14:48:04,0.0,-0.069227,-0.069227,
2024-06-28 14:48:34,0.0,-0.068158,-0.068158,0.0
2024-06-28 14:49:04,0.0,-0.069246,-0.069246,
2024-06-28 14:49:34,0.0,-0.070375,-0.070375,0.0
2024-06-28 14:50:04,0.0,-0.069299,-0.069299,
2024-06-28 14:50:34,0.0,-0.069299,-0.069299,0.0
2024-06-28 14:51:04,0.0,-0.074317,-0.074317,
2024-06-28 14:51:34,0.0,-0.072582,-0.072582,0.0
2024-06-28 14:52:04,0.0,-0.072558,-0.072558,
2024-06-28 14:52:34,0.0,-0.076435,-0.076435,0.0
2024-06-28 14:53:04,0.0,-0.074219,-0.074219,
2024-06-28 14:53:34,0.0,-0.07422,-0.07422,0.0
2024-06-28 14:54:04,0.0,-0.07477299999999999,-0.07477299999999999,
2024-06-28 14:54:34,0.0,-0.07477299999999999,-0.07477299999999999,0.0
2024-06-28 14:55:04,0.0,-0.07477299999999999,-0.07477299999999999,
2024-06-28 14:55:34,0.0,-0.07477299999999999,-0.07477299999999999,0.0
2024-06-28 14:56:04,0.0,-0.07477299999999999,-0.07477299999999999,
2024-06-28 14:56:34,0.0,-0.074797,-0.074797,0.0
2024-06-28 14:57:04,0.0,-0.074797,-0.074797,
2024-06-28 14:57:34,0.0,-0.078121,-0.078121,0.0
2024-06-28 14:58:04,0.0,-0.075905,-0.075905,
2024-06-28 14:58:34,0.0,-0.076459,-0.076459,0.0
2024-06-28 14:59:04,0.0,-0.076459,-0.076459,
2024-06-28 14:59:34,0.0,-0.077567,-0.077567,0.0
