timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-06-30 05:00:09,0.0,-0.101689,-0.101689,0.0,nearest,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:00:39,0.0,-0.10112700000000001,-0.10112700000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:01:09,0.0,-0.10225099999999998,-0.10225099999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:01:39,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:02:09,0.0,-0.10000300000000001,-0.10000300000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:02:39,0.0,-0.10168899999999999,-0.10168899999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:03:09,0.0,-0.10225099999999998,-0.10225099999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:03:39,0.0,-0.10225099999999998,-0.10225099999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:04:09,0.0,-0.10112699999999998,-0.10112699999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:04:39,0.0,-0.10000300000000001,-0.10000300000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:05:09,0.0,-0.101689,-0.101689,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:05:39,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:06:09,0.0,-0.10281399999999999,-0.10281399999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:06:39,0.0,-0.10112899999999998,-0.10112899999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:07:10,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:07:39,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:08:09,0.0,-0.103937,-0.103937,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:08:39,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:09:09,0.0,-0.10225099999999998,-0.10225099999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:09:39,0.0,-0.10225099999999998,-0.10225099999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:10:09,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:10:39,0.0,-0.102813,-0.102813,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:11:09,0.0,-0.103937,-0.103937,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:11:39,0.0,-0.10449900000000001,-0.10449900000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:12:09,0.0,-0.103375,-0.103375,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:12:39,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:13:10,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:13:39,0.0,-0.10449900000000001,-0.10449900000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:14:09,0.0,-0.10281299999999999,-0.10281299999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:14:39,0.0,-0.103375,-0.103375,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:15:09,0.0,-0.10281199999999999,-0.10281199999999999,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:15:39,0.0,-0.103375,-0.103375,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:16:09,0.0,-0.103937,-0.103937,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:16:39,0.0,-0.103375,-0.103375,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:17:09,0.0,-0.10449900000000001,-0.10449900000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:17:39,0.0,-0.10337500000000001,-0.10337500000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:18:09,0.0,-0.10337500000000001,-0.10337500000000001,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:18:39,0.0,-0.10225099999999998,-0.10225099999999998,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:19:09,0.0,-0.103375,-0.103375,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:19:39,0.0,-0.24770100000000023,-0.24770100000000023,0.0,linear,97.125,0.0,True,True,True,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:20:09,0.0,1.5068180000000002,1.5068180000000002,0.0,linear,97.11666666666667,0.0,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:20:39,0.0,1.8807119999999995,1.8807119999999995,0.0,nearest,97.125,0.0,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:27:10,0.0,54.311840000000004,54.311840000000004,0.0,linear,96.96666666666668,56.5,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:27:39,0.0,71.3456,71.3456,0.0,linear,96.91666666666667,73.3,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:28:09,0.0,72.34387,72.34387,0.0,linear,96.90000000000002,74.0,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:28:39,0.0,70.68121000000001,70.68121000000001,0.0,linear,96.875,73.5,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:29:09,0.0,74.18705999999999,74.18705999999999,0.0,linear,96.81666666666666,76.6,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:29:39,0.0,73.18252999999999,73.18252999999999,0.0,linear,96.8,77.80000000000001,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:30:09,0.0,76.30329000000002,76.30329000000002,0.0,linear,96.78333333333335,78.2,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:30:39,0.0,77.2789,77.2789,0.0,linear,96.71666666666665,79.1,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:31:10,0.0,78.49914,78.49914,0.0,linear,96.7,80.0,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:31:40,0.0,75.86509999999998,75.86509999999998,0.0,linear,96.68333333333334,79.80000000000001,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:32:10,0.0,77.62765999999999,77.62765999999999,0.0,linear,96.61666666666667,79.3,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:32:40,0.0,77.04360000000001,77.04360000000001,0.0,linear,96.59166666666668,78.2,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:33:10,0.0,77.26265,77.26265,0.0,linear,96.58333333333333,78.4,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:33:40,0.0,77.94417,77.94417,0.0,linear,96.51666666666667,78.69999999999999,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:34:10,0.0,68.48434,68.48434,0.0,linear,96.49166666666666,70.6,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:34:40,0.0,69.37293,69.37293,0.0,linear,96.47500000000001,69.6,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:35:10,0.0,61.53124,61.53124,0.0,linear,96.42500000000001,62.7,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:35:40,0.0,62.09615,62.09615,0.0,linear,96.40000000000002,62.8,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:36:10,0.0,94.2936,94.2936,0.0,linear,96.37499999999999,54.8,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:36:40,0.0,90.4547,90.4547,0.031578947368421054,linear,96.325,52.8,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:37:10,0.0,99.0462,99.0462,0.6200000000000001,linear,96.29166666666667,62.3,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:37:40,0.0,87.7206,87.7206,2.0,linear,96.25,64.0,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:38:10,0.0,110.3587,110.3587,2.455,linear,96.2,65.1,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:38:40,0.0,145.9363,145.9363,2.40952380952381,linear,96.125,68.69999999999999,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:39:10,0.0,125.09304999999999,125.09304999999999,1.8,linear,96.08333333333333,67.3,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:39:40,0.0,141.84725999999998,141.84725999999998,1.86,linear,96.03333333333332,69.5,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:40:10,0.0,261.52049999999997,261.52049999999997,2.2,linear,95.95,67.0,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:40:40,0.0,410.5799,410.5799,6.2,linear,95.79166666666667,73.6,True,False,False,False,False,6月30日05_00_6月30日11_00
2024-06-30 05:41:10,0.0,502.18750000000006,502.18750000000006,8.02,linear,95.60000000000001,77.3,True,False,False,False,False,6月30日05_00_6月30日11_00
