voyage_id,voyage_name,file_name,timestamp,load_total_kw,fuel_cell_total_kw,battery_total_kw,propulsion_load_kw,load_gap_kw,load_definition,load_scope
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:00:25,18.288171,0.0,18.288171,18.75,-0.4618290000000016,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:00:55,18.037521,0.0,18.037521,18.866667,-0.8291459999999979,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:01:25,18.223187,0.0,18.223187,18.65,-0.4268129999999992,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:01:55,18.269604,0.0,18.269604,19.016667,-0.7470630000000007,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:02:25,18.269604,0.0,18.269604,18.933333,-0.663729,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:02:55,18.362438,0.0,18.362438,18.816667,-0.454228999999998,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:03:25,18.288171,0.0,18.288171,19.05,-0.7618290000000023,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:03:55,18.037521,0.0,18.037521,19.183333,-1.1458119999999994,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:04:25,17.851854,0.0,17.851854,18.783333,-0.9314789999999995,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:04:55,18.288171,0.0,18.288171,18.533333,-0.24516200000000055,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:05:25,18.381004,0.0,18.381004,19.166667,-0.7856629999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:05:55,18.148921,0.0,18.148921,18.883333,-0.734411999999999,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:06:25,18.102505,0.0,18.102505,18.633333,-0.5308279999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:06:55,18.334588,0.0,18.334588,18.683333,-0.34874500000000097,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:07:25,18.056088,0.0,18.056088,18.366667,-0.3105790000000006,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:07:55,18.455271,0.0,18.455271,18.55,-0.09472900000000095,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:08:25,18.083938,0.0,18.083938,18.766667,-0.6827290000000019,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:08:55,18.083937,0.0,18.083937,18.633333,-0.5493960000000015,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:09:25,18.102505,0.0,18.102505,18.516667,-0.41416200000000103,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:09:55,18.102505,0.0,18.102505,19.0,-0.8974949999999993,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:10:25,18.102505,0.0,18.102505,18.766667,-0.664162000000001,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:10:55,18.334588,0.0,18.334588,18.283333,0.05125500000000116,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:11:25,18.288172,0.0,18.288172,18.866667,-0.5784950000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:11:55,18.362438,0.0,18.362438,18.833333,-0.47089499999999873,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:12:25,18.056088,0.0,18.056088,18.633333,-0.5772450000000013,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:12:55,17.851854,0.0,17.851854,18.85,-0.998146000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:13:25,18.288171,0.0,18.288171,18.316667,-0.02849600000000052,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:13:55,18.056088,0.0,18.056088,18.866667,-0.8105790000000006,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:14:25,18.083938,0.0,18.083938,19.0,-0.9160620000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:14:55,17.870421,0.0,17.870421,18.833333,-0.9629119999999993,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:15:25,18.056088,0.0,18.056088,18.55,-0.4939120000000017,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:15:55,18.334588,0.0,18.334588,18.666667,-0.33207900000000024,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:16:25,18.056088,0.0,18.056088,18.783333,-0.7272449999999999,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:16:55,18.083938,0.0,18.083938,18.3,-0.21606200000000086,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:17:25,18.241754,0.0,18.241754,18.95,-0.708245999999999,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:17:55,17.898271,0.0,17.898271,19.183333,-1.285062,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:18:25,19.727088,0.0,19.727088,20.783333,-1.0562450000000005,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:18:55,20.339788,0.0,20.339788,21.266667,-0.9268790000000031,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:19:25,20.014871,0.0,20.014871,20.8,-0.7851290000000013,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:19:55,20.544021,0.0,20.544021,20.95,-0.40597899999999854,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:20:25,18.529538,0.0,18.529538,19.5,-0.9704620000000013,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:20:55,17.870421,0.0,17.870421,18.616667,-0.7462459999999993,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:21:25,18.056088,0.0,18.056088,18.5,-0.443912000000001,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:21:55,18.102505,0.0,18.102505,18.833333,-0.7308279999999989,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:22:25,18.241755,0.0,18.241755,18.733333,-0.49157799999999696,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:22:55,18.037521,0.0,18.037521,18.2,-0.1624789999999976,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:23:25,18.223188,0.0,18.223188,18.933333,-0.7101450000000007,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:23:55,18.269605,0.0,18.269605,18.933333,-0.6637280000000025,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:24:25,19.940604,0.0,19.940604,20.566667,-0.6260629999999985,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:24:55,20.274805,0.0,20.274805,20.65,-0.37519499999999795,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:25:25,19.996305,0.0,19.996305,21.35,-1.3536950000000019,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:25:55,18.176771,0.0,18.176771,19.166667,-0.9898960000000017,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:26:25,18.427422,0.0,18.427422,18.366667,0.060755000000000337,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:26:55,18.408854,0.0,18.408854,18.633333,-0.22447899999999876,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:27:25,18.148921,0.0,18.148921,18.95,-0.8010789999999979,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:27:55,18.102505,0.0,18.102505,18.833333,-0.7308279999999989,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:28:25,25.367201,0.0,25.367201,26.05,-0.6827989999999993,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:28:55,27.942791,0.0,27.942791,28.230769,-0.28797799999999896,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:29:25,29.289973,0.0,29.289973,29.107692,0.1822809999999997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:29:55,30.637154,0.0,30.637154,29.984615,0.6525389999999973,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:30:25,31.984336,0.0,31.984336,30.861538,1.1227979999999995,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:30:55,33.331517,0.0,33.331517,31.738462,1.5930549999999997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:31:25,34.678699,0.0,34.678699,32.615385,2.0633139999999983,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:31:55,36.025881,0.0,36.025881,33.492308,2.533572999999997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:32:25,37.373062,0.0,37.373062,34.369231,3.003830999999998,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:32:55,38.720244,0.0,38.720244,35.246154,3.474090000000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:33:25,40.067425,0.0,40.067425,36.123077,3.944347999999998,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:33:55,41.414607,0.0,41.414607,37.0,4.414606999999997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:34:25,42.761788,0.0,42.761788,37.876923,4.884865000000005,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:34:55,44.10897,0.0,44.10897,38.753846,5.355123999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:35:25,50.555167,0.0,50.555167,39.316667,11.238499999999995,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:35:55,104.14975,0.0,104.14975,39.4,64.74975,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:36:25,64.55055,0.0,64.55055,38.816667,25.733883,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:36:55,45.71545,0.0,45.71545,38.95,6.765449999999994,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:37:25,71.47195,0.0,71.47195,40.083333,31.388617000000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:37:55,48.915517,0.0,48.915517,41.3,7.615517000000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:38:25,112.708233,0.0,112.708233,39.083333,73.6249,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:38:55,128.434533,0.0,128.434533,39.1,89.334533,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:39:25,161.513933,0.0,161.513933,41.116667,120.397266,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:39:55,136.640333,0.0,136.640333,39.75,96.890333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:40:25,91.315533,0.0,91.315533,38.983333,52.3322,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:40:55,61.618867,0.0,61.618867,39.483333,22.135534,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:41:25,103.379033,0.0,103.379033,38.35,65.029033,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:41:55,136.166517,0.0,136.166517,45.6,90.566517,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:42:25,240.013083,0.0,240.013083,53.266667,186.746416,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:42:55,280.041667,0.0,280.041667,54.416667,225.62500000000003,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:43:25,277.213667,0.0,277.213667,53.983333,223.23033399999997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:43:55,335.684167,0.0,335.684167,53.9,281.784167,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:44:25,337.613,0.0,337.613,55.4,282.213,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:44:55,334.614167,0.833333,333.780833,55.783333,278.830834,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:45:25,337.154333,1.0,336.154333,55.633333,281.521,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:45:55,342.063667,20.166667,321.897,55.266667,286.797,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:46:25,355.266,24.0,331.266,57.033333,298.232667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:46:55,353.165333,24.0,329.165333,54.733333,298.43199999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:47:25,350.197,24.0,326.197,53.95,296.247,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:47:55,352.071,24.0,328.071,55.4,296.67100000000005,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:48:25,348.418,24.0,324.418,54.7,293.718,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:48:55,344.852667,24.0,320.852667,53.916667,290.936,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:49:25,347.047333,24.0,323.047333,55.633333,291.414,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:49:55,348.9685,24.0,324.9685,56.0,292.9685,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:50:25,347.416333,24.0,323.416333,56.083333,291.333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:50:55,345.590167,24.833333,320.756833,55.933333,289.656834,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:51:25,345.304667,25.0,320.304667,55.816667,289.488,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:51:55,332.051,25.0,307.051,55.05,277.001,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:52:25,335.880833,24.166667,311.714167,56.15,279.730833,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:52:55,340.8295,24.0,316.8295,54.316667,286.512833,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:53:25,350.6225,24.833333,325.789167,55.316667,295.305833,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:53:55,338.804167,24.166667,314.6375,54.683333,284.120834,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:54:25,341.614667,28.166667,313.448,55.166667,286.448,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:54:55,339.742,47.333333,292.408667,55.216667,284.52533300000005,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:55:25,344.937667,82.666667,262.271,56.283333,288.65433399999995,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:55:55,350.106,85.666667,264.439333,56.666667,293.439333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:56:25,354.931333,85.833333,269.098,58.116667,296.814666,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:56:55,352.072667,91.833333,260.239333,55.983333,296.089334,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:57:25,344.6775,95.5,249.1775,55.916667,288.760833,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:57:55,341.758333,93.5,248.258333,56.333333,285.425,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:58:25,358.636833,94.666667,263.970167,57.15,301.48683300000005,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:58:55,360.409333,93.333333,267.076,56.55,303.859333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:59:25,321.1535,94.666667,226.486833,57.816667,263.336833,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 14:59:55,321.159833,93.333333,227.8265,57.016667,264.143166,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:00:25,325.518,92.166667,233.351333,57.133333,268.384667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:00:55,329.219667,92.833333,236.386333,57.533333,271.686334,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:01:25,346.743833,93.833333,252.9105,58.183333,288.5605,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:01:55,344.338,92.333333,252.004667,57.383333,286.95466700000003,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:02:25,337.386,94.5,242.886,51.7,285.68600000000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:02:55,341.828667,94.166667,247.662,50.1,291.728667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:03:25,338.088167,93.166667,244.9215,51.416667,286.6715,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:03:55,334.351,93.0,241.351,50.616667,283.734333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:04:25,340.058,93.833333,246.224667,51.483333,288.574667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_001,voyage_001,3月25日14_00_3月25日17_00.xlsx,2024-03-25 15:04:55,336.821667,94.0,242.821667,50.783333,286.03833399999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
