candidate_id,q_h2,q_soc,q_batt,soc_band,voyage_count,input_sample_count,is_partial_debug_run,reference_load_energy_mwh,total_steps,attempted_steps,applied_steps,closed_loop_coverage_fraction,closed_loop_complete,aggregate_metrics_comparable,initial_soc,final_soc,soc_net_change,soc_min,soc_max,hydrogen_total_kg,load_energy_mwh,hydrogen_intensity_kg_per_mwh,battery_charge_energy_kwh,battery_discharge_energy_kwh,battery_throughput_kwh,fc_at_max_fraction,battery_near_limit_fraction,fc_above_load_fraction,fc_surplus_energy_kwh,max_actual_power_balance_residual_kw,max_plan_power_balance_residual_kw,max_fc_bound_residual_kw,max_battery_bound_residual_kw,max_ramp_residual_kw,max_soc_bound_residual,max_soc_prediction_residual,physical_infeasible_point_count,worst_voyage_soc_net_change,solver_attempt_count,solver_success_count,solver_failure_count,solver_success_rate,unattempted_after_failure_count,solved_inaccurate_count,solved_inaccurate_fraction,max_iter_count,max_iter_fraction,final_max_iter_count,primal_infeasible_count,dual_infeasible_count,cold_restart_count,cold_restart_success_count,final_status_counts,solve_time_ms_mean,solve_time_ms_p95,solve_time_ms_p99,solve_time_ms_max,iterations_mean,iterations_max,primal_residual_max_abs,dual_residual_max_abs
QSOC_5,0.5,5.0,0.05,0.05,7,93037,False,5.382994499909851,93030,93030,93030,1.0,True,True,0.5499999999999999,0.4637584603943902,-0.08624153960560973,0.33852381075271415,0.55,265.4109982546415,5.382994499909851,49.305455961191555,453.97152176525503,872.3292303920608,1326.3007521573159,0.03760077394388907,0.005363861120068795,0.41729549607653443,453.97152176525503,5.684341886080802e-14,0.0003468772101768991,5.3018443622931954e-05,0.0,0.0,0.0,3.525939368254072e-08,0,-0.10663638361074207,93030,93030,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 93030}",0.06124673331856692,0.07919999188743532,0.12310000602155924,12.563600001158193,29.585080081694077,325,7.477114643254235e-05,0.00015126471299843267
QSOC_10,0.5,10.0,0.05,0.05,7,93037,False,5.382994499909851,93030,93030,93030,1.0,True,True,0.5499999999999999,0.5085886781998943,-0.04141132180010586,0.4152012183134823,0.55,278.34396148762966,5.382994499909851,51.7080152120332,336.03704295790004,536.9233650102158,872.9604079681158,0.04328711168440288,0.0,0.37895302590562185,336.03704295790004,5.684341886080802e-14,9.176591709092463e-05,0.0005637590261358127,0.0,0.0,0.0,3.1266205613444953e-07,0,-0.04708245108837106,93030,93030,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 93030}",0.062194007244965696,0.08139997953549027,0.13050000416114926,0.6435000104829669,29.52112221863915,325,7.566193934665819e-05,0.0003325746582799955
QSOC_20,0.5,20.0,0.05,0.05,7,93037,False,5.382994499909851,93030,93030,93030,1.0,True,True,0.5499999999999999,0.5296712074108572,-0.020328792589142934,0.4536597780149933,0.55,284.45235928234155,5.382994499909851,52.842773531926376,247.98411716675082,346.59909001667944,594.5832071834302,0.04598516607545953,0.0,0.35733634311512413,247.98411716675082,2.842170943040401e-14,0.000638435830637718,0.0028889499245678962,0.0,0.0,0.0,7.199454310491404e-08,0,-0.02163995673743635,93030,93030,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 93030}",0.06306757709349006,0.08439998928224668,0.1402000113739632,45.84999999497086,29.622164893045255,225,9.386427338313019e-05,7.865651078838487e-06
