timestamp,time_s,load_total_kw
2024-06-12 14:46:35,0,123.82339
2024-06-12 14:46:36,1,127.359793707
2024-06-12 14:46:37,2,130.866034057
2024-06-12 14:46:38,3,134.338364892
2024-06-12 14:46:39,4,137.773040054
2024-06-12 14:46:40,5,141.166313385
2024-06-12 14:46:41,6,144.514438727
2024-06-12 14:46:42,7,147.813669923
2024-06-12 14:46:43,8,151.060260814
2024-06-12 14:46:44,9,154.250465244
2024-06-12 14:46:45,10,157.380537053
2024-06-12 14:46:46,11,160.446730085
2024-06-12 14:46:47,12,163.445298181
2024-06-12 14:46:48,13,166.372495184
2024-06-12 14:46:49,14,169.224574935
2024-06-12 14:46:50,15,171.997791278
2024-06-12 14:46:51,16,174.688398053
2024-06-12 14:46:52,17,177.292649104
2024-06-12 14:46:53,18,179.806798272
2024-06-12 14:46:54,19,182.227099399
2024-06-12 14:46:55,20,184.549806329
2024-06-12 14:46:56,21,186.771172902
2024-06-12 14:46:57,22,188.887452962
2024-06-12 14:46:58,23,190.89490035
2024-06-12 14:46:59,24,192.789768908
2024-06-12 14:47:00,25,194.568312479
2024-06-12 14:47:01,26,196.226784905
2024-06-12 14:47:02,27,197.761440028
2024-06-12 14:47:03,28,199.16853169
2024-06-12 14:47:04,29,200.444313733
2024-06-12 14:47:05,30,201.58504
2024-06-12 14:47:06,31,202.648048946
2024-06-12 14:47:07,32,203.692587791
2024-06-12 14:47:08,33,204.717773525
2024-06-12 14:47:09,34,205.722723136
2024-06-12 14:47:10,35,206.706553614
2024-06-12 14:47:11,36,207.668381947
2024-06-12 14:47:12,37,208.607325124
2024-06-12 14:47:13,38,209.522500135
2024-06-12 14:47:14,39,210.413023968
2024-06-12 14:47:15,40,211.278013613
2024-06-12 14:47:16,41,212.116586058
2024-06-12 14:47:17,42,212.927858293
2024-06-12 14:47:18,43,213.710947306
2024-06-12 14:47:19,44,214.464970087
2024-06-12 14:47:20,45,215.189043624
2024-06-12 14:47:21,46,215.882284907
2024-06-12 14:47:22,47,216.543810924
2024-06-12 14:47:23,48,217.172738665
2024-06-12 14:47:24,49,217.768185119
2024-06-12 14:47:25,50,218.329267274
2024-06-12 14:47:26,51,218.85510212
2024-06-12 14:47:27,52,219.344806646
2024-06-12 14:47:28,53,219.79749784
2024-06-12 14:47:29,54,220.212292692
2024-06-12 14:47:30,55,220.588308191
2024-06-12 14:47:31,56,220.924661325
2024-06-12 14:47:32,57,221.220469084
2024-06-12 14:47:33,58,221.474848457
2024-06-12 14:47:34,59,221.686916433
2024-06-12 14:47:35,60,221.85579
2024-06-12 14:47:36,61,222.001199261
2024-06-12 14:47:37,62,222.14338327
2024-06-12 14:47:38,63,222.282222444
2024-06-12 14:47:39,64,222.417597202
2024-06-12 14:47:40,65,222.549387962
2024-06-12 14:47:41,66,222.677475141
2024-06-12 14:47:42,67,222.801739158
2024-06-12 14:47:43,68,222.92206043
2024-06-12 14:47:44,69,223.038319376
2024-06-12 14:47:45,70,223.150396413
2024-06-12 14:47:46,71,223.25817196
2024-06-12 14:47:47,72,223.361526434
2024-06-12 14:47:48,73,223.460340253
2024-06-12 14:47:49,74,223.554493835
2024-06-12 14:47:50,75,223.643867599
2024-06-12 14:47:51,76,223.728341961
2024-06-12 14:47:52,77,223.807797341
2024-06-12 14:47:53,78,223.882114156
2024-06-12 14:47:54,79,223.951172823
2024-06-12 14:47:55,80,224.014853762
2024-06-12 14:47:56,81,224.07303739
2024-06-12 14:47:57,82,224.125604124
2024-06-12 14:47:58,83,224.172434383
2024-06-12 14:47:59,84,224.213408585
2024-06-12 14:48:00,85,224.248407148
2024-06-12 14:48:01,86,224.277310489
2024-06-12 14:48:02,87,224.299999027
2024-06-12 14:48:03,88,224.31635318
2024-06-12 14:48:04,89,224.326253365
2024-06-12 14:48:05,90,224.32958
2024-06-12 14:48:06,91,224.328298948
2024-06-12 14:48:07,92,224.324460361
2024-06-12 14:48:08,93,224.318071091
2024-06-12 14:48:09,94,224.309137989
2024-06-12 14:48:10,95,224.297667908
2024-06-12 14:48:11,96,224.2836677
2024-06-12 14:48:12,97,224.267144217
2024-06-12 14:48:13,98,224.248104311
2024-06-12 14:48:14,99,224.226554834
2024-06-12 14:48:15,100,224.202502639
2024-06-12 14:48:16,101,224.175954577
2024-06-12 14:48:17,102,224.1469175
2024-06-12 14:48:18,103,224.115398261
2024-06-12 14:48:19,104,224.081403711
2024-06-12 14:48:20,105,224.044940703
2024-06-12 14:48:21,106,224.006016089
2024-06-12 14:48:22,107,223.96463672
2024-06-12 14:48:23,108,223.92080945
2024-06-12 14:48:24,109,223.874541129
2024-06-12 14:48:25,110,223.825838611
2024-06-12 14:48:26,111,223.774708747
2024-06-12 14:48:27,112,223.721158389
2024-06-12 14:48:28,113,223.665194389
2024-06-12 14:48:29,114,223.6068236
2024-06-12 14:48:30,115,223.546052873
2024-06-12 14:48:31,116,223.482889061
2024-06-12 14:48:32,117,223.417339016
2024-06-12 14:48:33,118,223.349409589
2024-06-12 14:48:34,119,223.279107633
2024-06-12 14:48:35,120,223.20644
2024-06-12 14:48:36,121,222.874419054
2024-06-12 14:48:37,122,222.049634732
2024-06-12 14:48:38,123,220.767460248
2024-06-12 14:48:39,124,219.063268815
2024-06-12 14:48:40,125,216.972433645
2024-06-12 14:48:41,126,214.530327952
2024-06-12 14:48:42,127,211.772324948
2024-06-12 14:48:43,128,208.733797847
2024-06-12 14:48:44,129,205.450119861
2024-06-12 14:48:45,130,201.956664204
2024-06-12 14:48:46,131,198.288804088
2024-06-12 14:48:47,132,194.481912726
2024-06-12 14:48:48,133,190.571363332
2024-06-12 14:48:49,134,186.592529118
2024-06-12 14:48:50,135,182.580783297
2024-06-12 14:48:51,136,178.571499083
2024-06-12 14:48:52,137,174.600049687
2024-06-12 14:48:53,138,170.701808324
2024-06-12 14:48:54,139,166.912148206
2024-06-12 14:48:55,140,163.266442546
2024-06-12 14:48:56,141,159.800064558
2024-06-12 14:48:57,142,156.548387453
2024-06-12 14:48:58,143,153.546784446
2024-06-12 14:48:59,144,150.830628748
2024-06-12 14:49:00,145,148.435293574
2024-06-12 14:49:01,146,146.396152135
2024-06-12 14:49:02,147,144.748577645
2024-06-12 14:49:03,148,143.527943318
2024-06-12 14:49:04,149,142.769622365
2024-06-12 14:49:05,150,142.508988
2024-06-12 14:49:06,151,142.530251452
2024-06-12 14:49:07,152,142.593189147
2024-06-12 14:49:08,153,142.696522092
2024-06-12 14:49:09,154,142.838971295
2024-06-12 14:49:10,155,143.019257763
2024-06-12 14:49:11,156,143.236102505
2024-06-12 14:49:12,157,143.488226527
2024-06-12 14:49:13,158,143.774350837
2024-06-12 14:49:14,159,144.093196444
2024-06-12 14:49:15,160,144.443484354
2024-06-12 14:49:16,161,144.823935575
2024-06-12 14:49:17,162,145.233271114
2024-06-12 14:49:18,163,145.67021198
2024-06-12 14:49:19,164,146.13347918
2024-06-12 14:49:20,165,146.621793722
2024-06-12 14:49:21,166,147.133876613
2024-06-12 14:49:22,167,147.66844886
2024-06-12 14:49:23,168,148.224231472
2024-06-12 14:49:24,169,148.799945455
2024-06-12 14:49:25,170,149.394311819
2024-06-12 14:49:26,171,150.006051569
2024-06-12 14:49:27,172,150.633885714
2024-06-12 14:49:28,173,151.276535262
2024-06-12 14:49:29,174,151.932721219
2024-06-12 14:49:30,175,152.601164594
2024-06-12 14:49:31,176,153.280586395
