timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-07-02 14:00:18,0.0,-0.101128,-0.101128,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:00:48,0.0,-0.101128,-0.101128,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:01:18,0.0,-0.10281099999999999,-0.10281099999999999,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:01:48,0.0,-0.100566,-0.100566,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:02:18,0.0,-0.101128,-0.101128,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:02:48,0.0,-0.100566,-0.100566,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:03:18,0.0,-0.100566,-0.100566,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:03:48,0.0,-0.10000400000000001,-0.10000400000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:04:18,0.0,-0.10225000000000001,-0.10225000000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:04:48,0.0,-0.10000400000000001,-0.10000400000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:05:18,0.0,-0.101128,-0.101128,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:05:48,0.0,-0.10225200000000001,-0.10225200000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:06:18,0.0,-0.10000400000000001,-0.10000400000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:06:49,0.0,-0.10000400000000001,-0.10000400000000001,0.0,linear,90.75,,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:07:18,0.0,-0.101128,-0.101128,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:07:48,0.0,-0.10337500000000001,-0.10337500000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:08:18,0.0,-0.101128,-0.101128,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:08:48,0.0,-0.099442,-0.099442,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:09:18,0.0,-0.100566,-0.100566,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:09:48,0.0,-0.10000400000000001,-0.10000400000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:10:18,0.0,-0.101689,-0.101689,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:10:48,0.0,-0.101687,-0.101687,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:11:18,0.0,-0.10224899999999999,-0.10224899999999999,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:11:48,0.0,-0.10000400000000001,-0.10000400000000001,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:12:18,0.0,-0.101689,-0.101689,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:12:49,0.0,-0.101167,-0.101167,0.0,linear,90.75,,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:13:18,0.0,-0.100605,-0.100605,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:13:48,0.0,-0.100605,-0.100605,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:14:18,0.0,-0.101729,-0.101729,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:14:48,0.0,-0.102853,-0.102853,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:15:18,0.0,-0.101167,-0.101167,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:15:48,0.0,-0.101167,-0.101167,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:16:18,0.0,-0.099481,-0.099481,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:16:48,0.0,-0.10004299999999999,-0.10004299999999999,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:17:18,0.0,-0.101167,-0.101167,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:17:48,0.0,-0.101167,-0.101167,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:18:19,0.0,-0.10004299999999999,-0.10004299999999999,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:18:48,0.0,-0.099481,-0.099481,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:19:18,0.0,-0.10004299999999999,-0.10004299999999999,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:19:48,0.0,-0.101167,-0.101167,0.0,linear,90.75,0.0,neutral,True,False,False,False,True,7月2日14_00_7月2日18_00
2024-07-02 14:20:18,0.0,2.2852139999999994,2.2852139999999994,0.0,linear,90.75,0.0,discharging,True,False,False,False,False,7月2日14_00_7月2日18_00
2024-07-02 14:27:48,0.0,74.75731999999999,74.75731999999999,0.0,linear,90.39999999999999,75.69999999999999,discharging,True,False,False,False,False,7月2日14_00_7月2日18_00
2024-07-02 14:28:18,0.0,75.203,75.203,0.0,linear,90.375,76.3,discharging,True,False,False,False,False,7月2日14_00_7月2日18_00
2024-07-02 14:28:48,0.0,75.27504000000002,75.27504000000002,0.0,linear,90.34166666666665,76.19999999999999,discharging,True,False,False,False,False,7月2日14_00_7月2日18_00
2024-07-02 14:29:18,0.0,75.16032000000001,75.16032000000001,0.0,linear,90.3,75.8,discharging,True,False,False,False,False,7月2日14_00_7月2日18_00
2024-07-02 14:29:48,0.0,67.82202,67.82202,0.0,linear,90.27499999999999,68.1,discharging,True,False,False,False,False,7月2日14_00_7月2日18_00
2024-07-02 14:30:18,0.0,59.5443,59.5443,0.0,linear,90.24166666666666,59.7,discharging,True,False,False,False,False,7月2日14_00_7月2日18_00
