voyage_id,split,action_id,action_name,q_h2,q_batt,q_soc,q_fc_var,sample_count,transition_count,completed,episode_steps,minimum_soc,final_soc,total_fixed_reward,mean_fixed_reward_per_step,hydrogen_kg,battery_net_energy_kwh,maximum_fc_step_change_kw,first_failure_decision_index,first_failure_execution_index,failure_soc,failure_previous_fc_kw,future_6_loads,solver_status
voyage_003,train,1,hydrogen_economy,0.6,0.15,4.0,2.0,14370,14369,False,5154,,,,,,,,5154,5155,0.20053209669195482,559.9999999999999,"[779.452833647365,779.4549820446939,779.489397115734,779.5563429747122,779.6560837358529,779.7888757253761]",primal infeasible
voyage_003,train,2,balanced,0.25,0.5,20.0,12.0,14370,14369,True,14369,0.27993841341636166,0.5504995876293837,-502430.394479608,-34.96627423478377,53.174839130466324,-0.3117426807360318,1.027351186808687,,,,,,
voyage_003,train,3,soc_maintenance,0.2,0.45,28.0,18.0,14370,14369,True,14369,0.2800555671048193,0.5567342794647764,-516829.108829554,-35.96834218314107,53.5805869384458,-4.202190386018689,0.9943985668071491,,,,,,
voyage_003,train,4,strong_soc_recovery,0.3,0.45,50.0,18.0,14370,14369,True,14369,0.30395353334544944,0.5697152933685486,-380211.9824041909,-26.460573624065063,53.85245486783131,-12.302343061976703,1.2633770839803447,,,,,,
voyage_003,train,5,fast_fc_response,0.15,0.8,12.0,1.0,14370,14369,True,14369,0.32590502238299845,0.5354544757574051,-297974.42493569606,-20.73731122107983,51.99746259240048,9.07640712737992,5.856683799699454,,,,,,
voyage_003,train,6,fc_smoothing,0.15,0.15,8.0,50.0,14370,14369,False,4498,,,,,,,,4498,4499,0.20081703137946635,398.90740051528394,"[777.1390263858367,777.2424985171593,777.3486233534611,777.4573228522141,777.5686218569887,777.6825452113555]",maximum iterations reached
voyage_004,train,0,candidate_C,0.25,0.4,12.0,20.0,10771,10770,True,10770,0.4015630702570461,0.5470086754241855,-210727.58419607376,-19.566163806506385,47.71124052757667,1.8665865353081803,0.62804221393381,,,,,,
voyage_004,train,1,hydrogen_economy,0.6,0.15,4.0,2.0,10771,10770,True,10770,0.27525887379169134,0.36610826240679545,-1985557.8672424934,-184.36006195380625,41.20425464268569,114.7484442581593,1.1066334455784954,,,,,,
voyage_004,train,2,balanced,0.25,0.5,20.0,12.0,10771,10770,True,10770,0.4622749019554765,0.5601726510630114,-74756.55270005827,-6.941184094712931,48.3657764011928,-6.347734263317263,1.2606145812731029,,,,,,
voyage_004,train,3,soc_maintenance,0.2,0.45,28.0,18.0,10771,10770,True,10770,0.4758602473884353,0.5700496339208793,-72328.34826265514,-6.715724072669929,48.763648350722846,-12.510971566624562,1.1007507367403662,,,,,,
voyage_004,train,4,strong_soc_recovery,0.3,0.45,50.0,18.0,10771,10770,True,10770,0.46739730676261065,0.5820255768284227,-62425.29083957754,-5.79622013366551,49.41409919672846,-19.98395994093359,1.4889710474639628,,,,,,
