timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible,sample_id,disposition,reason
2024-04-21 08:00:18,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.0281,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.05311,86.9,-0.015174,90.6,-0.055638,92.4,0,0,-0.059302,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:00:48,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.05311,86.9,-0.015174,90.6,-0.055638,92.4,0,0,-0.05874,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:01:18,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.0281,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.05311,86.9,-0.015174,90.6,-0.054514,92.4,0,0,-0.058178,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:01:48,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.05311,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059302,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:02:18,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.05311,86.9,-0.015174,90.6,-0.054514,92.4,0,0,-0.057616,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:02:48,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053016,86.9,-0.015174,90.6,-0.054514,92.4,0,0,-0.057522,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:03:18,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053016,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059208,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:03:48,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053016,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059208,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:04:18,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053016,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059208,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:04:48,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053016,86.9,-0.015174,90.6,-0.055076,92.4,0,0,-0.058084,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:05:18,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053016,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059208,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:05:48,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053016,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059208,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:06:18,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.143872,98,-0.054514,87.5,-0.053675,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059867,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-04-21 08:06:48,4月21日08_00_4月21日16_00,0,0,0,0,0,0,0,0,0.000559,84.1,0.00056,78.6,0.00056,76.7,0.00056,84.5,-0.027538,89,0.000562,87,0,0,0,0,0,0,0,0,0,0.000561,93.3,0.144128,98,-0.054514,87.5,-0.05311,86.9,-0.015174,90.6,-0.0562,92.4,0,0,-0.059046,0,87.3833333333,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
