timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible,sample_id,disposition,reason
2024-07-26 11:00:07,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.004488,80.2,-0.02244,80.3,0,0,-0.054475,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:00:37,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.008992,80.4,-0.006182,79.8,-0.004488,80.2,-0.021879,80.3,0,0,-0.054476,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:01:07,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.004488,80.2,-0.021879,80.3,0,0,-0.053914,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:01:37,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.003927,80.2,-0.021879,80.3,0,0,-0.053353,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:02:07,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.003927,80.2,-0.02244,80.3,0,0,-0.053914,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:02:37,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.004488,80.2,-0.02244,80.3,0,0,-0.054475,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:03:07,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.004488,80.2,-0.023001,80.3,0,0,-0.055036,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:03:37,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.003366,80.2,-0.023001,80.3,0,0,-0.053914,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:04:07,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,0.000561,73.5,0.000561,86.1,-0.00843,80.4,-0.006182,79.8,-0.003366,80.2,-0.02244,80.3,0,0,-0.053353,0,79.9916666667,12,False,0,True,0,linear,normal_operation,stationary_sub_kw_zero_drift,True,,excluded,stationary_only_without_sailing_task
2024-07-26 11:04:37,7月26日11_00_7月26日13_00,0,0,0,0,0,0,0,0,0.00056,69.6,0.00056,69.2,0.000561,72.9,0.00056,88.5,-0.01686,90.1,0.000562,89.3,0,0,0,0,0,0,0,0,0,7.7142,73.5,5.3032,86.1,-5.19649,80.4,-5.36539,79.8,-0.90882,80.2,-0.72369,80.3,0,0,0.808953,0.808953,79.9916666667,12,False,0,True,0,linear,normal_operation,none,True,,excluded,stationary_only_without_sailing_task
