candidate,family,q_h2,q_batt,q_soc,q_fcvar,regime,segment_id,start,completed,failure_step,steps,reward_per_step,min_soc,final_soc,h2_kg_h,battery_net_discharge_kwh,battery_throughput_kwh,fc_tv_kw,fc_tv_kw_h,mean_fc_kw,fc_ge_590_fraction,first_p_fc_kw,first_p_batt_kw
F0,baseline_fast,0.15,0.8,12,8,low_stable,train_parent_037_02,0,True,,600,-0.0012497239401384826,0.5412615581770694,0.5412615581770694,0.009340419875034056,5.452787697509271,5.452787697509271,6.26456,37.587360000000004,0.19227752567748974,0.0,6.081151351610472,0.2251446606095282
B0,baseline_nominal,0.25,0.4,12,20,ordinary_stable,train_parent_061_01,1710,True,,600,-0.10412462506940136,0.535879611056098,0.535879611056098,13.708539253618264,8.811122700994641,8.811122700994641,62.24729843814629,373.4837906288777,262.7418885440288,0.0,296.9156891874562,0.1751239975437784
B1,balanced,0.25,0.45,30,20,ordinary_stable,train_parent_061_01,1710,True,,600,-0.10435853901428767,0.5361243527031764,0.5361243527031764,13.759334061958866,8.658403913218343,8.658403913218343,59.90585161463653,359.4351096878192,263.6582012706866,0.0,296.91572129866904,0.17509188633096073
B2,balanced,0.25,0.5,50,20,ordinary_stable,train_parent_061_01,1710,True,,600,-0.10458986876969727,0.5363627372559154,0.5363627372559154,13.808848085733953,8.50965195230893,8.50965195230893,57.64883539912327,345.8930123947396,264.55071303614307,0.0,296.91575339377744,0.17505979122256576
B3,balanced,0.3,0.45,30,16,ordinary_stable,train_parent_061_01,1710,True,,600,-0.10053255975031326,0.5320328392963716,0.5320328392963716,12.911724527481283,11.211508279063873,11.211508279063873,85.91019903919911,515.4611942351947,248.3395750756134,0.0,296.8441092353721,0.24670394962788578
B4,balanced,0.2,0.5,40,16,ordinary_stable,train_parent_061_01,1710,True,,600,-0.10515621470047234,0.5369321784620402,0.5369321784620402,13.927277316873015,8.154320639687258,8.154320639687258,52.35396202563177,314.12377215379064,266.68270091187304,0.0,296.915833561161,0.17497962383902177
B5,balanced,0.3,0.55,50,24,ordinary_stable,train_parent_061_01,1710,True,,600,-0.10439727656151175,0.5361645194497158,0.5361645194497158,13.767674295864879,8.633339863377504,8.633339863377504,59.523911631303235,357.1434697878194,263.80858556973163,0.0,296.9157266489709,0.17508653602908453
E0,baseline_economy,0.4,0.25,8,8,ordinary_stable,train_parent_061_01,1710,True,,600,-0.09190920492313076,0.510586106591938,0.510586106591938,8.601457086023434,24.594269486631156,24.594269486631156,224.70155742350454,1348.2093445410273,168.04300783020972,0.0,296.4860379091661,0.6047752758339016
E1,economy,0.5,0.25,12,12,ordinary_stable,train_parent_061_01,1710,True,,600,-0.09239613990408778,0.5139047054415994,0.5139047054415994,9.258016358095647,22.523463804442233,22.523463804442233,210.9604475097683,1265.7626850586098,180.4678419233433,0.0,296.5810635671703,0.5097496178296979
E2,economy,0.4,0.35,20,12,ordinary_stable,train_parent_061_01,1710,True,,600,-0.09402354897090051,0.521672545056402,0.521672545056402,10.802268593539171,17.676331884805727,17.676331884805727,154.08744356282963,924.5246613769779,209.55063344116232,0.0,296.6769308113239,0.41388237367607417
E3,economy,0.35,0.3,30,16,ordinary_stable,train_parent_061_01,1710,True,,600,-0.0978809946503374,0.5284196792717856,0.5284196792717856,12.1713876479524,13.466120134405806,13.466120134405806,114.00329073497724,684.0197444098635,234.81190394356182,0.0,296.8080612816888,0.28275190331117983
E4,economy,0.5,0.35,30,20,ordinary_stable,train_parent_061_01,1710,True,,600,-0.09627057974439136,0.5258002236847492,0.5258002236847492,11.6383552783721,15.100660420715784,15.100660420715784,132.5700050115597,795.4200300693582,225.00466222570196,0.0,296.77216489090006,0.318648294099944
E5,economy,0.35,0.4,40,20,ordinary_stable,train_parent_061_01,1710,True,,600,-0.10055769005283569,0.5319814875512436,0.5319814875512436,12.90179874630452,11.243551768024414,11.243551768024414,89.06691733938553,534.4015040363132,248.14731414185022,0.0,296.8582990727783,0.23251411222167917
