candidate_id,voyage_id,total_steps,attempted_steps,applied_steps,closed_loop_coverage_fraction,closed_loop_complete,aggregate_metrics_comparable,initial_soc,final_soc,soc_net_change,soc_min,soc_max,hydrogen_total_kg,load_energy_mwh,hydrogen_intensity_kg_per_mwh,battery_charge_energy_kwh,battery_discharge_energy_kwh,battery_throughput_kwh,fc_at_max_fraction,battery_near_limit_fraction,fc_above_load_fraction,fc_surplus_energy_kwh,max_actual_power_balance_residual_kw,max_plan_power_balance_residual_kw,max_fc_bound_residual_kw,max_battery_bound_residual_kw,max_ramp_residual_kw,max_soc_bound_residual,max_soc_prediction_residual,physical_infeasible_point_count,solver_attempt_count,solver_success_count,solver_failure_count,solver_success_rate,unattempted_after_failure_count,solved_inaccurate_count,solved_inaccurate_fraction,max_iter_count,max_iter_fraction,final_max_iter_count,primal_infeasible_count,dual_infeasible_count,cold_restart_count,cold_restart_success_count,final_status_counts,solve_time_ms_mean,solve_time_ms_p95,solve_time_ms_p99,solve_time_ms_max,iterations_mean,iterations_max,primal_residual_max_abs,dual_residual_max_abs,reference_load_energy_mwh
QSOC_10,voyage_060,10650,10650,10650,1.0,True,True,0.55,0.502917548911629,-0.04708245108837106,0.4795986030576364,0.55,31.45934551601737,0.6218094770567365,50.59322296746996,32.18936262691661,64.81750123115843,97.00686385807504,0.0,0.0,0.2855399061032864,32.18936262691661,5.684341886080802e-14,1.1247651059420605e-06,3.583291610957643e-18,0.0,0.0,0.0,3.0074185364270534e-09,0,10650,10650,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10650}",0.06275323929020286,0.08485498983645805,0.13895499549107637,0.5638999864459038,30.955399061032864,175,9.05898072105282e-06,0.00010420357047074682,0.6218094770567365
QSOC_10,voyage_061,10740,10740,10740,1.0,True,True,0.55,0.5103736179825936,-0.039626382017406425,0.48289429375890447,0.55,26.027238563970325,0.522653740360096,49.79824414159588,20.402555650739544,47.8636383888013,68.26619403954084,0.0,0.0,0.3889199255121043,20.402555650739544,2.842170943040401e-14,8.58335624798201e-12,3.583847678734253e-18,0.0,0.0,0.0,8.858469513484124e-13,0,10740,10740,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10740}",0.062287765341764056,0.07989999721758068,0.13992199994390841,0.41030001011677086,28.144785847299815,150,8.858247468879199e-12,4.437662350632063e-13,0.522653740360096
QSOC_10,voyage_062,10650,10650,10650,1.0,True,True,0.55,0.5053779482137138,-0.0446220517862862,0.48170906017744686,0.55,26.47172947193141,0.5391203224762375,49.10170952254946,43.628168106949275,74.55124999484634,118.17941810179562,0.0,0.0,0.3745539906103286,43.628168106949275,1.4210854715202004e-14,9.066525308298878e-12,3.583711729550747e-18,0.0,0.0,0.0,9.308109838457312e-13,0,10650,10650,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10650}",0.06436279803807432,0.08509997860528529,0.14030200574779889,0.6289000157266855,33.65023474178404,200,9.308109838457312e-12,4.3814894094848215e-13,0.5391203224762375
QSOC_10,voyage_063,32370,32370,32370,1.0,True,True,0.55,0.5103307132632428,-0.03966928673675729,0.4152012183134823,0.55,127.55629510203435,2.3690861997175134,53.84198140077976,133.31318575804673,160.8040014666232,294.1171872246699,0.1023478529502626,0.0,0.4644114921223355,133.31318575804673,2.842170943040401e-14,9.176591709092463e-05,0.0005637590261358127,0.0,0.0,0.0,3.1266205613444953e-07,0,32370,32370,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 32370}",0.06048525170016554,0.07515500328736373,0.12183099635876728,0.6435000104829669,27.675316651220264,325,7.566193934665819e-05,0.0003325746582799955,2.3690861997175134
QSOC_10,voyage_064,7140,7140,7140,1.0,True,True,0.55,0.510373674977822,-0.039626325022178,0.48097734339423637,0.55,13.244909391447749,0.28007149908379936,47.291171842818535,22.986389875249916,50.447433115618445,73.43382299086836,0.0,0.0,0.27647058823529413,22.986389875249916,5.684341886080802e-14,9.094947017729282e-12,3.581661941245844e-18,0.0,0.0,0.0,9.35695965154082e-13,0,7140,7140,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 7140}",0.060701904918200204,0.08090500487014644,0.12309300596825735,0.3068000078201294,28.529411764705884,200,9.357181696145744e-12,4.437662350632063e-13,0.28007149908379936
QSOC_10,voyage_065,10740,10740,10740,1.0,True,True,0.55,0.5103736760423317,-0.0396263239576683,0.46004162913214797,0.55,25.496057470636647,0.5002309133038432,50.96857629658364,45.11829277338924,72.57933527605091,117.69762804944015,0.0664804469273743,0.0,0.39106145251396646,45.11829277338924,5.684341886080802e-14,1.2050804798491299e-11,9.43600753089413e-12,0.0,0.0,0.0,1.2300716001334422e-12,0,10740,10740,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10740}",0.06359337060647241,0.0805000017862767,0.12446101638488477,0.444200006313622,28.05633147113594,200,1.230060497903196e-11,5.561121173576889e-13,0.5002309133038432
QSOC_10,voyage_066,10740,10740,10740,1.0,True,True,0.55,0.5103735680079263,-0.03962643199207372,0.47591716020404234,0.55,28.088385971591798,0.5500223479116251,51.06771766318285,38.39908816660868,65.86020553711704,104.25929370372572,0.0,0.0,0.2644320297951583,38.39908816660868,1.4210854715202004e-14,9.407585821463726e-12,3.5834270623960446e-18,0.0,0.0,0.0,9.778289289386066e-13,0,10740,10740,0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10740}",0.06413781170564611,0.08430000161752105,0.13562201405875396,0.6364000146277249,33.067970204841714,200,9.777956222478679e-12,4.718527056368269e-13,0.5500223479116251
