timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-07-11 06:00:03,0.0,-0.087646,-0.087646,0.0,nearest,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:00:33,0.0,-0.08877,-0.08877,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:01:03,0.0,-0.089332,-0.089332,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:01:33,0.0,-0.09045600000000001,-0.09045600000000001,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:02:03,0.0,-0.091018,-0.091018,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:02:33,0.0,-0.089332,-0.089332,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:03:03,0.0,-0.091018,-0.091018,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:03:33,0.0,-0.089893,-0.089893,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:04:03,0.0,-0.092142,-0.092142,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:04:33,0.0,-0.091018,-0.091018,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:05:03,0.0,-0.091018,-0.091018,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:05:33,0.0,-0.093263,-0.093263,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:06:03,0.0,-0.09158,-0.09158,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:06:33,0.0,-0.09382499999999999,-0.09382499999999999,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:07:03,0.0,-0.089332,-0.089332,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:07:33,0.0,-0.092701,-0.092701,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:08:03,0.0,-0.09157699999999999,-0.09157699999999999,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:08:33,0.0,-0.092701,-0.092701,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:09:03,0.0,-0.089332,-0.089332,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:09:33,0.0,-0.092701,-0.092701,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:10:03,0.0,-0.091015,-0.091015,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:10:33,0.0,-0.089893,-0.089893,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:11:03,0.0,-0.09683199999999992,-0.09683199999999992,0.0,linear,95.01666666666667,0.0,True,True,True,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:11:33,0.0,0.8499120000000002,0.8499120000000002,0.0,linear,95.01666666666667,0.0,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:12:03,0.0,1.9101519999999992,1.9101519999999992,0.0,nearest,95.01666666666667,0.0,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:18:03,,34.20964,,0.0,nearest,94.84999999999998,,False,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:18:33,0.0,35.07682,35.07682,0.0,linear,94.82499999999999,34.0,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:19:03,0.0,110.17432,110.17432,0.047619047619047616,linear,94.79166666666667,34.5,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:19:33,0.0,174.7233,174.7233,0.27,linear,94.73333333333335,33.099999999999994,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:20:03,0.0,180.57829999999998,180.57829999999998,1.0238095238095237,linear,94.65833333333335,34.1,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:20:33,0.0,140.90679999999998,140.90679999999998,2.4,linear,94.56666666666668,36.8,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:21:03,0.0,107.74182,107.74182,2.4,linear,94.50833333333333,33.5,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:21:33,0.0,178.10262,178.10262,2.4,linear,94.44999999999999,34.2,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:22:03,0.0,274.4274,274.4274,2.3,linear,94.35833333333333,36.400000000000006,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:22:33,0.0,441.1137,441.1137,5.766666666666666,linear,94.20833333333336,34.5,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:23:03,0.0,415.83509999999995,415.83509999999995,9.54,linear,93.99166666666666,35.1,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:23:33,0.0,443.73859999999996,443.73859999999996,10.011111111111111,linear,93.80833333333335,36.9,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:24:03,0.0,490.5076,490.5076,10.4,linear,93.58333333333333,37.2,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:24:33,0.0,490.5561000000001,490.5561000000001,10.4,linear,93.35833333333333,43.3,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:25:03,0.0,494.56909999999993,494.56909999999993,10.4,linear,93.14166666666667,44.599999999999994,True,False,False,False,False,7月11日06_00_7月12日10_00
2024-07-11 06:25:33,0.0,499.43010000000004,499.43010000000004,10.473684210526315,linear,92.90833333333332,44.9,True,False,False,False,False,7月11日06_00_7月12日10_00
