timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn,aligned,shore
2024-05-08 08:00:04,0.0,-0.002878999999999979,-0.002878999999999979,0.0,True,False
2024-05-08 08:00:34,0.0,-0.002878999999999979,-0.002878999999999979,,True,False
2024-05-08 08:01:04,0.0,-0.002316999999999972,-0.002316999999999972,0.0,True,False
2024-05-08 08:01:34,0.0,-0.003440999999999972,-0.003440999999999972,,True,False
2024-05-08 08:02:04,0.0,-0.004564999999999979,-0.004564999999999979,0.0,True,False
2024-05-08 08:02:34,0.0,-0.003440999999999972,-0.003440999999999972,,True,False
2024-05-08 08:03:04,0.0,-0.003440999999999979,-0.003440999999999979,0.0,True,False
2024-05-08 08:03:34,0.0,-0.004564999999999979,-0.004564999999999979,,True,False
2024-05-08 08:04:04,0.0,-0.004564999999999972,-0.004564999999999972,0.0,True,False
2024-05-08 08:04:34,0.0,-0.002878999999999972,-0.002878999999999972,,True,False
2024-05-08 08:05:04,0.0,-0.002316999999999972,-0.002316999999999972,0.0,True,False
2024-05-08 08:05:34,0.0,-0.004002999999999972,-0.004002999999999972,,True,False
2024-05-08 08:06:04,0.0,-0.002316999999999972,-0.002316999999999972,0.0,True,False
2024-05-08 08:06:34,0.0,-0.0034409999999999857,-0.0034409999999999857,,True,False
2024-05-08 08:07:04,0.0,-0.002878999999999972,-0.002878999999999972,0.0,True,False
2024-05-08 08:07:34,0.0,-0.002316999999999972,-0.002316999999999972,,True,False
2024-05-08 08:08:04,0.0,-0.005126999999999972,-0.005126999999999972,0.0,True,False
2024-05-08 08:08:34,0.0,-0.004002999999999972,-0.004002999999999972,,True,False
2024-05-08 08:09:04,0.0,-0.004002999999999972,-0.004002999999999972,0.0,True,False
2024-05-08 08:09:34,0.0,-0.004564999999999979,-0.004564999999999979,,True,False
2024-05-08 08:10:04,0.0,-0.005126999999999965,-0.005126999999999965,0.0,True,False
2024-05-08 08:10:34,0.0,-0.005126999999999986,-0.005126999999999986,,True,False
