timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-06-26 08:00:28,0.0,-0.108996,-0.108996,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:00:58,0.0,-0.109557,-0.109557,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:01:28,0.0,-0.10787400000000001,-0.10787400000000001,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:01:58,0.0,-0.10843500000000002,-0.10843500000000002,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:02:28,0.0,-0.109557,-0.109557,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:02:58,0.0,-0.108995,-0.108995,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:03:28,0.0,-0.10843300000000002,-0.10843300000000002,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:03:58,0.0,-0.108433,-0.108433,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:04:28,0.0,-0.10787300000000001,-0.10787300000000001,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:04:58,0.0,-0.108995,-0.108995,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:05:28,0.0,-0.10675000000000001,-0.10675000000000001,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:05:58,0.0,-0.109557,-0.109557,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:06:28,0.0,-0.10787400000000001,-0.10787400000000001,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:06:58,0.0,-0.108995,-0.108995,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:07:28,0.0,-0.109557,-0.109557,0.0,linear,85.58333333333336,0.0,neutral,True,False,False,False,True,6月26日08_00_6月26日13_00
2024-06-26 08:07:58,0.0,1.4207600000000002,1.4207600000000002,0.0,linear,85.58333333333336,0.0,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:14:58,0.0,245.97549999999998,245.97549999999998,1.7210526315789472,linear,85.23333333333333,69.1,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:15:28,0.0,202.92320000000004,202.92320000000004,2.7047619047619045,linear,85.12499999999999,71.0,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:15:58,0.0,191.5573,191.5573,2.6,linear,85.05000000000001,76.4,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:16:28,3.0,230.66439999999997,233.66439999999997,2.0761904761904764,linear,84.95,80.0,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:16:58,7.0,478.931,485.931,2.4,linear,84.825,77.8,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:17:28,12.0,419.29609999999997,431.29609999999997,8.8,linear,84.575,79.3,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:17:58,84.0,336.13070000000005,420.13070000000005,9.22,linear,84.39166666666667,79.2,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:18:28,133.0,301.17170000000004,434.17170000000004,9.6,linear,84.25,78.7,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:18:58,155.0,287.0043,442.0043,9.6,linear,84.12499999999999,81.9,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:19:28,145.0,285.6142,430.6142,9.6,linear,84.00833333333334,79.2,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:19:58,154.0,276.23449999999997,430.23449999999997,9.6,linear,83.87500000000001,79.6,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:20:28,161.0,273.92639999999994,434.92639999999994,9.7,linear,83.75000000000001,80.4,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:20:58,163.0,279.2045,442.2045,9.7,linear,83.625,81.8,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:21:28,162.0,263.48920000000004,425.48920000000004,9.66,linear,83.51666666666665,69.9,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:21:58,164.0,264.5763,428.5763,9.5,linear,83.39166666666667,66.1,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:22:28,165.0,258.5471,423.5471,9.75,linear,83.275,63.9,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:22:58,165.0,256.3618,421.3618,10.0,linear,83.15833333333333,64.9,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:23:28,167.0,243.25400000000002,410.254,9.977777777777778,linear,83.05,66.6,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:23:58,166.0,254.93219999999997,420.93219999999997,9.9,linear,82.93333333333332,64.3,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:24:28,166.0,247.65000000000003,413.65000000000003,10.0,linear,82.81666666666665,63.400000000000006,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:24:58,168.0,244.67060000000004,412.67060000000004,9.928571428571429,linear,82.71666666666668,64.1,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:25:28,169.0,243.99339999999998,412.99339999999995,10.1,linear,82.59166666666668,67.1,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:25:58,168.0,225.75370000000004,393.75370000000004,8.72857142857143,linear,82.47500000000001,65.3,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:26:28,169.0,138.17427,307.17427,7.4,linear,82.375,66.9,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:26:58,168.0,15.487400000000017,183.4874,5.79,linear,82.36666666666666,60.0,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:27:28,168.0,-65.93956,102.06044,2.6,linear,82.38333333333333,61.199999999999996,charging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:27:58,168.0,0.19766999999999912,168.19767,2.45,linear,82.4,60.6,neutral,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:28:28,169.0,-99.90114,69.09886,1.8,linear,82.43333333333334,50.8,charging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:28:58,169.0,-101.95536000000001,67.04463999999999,1.8,linear,82.44166666666668,51.5,charging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:29:28,169.0,-88.59002,80.40998,1.8,linear,82.47500000000001,52.7,charging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:29:58,169.0,-85.86265999999999,83.13734000000001,1.8,linear,82.51666666666668,59.400000000000006,charging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:30:28,169.0,-13.44981,155.55019,1.8,linear,82.52500000000002,58.4,charging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:30:58,169.0,5.100960999999999,174.100961,1.8,linear,82.52500000000002,59.800000000000004,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:31:28,170.0,-15.238299999999997,154.7617,0.4,linear,82.52500000000002,67.0,charging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:31:58,169.0,110.88823000000001,279.88823,1.8249999999999997,linear,82.51666666666668,64.7,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:32:28,170.0,166.29309999999998,336.2931,4.7,linear,82.44166666666668,60.099999999999994,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:32:58,170.0,342.1172,512.1172,6.366666666666667,linear,82.325,57.800000000000004,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:33:28,170.0,345.6229,515.6229000000001,7.383333333333334,linear,82.16666666666666,58.5,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:33:58,169.0,335.2057,504.2057,7.514285714285714,linear,82.02499999999999,58.0,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
2024-06-26 08:34:28,169.0,326.9476,495.9476,7.08,linear,81.86666666666669,58.099999999999994,discharging,True,False,False,False,False,6月26日08_00_6月26日13_00
