state_id,segment_id,decision_index,soc,soc_regime,load_regime,transition_regime,current_load_kw,previous_fc_kw,fc_power_regime,action_id,action_name,q_h2_normalized,q_batt_normalized,q_soc_normalized,q_fcvar_normalized,h2_norm,battery_power_sq_norm,soc_deadband_sq_norm,fc_variation_sq_norm,weighted_h2,weighted_batt,weighted_soc,weighted_fc_var,raw_mpc_objective,weight_sum,normalized_objective,reward,legacy_probe_raw_objective,raw_objective_recompute_abs_diff,winner_action_id
44,train_parent_004_02,83,0.49,below_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,3.333995097987527,0.11738606439240237,0.2465823550889839,5.73250714101219e-07,0.8334987744968817,0.058693032196201186,7.397470652669517,2.293002856404876e-05,8.289685389391163,70.75,0.11716869808326733,0.895119959694275,8.289685389391163,0.0,2
44,train_parent_004_02,83,0.49,below_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,3.3639737911771075,0.10967911732629951,0.24625823940843491,0.0015709728240938866,0.5045960686765661,0.08774329386103961,29.55098872901219,0.012567782592751093,30.155895874142544,128.95,0.23385727703871692,0.8104665090601247,30.155895874142544,0.0,2
45,train_parent_004_02,83,0.5,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,3.332249099105028,0.11784404251619547,5.51465823873789e-05,2.479002872986938e-06,0.6664498198210057,0.058922021258097736,0.002205863295495156,3.966404596779101e-05,0.7276173684205663,56.7,0.012832757820468542,0.9873298353342327,0.7276173684205666,2.220446049250313e-16,3
45,train_parent_004_02,83,0.5,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,3.3207414564139697,0.12088853847037226,5.641743083512288e-05,0.0002646705469767304,1.328296582565588,0.030222134617593065,0.00045133944668098304,0.002117364375813843,1.3610874210056758,16.65,0.08174699225259315,0.9244305804979721,1.3610874210056758,0.0,3
45,train_parent_004_02,83,0.5,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,3.332596672120251,0.11775279103251066,5.5109111394538325e-05,1.2785663112025444e-06,0.8331491680300628,0.05887639551625533,0.0016532733418361497,5.114265244810178e-05,0.8937299795406024,70.75,0.01263222585923113,0.9875253566530411,0.8937299795406024,0.0,3
45,train_parent_004_02,83,0.5,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,3.336248450042258,0.11679654641029344,5.4678254711583735e-05,1.2472836869717957e-05,0.5004372675063387,0.09343723712823476,0.006561390565390048,9.978269495774366e-05,0.6005356778949212,128.95,0.004657120417952084,0.995364467813641,0.6005356778949212,0.0,3
46,train_parent_004_02,83,0.55,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,3.3321652298484166,0.11786606704018383,0.0,2.82735933176373e-06,0.6664330459696833,0.05893303352009192,0.0,4.523774930821968e-05,0.7254113172390835,56.7,0.012793850392223693,0.9873677645383916,0.7254113172390836,1.1102230246251565e-16,3
46,train_parent_004_02,83,0.55,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,3.320707556111689,0.12089757196842116,0.0,0.000266081343426445,1.3282830224446758,0.03022439299210529,0.0,0.00212865074741156,1.3606360661841927,16.65,0.08171988385490647,0.9244537471533918,1.3606360661841932,4.440892098500626e-16,3
46,train_parent_004_02,83,0.55,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,3.3325714704452802,0.1177594059307692,0.0,1.3523324240139312e-06,0.8331428676113201,0.0588797029653846,0.0,5.4093296960557244e-05,0.8920766638736652,70.75,0.012608857439910463,0.9875481462093979,0.8920766638736654,1.1102230246251565e-16,3
46,train_parent_004_02,83,0.55,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,3.335750750864828,0.11692661058834761,0.0,8.381968521757982e-06,0.5003626126297241,0.0935412884706781,0.0,6.705574817406385e-05,0.5939709568485764,128.95,0.004606211375328239,0.99541490852518,0.5939709568485765,1.1102230246251565e-16,3
47,train_parent_004_02,83,0.6,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,3.332165229848412,0.11786606704018489,0.0,2.8273593317825185e-06,0.6664330459696824,0.058933033520092444,0.0,4.5237749308520295e-05,0.7254113172390835,56.7,0.012793850392223693,0.9873677645383916,0.7254113172390836,1.1102230246251565e-16,3
47,train_parent_004_02,83,0.6,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,3.3207075561116914,0.12089757196842059,0.0,0.00026608134342636394,1.3282830224446767,0.030224392992105147,0.0,0.0021286507474109115,1.3606360661841927,16.65,0.08171988385490647,0.9244537471533918,1.3606360661841927,0.0,3
47,train_parent_004_02,83,0.6,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,3.332571470445278,0.11775940593076965,0.0,1.352332424019705e-06,0.8331428676113195,0.05887970296538483,0.0,5.40932969607882e-05,0.8920766638736651,70.75,0.012608857439910462,0.9875481462093979,0.8920766638736654,2.220446049250313e-16,3
47,train_parent_004_02,83,0.6,inside_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,3.335750750864827,0.11692661058834786,0.0,8.381968521754382e-06,0.500362612629724,0.09354128847067829,0.0,6.705574817403506e-05,0.5939709568485764,128.95,0.004606211375328239,0.99541490852518,0.5939709568485765,1.1102230246251565e-16,3
48,train_parent_004_02,83,0.61,above_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,3.3275977967057893,0.11906897462810524,0.2334851791385535,5.797974771662537e-05,0.6655195593411579,0.05953448731405262,9.33940716554214,0.000927675963466006,10.065388888160816,56.7,0.17752008621094914,0.8492424135352312,10.065388888160816,0.0,2
48,train_parent_004_02,83,0.61,above_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,3.318882862643644,0.12138430128213044,0.23343613021623022,0.00034780492687754033,1.3275531450574576,0.03034607532053261,1.8674890417298418,0.0027824394150203226,3.2281707015228522,16.65,0.19388412621758874,0.8376022245711199,3.228170701522852,4.440892098500626e-16,2
48,train_parent_004_02,83,0.61,above_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,3.3311983437127664,0.11812013442431515,0.23350966896953165,8.640123302728286e-06,0.8327995859281916,0.05906006721215758,7.00529006908595,0.0003456049321091314,7.897495327158408,70.75,0.1116253756488821,0.8995836384323957,7.897495327158408,0.0,2
48,train_parent_004_02,83,0.61,above_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,3.308561337496359,0.12415589652298101,0.23324391769160152,0.0010687360836348172,0.49628420062445383,0.09932471721838482,27.98927012299218,0.008549888669078538,28.5934289295041,128.95,0.22174043373015978,0.818504464935197,28.5934289295041,0.0,2
49,train_parent_004_02,83,0.65,above_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,3.3090033716599696,0.12403695061282381,5.966566210026013,0.001016774997901815,0.661800674331994,0.062018475306411906,238.6626484010405,0.01626839996642904,239.40273595064536,56.7,4.222270475320024,0.19148759236541063,239.40273595064536,0.0,2
49,train_parent_004_02,83,0.65,above_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,3.311450211242663,0.12337826043915934,5.966718345391264,0.0007981138999904168,1.3245800844970654,0.030844565109789834,47.733746763130114,0.006384911199923334,49.09555632393689,16.65,2.948682061497711,0.25324905485571203,49.09555632393689,0.0,2
49,train_parent_004_02,83,0.65,above_soft_range,load_medium,rapid_fall,441.869313022,354.53887733913194,medium_150_450,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,3.3256060046807967,0.11959567550847988,5.967145966758666,0.00010464876521291502,0.8314015011701992,0.05979783775423994,179.01437900276,0.004185950608516601,179.90976429229298,70.75,2.54289419494407,0.2822551126215008,179.90976429229298,0.0,2
