timestamp,time_s,speed_kn,speed_provenance
2024-07-31T08:25:17+08:00,0.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:25:47+08:00,30.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:26:17+08:00,60.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:26:47+08:00,90.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:27:17+08:00,120.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:27:47+08:00,150.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:28:17+08:00,180.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:28:47+08:00,210.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:29:17+08:00,240.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:29:47+08:00,270.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:30:17+08:00,300.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:30:47+08:00,330.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:31:17+08:00,360.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:31:47+08:00,390.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-31T08:32:17+08:00,420.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:32:47+08:00,450.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:33:17+08:00,480.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:33:47+08:00,510.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:34:17+08:00,540.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:34:47+08:00,570.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:35:17+08:00,600.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:35:47+08:00,630.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:36:17+08:00,660.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:36:47+08:00,690.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:37:17+08:00,720.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:37:47+08:00,750.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:38:17+08:00,780.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:38:47+08:00,810.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:39:17+08:00,840.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:39:47+08:00,870.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-31T08:40:17+08:00,900.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
