timestamp,time_s,speed_kn,speed_provenance
2024-07-26T11:06:07+08:00,0.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:06:37+08:00,30.0,0.007402013717950188,INTERPOLATED_GAP_PCHIP
2024-07-26T11:07:07+08:00,60.0,0.05805540747538269,INTERPOLATED_GAP_PCHIP
2024-07-26T11:07:37+08:00,90.0,0.14993727680993074,INTERPOLATED_GAP_PCHIP
2024-07-26T11:08:07+08:00,120.0,0.27506791677118486,INTERPOLATED_GAP_PCHIP
2024-07-26T11:08:37+08:00,150.0,0.4254676224087356,INTERPOLATED_GAP_PCHIP
2024-07-26T11:09:07+08:00,180.0,0.5931566887721735,INTERPOLATED_GAP_PCHIP
2024-07-26T11:09:37+08:00,210.0,0.7701554109110891,INTERPOLATED_GAP_PCHIP
2024-07-26T11:10:07+08:00,240.0,0.948484083875073,INTERPOLATED_GAP_PCHIP
2024-07-26T11:10:37+08:00,270.0,1.1201630027137157,INTERPOLATED_GAP_PCHIP
2024-07-26T11:11:07+08:00,300.0,1.2772124624766072,INTERPOLATED_GAP_PCHIP
2024-07-26T11:11:37+08:00,330.0,1.4116527582133396,INTERPOLATED_GAP_PCHIP
2024-07-26T11:12:07+08:00,360.0,1.5155041849735014,INTERPOLATED_GAP_PCHIP
2024-07-26T11:12:37+08:00,390.0,1.5807870378066848,INTERPOLATED_GAP_PCHIP
2024-07-26T11:13:07+08:00,420.0,1.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:13:37+08:00,450.0,2.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:14:07+08:00,480.0,2.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:14:37+08:00,510.0,5.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:15:07+08:00,540.0,8.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:15:37+08:00,570.0,9.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:16:07+08:00,600.0,9.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:16:37+08:00,630.0,7.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:17:07+08:00,660.0,7.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:17:37+08:00,690.0,7.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:18:07+08:00,720.0,7.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:18:37+08:00,750.0,7.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:19:07+08:00,780.0,7.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:19:37+08:00,810.0,7.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:20:07+08:00,840.0,7.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:20:37+08:00,870.0,8.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:21:07+08:00,900.0,8.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:21:37+08:00,930.0,7.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:22:07+08:00,960.0,7.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:22:37+08:00,990.0,6.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:23:07+08:00,1020.0,6.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:23:37+08:00,1050.0,6.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:24:07+08:00,1080.0,6.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:24:37+08:00,1110.0,6.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:25:07+08:00,1140.0,5.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:25:37+08:00,1170.0,4.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:26:07+08:00,1200.0,3.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:26:37+08:00,1230.0,2.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:27:07+08:00,1260.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:27:37+08:00,1290.0,3.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:28:07+08:00,1320.0,3.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:28:37+08:00,1350.0,3.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:29:07+08:00,1380.0,3.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:29:37+08:00,1410.0,3.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:30:07+08:00,1440.0,3.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:30:37+08:00,1470.0,4.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:31:07+08:00,1500.0,4.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:31:37+08:00,1530.0,4.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:32:07+08:00,1560.0,5.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:32:37+08:00,1590.0,4.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:33:07+08:00,1620.0,3.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:33:37+08:00,1650.0,3.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:34:07+08:00,1680.0,3.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:34:37+08:00,1710.0,2.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:35:07+08:00,1740.0,2.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:35:37+08:00,1770.0,2.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:36:07+08:00,1800.0,2.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:36:37+08:00,1830.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:37:07+08:00,1860.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:37:37+08:00,1890.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:38:07+08:00,1920.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:38:37+08:00,1950.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:39:07+08:00,1980.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:39:37+08:00,2010.0,1.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:40:07+08:00,2040.0,2.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:40:37+08:00,2070.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:41:07+08:00,2100.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:41:37+08:00,2130.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:42:07+08:00,2160.0,2.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:42:37+08:00,2190.0,2.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:43:07+08:00,2220.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:43:37+08:00,2250.0,2.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:44:07+08:00,2280.0,2.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:44:37+08:00,2310.0,2.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:45:07+08:00,2340.0,2.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:45:37+08:00,2370.0,2.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:46:07+08:00,2400.0,2.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:46:37+08:00,2430.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:47:07+08:00,2460.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:47:37+08:00,2490.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:48:07+08:00,2520.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:48:37+08:00,2550.0,2.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:49:07+08:00,2580.0,2.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:49:37+08:00,2610.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:50:07+08:00,2640.0,2.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:50:37+08:00,2670.0,4.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:51:07+08:00,2700.0,8.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:51:37+08:00,2730.0,12.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:52:07+08:00,2760.0,14.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:52:37+08:00,2790.0,14.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:53:07+08:00,2820.0,14.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:53:37+08:00,2850.0,14.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:54:07+08:00,2880.0,14.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:54:37+08:00,2910.0,13.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:55:07+08:00,2940.0,13.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:55:37+08:00,2970.0,13.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:56:07+08:00,3000.0,13.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:56:37+08:00,3030.0,12.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:57:07+08:00,3060.0,10.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:57:37+08:00,3090.0,8.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:58:07+08:00,3120.0,8.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:58:37+08:00,3150.0,9.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:59:07+08:00,3180.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T11:59:37+08:00,3210.0,9.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:00:07+08:00,3240.0,9.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:00:37+08:00,3270.0,9.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:01:07+08:00,3300.0,9.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:01:37+08:00,3330.0,9.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:02:07+08:00,3360.0,9.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:02:37+08:00,3390.0,9.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:03:07+08:00,3420.0,9.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:03:37+08:00,3450.0,6.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:04:07+08:00,3480.0,6.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:04:37+08:00,3510.0,4.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:05:07+08:00,3540.0,2.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:05:37+08:00,3570.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:06:07+08:00,3600.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:06:37+08:00,3630.0,0.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:07:07+08:00,3660.0,0.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:07:37+08:00,3690.0,0.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:08:07+08:00,3720.0,0.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:08:37+08:00,3750.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:09:07+08:00,3780.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:09:37+08:00,3810.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:10:07+08:00,3840.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:10:37+08:00,3870.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:11:07+08:00,3900.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:11:37+08:00,3930.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:12:07+08:00,3960.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-26T12:12:37+08:00,3990.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:13:07+08:00,4020.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:13:37+08:00,4050.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:14:07+08:00,4080.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:14:37+08:00,4110.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:15:07+08:00,4140.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:15:37+08:00,4170.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:16:07+08:00,4200.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:16:37+08:00,4230.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:17:07+08:00,4260.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:17:37+08:00,4290.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-26T12:18:07+08:00,4320.0,0.0,INTERPOLATED_GAP_PCHIP
