timestamp,time_s,speed_kn,speed_provenance
2024-05-11T08:23:16+08:00,0.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:23:46+08:00,30.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:24:16+08:00,60.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:24:46+08:00,90.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:25:16+08:00,120.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:25:46+08:00,150.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:26:16+08:00,180.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:26:46+08:00,210.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:27:16+08:00,240.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:27:46+08:00,270.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:28:16+08:00,300.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:28:46+08:00,330.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:29:16+08:00,360.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-11T08:29:46+08:00,390.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:30:16+08:00,420.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:30:46+08:00,450.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:31:16+08:00,480.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:31:46+08:00,510.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:32:16+08:00,540.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:32:46+08:00,570.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:33:16+08:00,600.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:33:46+08:00,630.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:34:16+08:00,660.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:34:46+08:00,690.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:35:16+08:00,720.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:35:46+08:00,750.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:36:16+08:00,780.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:36:46+08:00,810.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:37:16+08:00,840.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:37:46+08:00,870.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:38:16+08:00,900.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:38:46+08:00,930.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:39:16+08:00,960.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:39:46+08:00,990.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:40:16+08:00,1020.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:40:46+08:00,1050.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:41:16+08:00,1080.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:41:46+08:00,1110.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:42:16+08:00,1140.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:42:46+08:00,1170.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:43:16+08:00,1200.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:43:46+08:00,1230.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:44:16+08:00,1260.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:44:46+08:00,1290.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:45:16+08:00,1320.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:45:46+08:00,1350.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:46:16+08:00,1380.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:46:46+08:00,1410.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:47:16+08:00,1440.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:47:46+08:00,1470.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:48:16+08:00,1500.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:48:46+08:00,1530.0,3.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:49:16+08:00,1560.0,3.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-11T08:49:46+08:00,1590.0,1.8,UNIQUE_NEAREST_RAW_WITHIN_10S
