timestamp,time_s,speed_kn,speed_provenance
2024-07-11T06:11:33+08:00,0.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:12:03+08:00,30.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:12:33+08:00,60.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:13:03+08:00,90.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:13:33+08:00,120.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:14:03+08:00,150.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:14:33+08:00,180.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:15:03+08:00,210.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:15:33+08:00,240.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:16:03+08:00,270.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:16:33+08:00,300.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:17:03+08:00,330.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:17:33+08:00,360.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:18:03+08:00,390.0,0.0,INTERPOLATED_GAP_PCHIP
2024-07-11T06:18:33+08:00,420.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:19:03+08:00,450.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:19:33+08:00,480.0,0.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:20:03+08:00,510.0,0.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:20:33+08:00,540.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:21:03+08:00,570.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-07-11T06:21:33+08:00,600.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
