timestamp,time_s,speed_kn,speed_provenance
2024-04-09T08:10:29+08:00,0.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:10:59+08:00,30.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:11:29+08:00,60.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:11:59+08:00,90.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:12:29+08:00,120.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:12:59+08:00,150.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:13:29+08:00,180.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:13:59+08:00,210.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:14:29+08:00,240.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:14:59+08:00,270.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:15:29+08:00,300.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:15:59+08:00,330.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:16:29+08:00,360.0,0.0,INTERPOLATED_GAP_PCHIP
2024-04-09T08:16:59+08:00,390.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:17:29+08:00,420.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:17:59+08:00,450.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:18:29+08:00,480.0,0.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:18:59+08:00,510.0,2.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:19:29+08:00,540.0,2.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:19:59+08:00,570.0,2.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:20:29+08:00,600.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:20:59+08:00,630.0,1.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:21:29+08:00,660.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:21:59+08:00,690.0,7.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:22:29+08:00,720.0,8.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:22:59+08:00,750.0,9.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:23:29+08:00,780.0,9.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:23:59+08:00,810.0,9.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:24:29+08:00,840.0,9.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:24:59+08:00,870.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:25:29+08:00,900.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:25:59+08:00,930.0,9.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:26:29+08:00,960.0,9.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:26:59+08:00,990.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:27:29+08:00,1020.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:27:59+08:00,1050.0,9.3,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:28:29+08:00,1080.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:28:59+08:00,1110.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:29:29+08:00,1140.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:29:59+08:00,1170.0,8.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:30:29+08:00,1200.0,8.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:30:59+08:00,1230.0,8.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:31:29+08:00,1260.0,8.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:31:59+08:00,1290.0,8.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:32:29+08:00,1320.0,8.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:32:59+08:00,1350.0,8.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:33:29+08:00,1380.0,10.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:33:59+08:00,1410.0,9.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:34:29+08:00,1440.0,10.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:34:59+08:00,1470.0,9.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:35:29+08:00,1500.0,9.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:35:59+08:00,1530.0,9.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:36:29+08:00,1560.0,9.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:36:59+08:00,1590.0,9.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:37:29+08:00,1620.0,9.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:37:59+08:00,1650.0,9.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:38:29+08:00,1680.0,9.7,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:38:59+08:00,1710.0,9.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:39:29+08:00,1740.0,9.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:39:59+08:00,1770.0,9.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:40:29+08:00,1800.0,9.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:40:59+08:00,1830.0,9.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:41:29+08:00,1860.0,10.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:41:59+08:00,1890.0,10.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:42:29+08:00,1920.0,10.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-04-09T08:42:59+08:00,1950.0,10.1,UNIQUE_NEAREST_RAW_WITHIN_10S
