timestamp,time_s,speed_kn,speed_provenance
2024-05-10T08:23:42+08:00,0.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:24:12+08:00,30.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:24:42+08:00,60.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:25:12+08:00,90.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:25:42+08:00,120.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:26:12+08:00,150.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:26:42+08:00,180.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:27:12+08:00,210.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:27:42+08:00,240.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:28:12+08:00,270.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:28:42+08:00,300.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:29:12+08:00,330.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:29:42+08:00,360.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:30:12+08:00,390.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-10T08:30:42+08:00,420.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:31:12+08:00,450.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:31:42+08:00,480.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:32:12+08:00,510.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:32:42+08:00,540.0,2.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:33:12+08:00,570.0,2.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:33:42+08:00,600.0,2.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:34:12+08:00,630.0,4.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:34:42+08:00,660.0,2.5,INTERPOLATED_GAP_PCHIP
2024-05-10T08:35:12+08:00,690.0,6.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:35:42+08:00,720.0,8.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-10T08:36:12+08:00,750.0,9.2,UNIQUE_NEAREST_RAW_WITHIN_10S
