timestamp,time_s,speed_kn,speed_provenance
2024-05-30T05:18:28+08:00,0.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:18:58+08:00,30.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:19:28+08:00,60.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:19:58+08:00,90.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:20:28+08:00,120.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:20:58+08:00,150.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:21:28+08:00,180.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:21:58+08:00,210.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:22:28+08:00,240.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:22:58+08:00,270.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:23:28+08:00,300.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:23:58+08:00,330.0,0.0,INTERPOLATED_GAP_PCHIP
2024-05-30T05:24:28+08:00,360.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:24:58+08:00,390.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:25:28+08:00,420.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:25:58+08:00,450.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:26:28+08:00,480.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:26:58+08:00,510.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:27:28+08:00,540.0,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:27:58+08:00,570.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:28:28+08:00,600.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:28:58+08:00,630.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:29:28+08:00,660.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:29:58+08:00,690.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:30:28+08:00,720.0,0.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:30:58+08:00,750.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:31:28+08:00,780.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:31:58+08:00,810.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:32:28+08:00,840.0,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:32:58+08:00,870.0,2.0,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:33:28+08:00,900.0,2.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:33:58+08:00,930.0,3.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:34:28+08:00,960.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:34:58+08:00,990.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:35:28+08:00,1020.0,1.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:35:58+08:00,1050.0,2.2,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:36:28+08:00,1080.0,3.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:36:58+08:00,1110.0,4.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:37:28+08:00,1140.0,3.9,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:37:58+08:00,1170.0,3.1,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:38:28+08:00,1200.0,2.8,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:38:58+08:00,1230.0,2.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:39:28+08:00,1260.0,2.6,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:39:58+08:00,1290.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:40:28+08:00,1320.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:40:58+08:00,1350.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:41:28+08:00,1380.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:41:58+08:00,1410.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:42:28+08:00,1440.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:42:58+08:00,1470.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:43:28+08:00,1500.0,2.5,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:43:58+08:00,1530.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:44:28+08:00,1560.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:44:58+08:00,1590.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:45:28+08:00,1620.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
2024-05-30T05:45:58+08:00,1650.0,2.4,UNIQUE_NEAREST_RAW_WITHIN_10S
