timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_load_zero_drift,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-07-23 12:00:01,0.0,-0.0606909999999999,0.0,0.0,nearest,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:00:31,0.0,-0.057864,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:01:01,0.0,-0.0612249999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:01:31,0.0,-0.061756,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:02:01,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:02:31,0.0,-0.0595109999999999,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:03:01,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:03:31,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:04:01,0.0,-0.0595119999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:04:31,0.0,-0.0606349999999999,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:05:01,0.0,-0.0600729999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:05:31,0.0,-0.0606359999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:06:01,0.0,-0.0611969999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:06:31,0.0,-0.0600729999999999,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:07:01,0.0,-0.0600729999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:07:31,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:08:01,0.0,-0.0600729999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:08:31,0.0,-0.0600729999999999,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:09:01,0.0,-0.0611969999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:09:31,0.0,-0.061758,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:10:01,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:10:31,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:11:01,0.0,-0.0589499999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:11:31,0.0,-0.0606349999999999,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:12:01,0.0,-0.0611949999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:12:31,0.0,-0.061194,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:13:01,0.0,-0.0600729999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:13:31,0.0,-0.061758,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:14:01,0.0,-0.0600729999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:14:31,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:15:01,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:15:31,0.0,-0.0606349999999999,0.0,0.0,exact,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:16:01,0.0,-0.0595109999999999,0.0,0.0,linear,94.68333333333332,0.0,neutral,True,True,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:16:31,0.0,0.7523559999999991,0.7523559999999991,0.0,linear,94.68333333333332,0.0,neutral,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:24:01,0.0,88.57632000000002,88.57632000000002,0.0523809523809523,linear,94.24166666666667,83.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:24:31,0.0,88.64524,88.64524,0.1,exact,94.21666666666668,84.69999999999999,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:25:01,0.0,98.1452,98.1452,0.0,linear,94.18333333333334,86.80000000000001,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:25:31,0.0,109.7289,109.7289,0.0,linear,94.13333333333333,85.30000000000001,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:26:01,0.0,123.5663,123.5663,0.0,linear,94.075,85.19999999999999,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:26:31,0.0,143.97140000000002,143.97140000000002,0.0,exact,94.01666666666668,84.7,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:27:01,0.0,138.7969,138.7969,0.09,linear,93.95,84.6,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:27:31,0.0,136.839,136.839,1.042857142857143,linear,93.89166666666668,84.3,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:28:01,0.0,133.3255,133.3255,1.95,linear,93.825,84.4,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:28:31,0.0,131.73837,131.73837,2.8,exact,93.7666666666667,85.5,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:29:01,0.0,161.306,161.306,2.85,linear,93.71666666666668,84.6,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:29:31,0.0,172.1163,172.1163,2.5,exact,93.63333333333333,84.3,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:30:01,0.0,134.83393,134.83393,1.15,linear,93.55833333333334,83.7,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:30:31,0.0,167.4062,167.4062,0.5,linear,93.50833333333333,81.7,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:31:01,0.0,165.9138,165.9138,3.345,linear,93.41666666666669,83.2,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:31:31,0.0,351.63230000000004,351.63230000000004,4.5,exact,93.325,65.19999999999999,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:32:01,0.0,315.7356,315.7356,7.5,linear,93.15,64.3,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:32:31,0.0,311.189,311.189,8.452380952380953,linear,93.02500000000002,65.7,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:33:01,0.0,307.7032,307.7032,8.6,linear,92.90833333333332,64.8,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:33:31,0.0,306.4105,306.4105,8.6,exact,92.73333333333336,64.2,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:34:01,0.0,312.30159999999995,312.30159999999995,8.5,linear,92.625,64.7,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:34:31,0.0,302.0245,302.0245,8.5,linear,92.46666666666664,67.0,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:35:01,0.0,308.7798,308.7798,8.5,linear,92.325,67.6,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:35:31,0.0,313.5923,313.5923,8.6,exact,92.2,64.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:36:01,0.0,305.29939999999993,305.29939999999993,8.6,linear,92.05,65.69999999999999,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:36:31,0.0,302.4797,302.4797,8.694999999999999,linear,91.90833333333336,57.2,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:37:01,0.0,311.0501,311.0501,8.86,linear,91.79166666666669,58.7,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:37:31,0.0,297.4361,297.4361,9.2,exact,91.65,56.6,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:38:01,0.0,298.97600000000006,298.97600000000006,9.11,linear,91.5,56.8,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:38:31,0.0,302.0626,302.0626,9.0,linear,91.38333333333333,62.900000000000006,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:39:01,0.0,315.3652,315.3652,8.866666666666667,linear,91.23333333333332,67.8,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:39:31,0.0,304.7761,304.7761,8.7,exact,91.09166666666668,66.0,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:40:01,0.0,313.80679999999995,313.80679999999995,8.355,linear,90.98333333333332,83.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:40:31,0.0,356.922,356.922,8.3,exact,90.80833333333334,83.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:41:01,0.0,307.1159,307.1159,7.3,linear,90.68333333333334,75.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:41:31,0.0,310.1018,310.1018,5.9,linear,90.55,77.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:42:01,0.0,315.147,315.147,5.955,linear,90.39166666666668,74.2,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:42:31,0.0,313.2556,313.2556,6.0,exact,90.25833333333334,73.4,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:43:01,0.0,325.3357,325.3357,5.85,linear,90.1,74.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:43:31,0.0,324.7242,324.7242,4.8,linear,89.98333333333333,75.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:44:01,0.0,330.9213,330.9213,4.852380952380953,linear,89.82499999999999,80.4,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:44:31,0.0,312.7705,312.7705,5.7,exact,89.66666666666667,82.2,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:45:01,0.0,305.5831,305.5831,5.271428571428571,linear,89.53333333333335,81.5,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:45:31,0.0,316.8028,316.8028,4.78,linear,89.39999999999999,73.80000000000001,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:46:01,0.0,316.9475,316.9475,4.504761904761905,linear,89.25833333333334,74.6,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:46:31,0.0,318.0795,318.0795,4.6,exact,89.10000000000001,74.0,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:47:01,0.0,367.802,367.802,4.505263157894737,linear,88.95833333333333,72.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:47:31,0.0,303.9048,303.9048,4.6,linear,88.82499999999999,67.0,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:48:01,0.0,323.6477,323.6477,4.75,linear,88.675,57.1,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:48:31,0.0,340.413,340.413,5.0,exact,88.55,65.4,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:49:01,0.0,290.8347,290.8347,4.8,linear,88.38333333333333,66.2,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:49:31,0.0,305.50290000000007,305.50290000000007,3.5,linear,88.27499999999999,65.3,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:50:01,0.0,293.38000000000005,293.38000000000005,3.5,linear,88.14166666666667,61.2,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:50:31,0.0,290.9637,290.9637,3.4047619047619047,linear,87.99166666666667,59.400000000000006,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:51:01,0.0,294.7318,294.7318,3.1,linear,87.86666666666666,59.3,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:51:31,0.0,298.9975,298.9975,3.1,exact,87.71666666666665,62.3,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:52:01,0.0,297.6532,297.6532,3.1500000000000004,linear,87.59166666666668,60.0,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:52:31,0.0,297.05920000000003,297.05920000000003,3.009523809523809,linear,87.43333333333334,57.9,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
2024-07-23 12:53:01,0.0,306.7587,306.7587,3.094736842105263,linear,87.31666666666666,63.4,discharging,True,False,False,False,False,False,7月23日12_00_7月23日15_00
