timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-06-11 08:00:00,0.0,-0.121501,-0.121501,0.0,nearest,97.85833333333333,,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:00:30,0.0,-0.122063,-0.122063,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:01:00,0.0,-0.121552,-0.121552,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:01:30,0.0,-0.120939,-0.120939,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:02:00,0.0,-0.12042800000000001,-0.12042800000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:02:30,0.0,-0.119866,-0.119866,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:03:00,0.0,-0.12042800000000001,-0.12042800000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:03:30,0.0,-0.12037700000000001,-0.12037700000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:04:00,0.0,-0.12037700000000001,-0.12037700000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:04:30,0.0,-0.12042800000000001,-0.12042800000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:05:00,0.0,-0.12099,-0.12099,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:05:30,0.0,-0.12099000000000001,-0.12099000000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:06:00,0.0,-0.12099,-0.12099,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:06:30,0.0,-0.12042800000000001,-0.12042800000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:07:00,0.0,-0.119866,-0.119866,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:07:30,0.0,-0.12099,-0.12099,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:08:00,0.0,-0.12155500000000001,-0.12155500000000001,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
2024-06-11 08:08:30,0.0,-0.122117,-0.122117,0.0,linear,97.85833333333333,0.0,True,True,True,False,False,6月11日08_00_6月11日11_00
