timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn,aligned,shore
2024-04-15 08:00:08,0.0,-0.06345399999999998,-0.06345399999999998,0.0,True,False
2024-04-15 08:00:38,0.0,-0.06289199999999998,-0.06289199999999998,0.0,True,False
2024-04-15 08:01:08,0.0,-0.06401599999999998,-0.06401599999999998,0.0,True,False
2024-04-15 08:01:38,0.0,-0.06289199999999998,-0.06289199999999998,0.0,True,False
2024-04-15 08:02:08,0.0,-0.06345399999999997,-0.06345399999999997,0.0,True,False
2024-04-15 08:02:38,0.0,-0.06457799999999997,-0.06457799999999997,0.0,True,False
2024-04-15 08:03:08,0.0,-0.06401599999999998,-0.06401599999999998,0.0,True,False
2024-04-15 08:03:38,0.0,-0.06457799999999997,-0.06457799999999997,0.0,True,False
2024-04-15 08:04:08,0.0,-0.06345399999999998,-0.06345399999999998,0.0,True,False
2024-04-15 08:04:38,0.0,-0.062329999999999976,-0.062329999999999976,0.0,True,False
2024-04-15 08:05:08,0.0,-0.06401599999999998,-0.06401599999999998,0.0,True,False
2024-04-15 08:05:38,0.0,-0.06401599999999998,-0.06401599999999998,,True,False
2024-04-15 08:06:08,0.0,-0.06288699999999997,-0.06288699999999997,0.0,True,False
2024-04-15 08:06:38,0.0,-0.06336299999999997,-0.06336299999999997,0.0,True,False
2024-04-15 08:07:08,0.0,-0.06111299999999997,-0.06111299999999997,0.0,True,False
2024-04-15 08:07:38,0.0,-0.062238999999999975,-0.062238999999999975,,True,False
2024-04-15 08:08:08,0.0,-0.06280099999999997,-0.06280099999999997,0.0,True,False
2024-04-15 08:08:38,0.0,-0.06167699999999996,-0.06167699999999996,0.0,True,False
2024-04-15 08:09:08,0.0,-0.06167699999999996,-0.06167699999999996,0.0,True,False
2024-04-15 08:09:38,0.0,-0.06111499999999996,-0.06111499999999996,,True,False
2024-04-15 08:10:08,0.0,-0.061113999999999974,-0.061113999999999974,,True,False
2024-04-15 08:10:38,0.0,-0.06448699999999996,-0.06448699999999996,0.0,True,False
2024-04-15 08:11:08,0.0,0.8034700000000008,0.8034700000000008,0.0,True,False
2024-04-15 08:17:38,0.0,132.74960000000002,132.74960000000002,0.1,True,False
2024-04-15 08:18:08,0.0,150.56799999999998,150.56799999999998,0.3,True,False
2024-04-15 08:18:38,0.0,158.6869,158.6869,,True,False
2024-04-15 08:19:08,0.0,162.3822,162.3822,2.0,True,False
2024-04-15 08:19:38,0.0,163.6495,163.6495,3.8,True,False
2024-04-15 08:20:08,0.0,107.2249,107.2249,3.3,True,False
2024-04-15 08:20:38,0.0,149.15152,149.15152,,True,False
2024-04-15 08:21:08,0.0,234.38743000000002,234.38743000000002,2.3,True,False
2024-04-15 08:21:38,0.0,261.30143999999996,261.30143999999996,6.0,True,False
2024-04-15 08:22:08,0.0,372.7253999999999,372.7253999999999,8.7,True,False
2024-04-15 08:22:38,0.0,346.33140000000003,346.33140000000003,,True,False
2024-04-15 08:23:08,0.0,340.1653,340.1653,9.4,True,False
2024-04-15 08:23:38,0.0,343.68870000000004,343.68870000000004,9.5,True,False
2024-04-15 08:24:08,0.0,340.98499999999996,340.98499999999996,9.5,True,False
2024-04-15 08:24:38,0.0,340.324,340.324,,True,False
2024-04-15 08:25:08,0.0,347.37910000000005,347.37910000000005,9.6,True,False
2024-04-15 08:25:38,0.0,349.709,349.709,9.6,True,False
2024-04-15 08:26:08,0.0,340.22520000000003,340.22520000000003,9.7,True,False
2024-04-15 08:26:38,0.0,344.6146,344.6146,,True,False
2024-04-15 08:27:08,0.0,339.0204,339.0204,9.7,True,False
2024-04-15 08:27:38,0.0,342.09799999999996,342.09799999999996,9.7,True,False
2024-04-15 08:28:08,0.0,336.8192,336.8192,9.7,True,False
2024-04-15 08:28:38,0.0,339.84130000000005,339.84130000000005,9.7,True,False
2024-04-15 08:29:08,0.0,340.22580000000005,340.22580000000005,9.8,True,False
2024-04-15 08:29:38,0.0,343.0897000000001,343.0897000000001,9.8,True,False
2024-04-15 08:30:08,0.0,114.76110000000001,114.76110000000001,8.5,True,False
2024-04-15 08:30:38,0.0,138.5706,138.5706,6.4,True,False
2024-04-15 08:31:08,0.0,32.007459999999995,32.007459999999995,6.4,True,False
2024-04-15 08:31:38,0.0,35.84479,35.84479,,True,False
2024-04-15 08:32:08,0.0,75.12366999999999,75.12366999999999,3.1,True,False
2024-04-15 08:32:38,0.0,58.169,58.169,2.2,True,False
2024-04-15 08:33:08,0.0,42.854563999999996,42.854563999999996,1.9,True,False
2024-04-15 08:33:38,0.0,35.72249,35.72249,,True,False
2024-04-15 08:34:08,0.0,34.579512,34.579512,1.9,True,False
2024-04-15 08:34:38,0.0,35.5958,35.5958,0.2,True,False
2024-04-15 08:35:08,0.0,39.738479999999996,39.738479999999996,0.2,True,False
2024-04-15 08:35:38,0.0,92.26615999999999,92.26615999999999,,True,False
2024-04-15 08:36:08,0.0,129.0127,129.0127,0.2,True,False
2024-04-15 08:36:38,0.0,129.65509999999998,129.65509999999998,0.4,True,False
2024-04-15 08:37:08,0.0,142.08257,142.08257,0.4,True,False
2024-04-15 08:37:38,0.0,177.86609999999996,177.86609999999996,,True,False
2024-04-15 08:38:08,0.0,340.3067,340.3067,4.3,True,False
2024-04-15 08:38:38,0.0,310.93330000000003,310.93330000000003,7.3,True,False
2024-04-15 08:39:08,0.0,288.58959999999996,288.58959999999996,8.3,True,False
