P_sys_kW,mH2_g_s_Dp0,eta_percent_Dp0
71.9063545150502,1.08778779743859,57.1191674420413
72.2408026755853,1.09335075206421,57.0870293632766
72.5752508361204,1.09891666731924,57.0556135207039
72.9096989966555,1.10448533215531,57.0249860697035
73.2441471571906,1.11005653552404,56.9952131656557
73.5785953177258,1.11563006637705,56.9663609639407
73.9130434782609,1.12120571366598,56.9384956199389
74.247491638796,1.12678326634245,56.9116832890305
74.5819397993311,1.13236251335808,56.8859901265958
74.9163879598662,1.13794296820759,56.861469095747
75.2508361204013,1.14351867359138,56.837867239176
75.5852842809364,1.14908800228085,56.8150301221994
75.9197324414716,1.15465190943146,56.7929111936523
76.2541806020067,1.16021135019867,56.7714639023697
76.5886287625418,1.16576727973793,56.7506416971866
76.9230769230769,1.1713206532047,56.7303980269381
77.257525083612,1.17687242575444,56.7106863404594
77.5919732441472,1.18242355254261,56.6914600865853
77.9264214046823,1.18797498872466,56.672672714151
78.2608695652174,1.19352768945605,56.6542776719916
78.5953177257525,1.19908260989224,56.6362284089421
78.9297658862876,1.20464070518869,56.6184783738375
79.2642140468227,1.21020293050086,56.6009810155128
79.5986622073579,1.21577024098419,56.5836897828033
79.933110367893,1.22134359179415,56.5665581245438
80.2675585284281,1.22692393808621,56.5495394895695
80.6020066889632,1.2325122350158,56.5325873267154
80.9364548494983,1.2381094377384,56.5156550848166
81.2709030100335,1.24371650140946,56.4986962127081
81.6053511705686,1.24933438118444,56.4816641592249
81.9397993311037,1.25496403221879,56.4645123732022
82.2742474916388,1.26060640966797,56.4471943034749
82.6086956521739,1.26626246868745,56.4296633988782
82.943143812709,1.27193316443267,56.4118731082471
83.2775919732441,1.2776194520591,56.3937768804166
83.6120401337793,1.28332228672219,56.3753281642218
83.9464882943144,1.2890426235774,56.3564804084977
84.2809364548495,1.29478141778019,56.3371870620795
84.6153846153846,1.30053962448601,56.3174015738021
84.9498327759197,1.30631819885033,56.2970773925006
85.2842809364548,1.3121180960286,56.27616796701
85.61872909699,1.31794027117628,56.2546267461655
85.9531772575251,1.32378567944882,56.232407178802
86.2876254180602,1.32965527600169,56.2094627137547
86.6220735785953,1.33555001599034,56.1857467998585
86.9565217391304,1.34147085457023,56.1612128859486
87.2909698996656,1.34741897725226,56.1357949159573
87.6254180602007,1.35339755829848,56.1092347468678
87.9598662207358,1.35940643584338,56.0815071666638
88.2943143812709,1.36544444183209,56.0526664635638
88.628762541806,1.37151040820975,56.0227669257866
88.9632107023411,1.37760316692151,55.9918628415506
89.2976588628762,1.3837215499125,55.9600084990746
89.6321070234114,1.38986438912787,55.927258186577
89.9665551839465,1.39603051651276,55.8936661922764
90.3010033444816,1.40221876401231,55.8592868043916
90.6354515050167,1.40842796357166,55.824174311141
90.9698996655518,1.41465694713594,55.7883830007433
91.304347826087,1.42090454665031,55.751967161417
91.6387959866221,1.4271695940599,55.7149810813809
91.9732441471572,1.43345092130985,55.6774790488533
92.3076923076923,1.4397473603453,55.639515352053
92.6421404682274,1.44605774311139,55.6011442791986
92.9765886287625,1.45238090155327,55.5624201185086
93.3110367892977,1.45871566761607,55.5233971582017
93.6454849498328,1.46506087324494,55.4841296864964
93.9799331103679,1.47141535038501,55.4446719916113
94.314381270903,1.47777793098143,55.405078361765
94.6488294314381,1.48414744697933,55.3654030851762
94.9832775919732,1.49052273032386,55.3257004500634
95.3177257525084,1.49690261296016,55.2860247446452
95.6521739130435,1.50328592683337,55.2464302571403
95.9866220735786,1.50967150388863,55.2069712757671
96.3210702341137,1.51605817607108,55.1677020887444
96.6555183946488,1.52244477532586,55.1286769842907
96.9899665551839,1.52883013359811,55.0899502506246
97.3244147157191,1.53521308283297,55.0515761759646
97.6588628762542,1.54159245497559,55.0136090485295
97.9933110367893,1.5479670819711,54.9761031565378
98.3277591973244,1.55433579039792,54.9391128219476
98.6622073578595,1.56068243536483,54.9027699846332
98.9966555183946,1.56699550384307,54.8671138606099
