timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-05-11 08:00:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:00:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:01:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:01:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:02:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:02:46,0.0,-0.014090999999999992,-0.014090999999999992,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:03:16,0.0,-0.01521699999999998,-0.01521699999999998,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:03:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:04:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:04:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:05:16,0.0,-0.015217999999999982,-0.015217999999999982,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:05:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:06:16,0.0,-0.01521699999999998,-0.01521699999999998,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:06:46,0.0,-0.01634199999999999,-0.01634199999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:07:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:07:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:08:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:08:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:09:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:09:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:10:16,0.0,-0.014090999999999992,-0.014090999999999992,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:10:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:11:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:11:46,0.0,-0.01521699999999998,-0.01521699999999998,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:12:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:12:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:13:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:13:46,0.0,-0.01634199999999998,-0.01634199999999998,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:14:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:14:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:15:16,0.0,-0.01521699999999998,-0.01521699999999998,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:15:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:16:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:16:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:17:16,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
2024-05-11 08:17:46,0.0,-0.01577999999999999,-0.01577999999999999,0.0,linear,97.46666666666665,0.0,neutral,True,False,False,False,True,5月11日08_00_5月11日11_00
