state_id,anchor_id,segment_id,decision_index,soc,soc_regime,load_regime,transition_regime,previous_fc_kw,previous_batt_kw,current_load_kw,previous_load_kw,load_delta_kw,mean_load_10s_kw,mean_load_60s_kw,action_id,action_name,solved,solver_status,solve_ms,p_fc0_kw,p_batt0_kw,soc1,p_fc_trajectory_kw,p_batt_trajectory_kw,soc_trajectory,common_reward,common_cost,h2_objective_component,battery_objective_component,soc_deadband_objective_component,fc_variation_objective_component,weighted_h2,weighted_batt,weighted_soc,weighted_fcvar,mpc_weighted_total_objective,winner_action_id,winner_action_name,best_common_reward,second_best_common_reward,absolute_common_cost_gap,relative_common_cost_gap,near_tie_le_1pct,near_tie_le_5pct
1,0,operating_segment_0066,18,0.45,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,0,nominal,True,solved,0.43969997204840183,272.30531185998876,-18.256598946864745,0.4500081282501711,"[272.30531185998876, 272.36056352849357, 272.380160886653, 272.3764101675301, 272.3616125593835, 272.34806580564174]","[-18.256598946864745, -18.31185061490913, -18.33144797240005, -18.327697252430394, -18.31289964329612, -18.29935288846933]","[0.45000000060145956, 0.4500081282501711, 0.4500162804412673, 0.45002444127876495, 0.45003260034834686, 0.4500407527160144, 0.45004889892725675]",-1.1045169280089417,1.1045169280089417,2.5062652887250856,0.005164166150130289,5.99315833879474,6.296652317697799e-06,0.6265663221812714,0.0020656664600521156,71.91790006553688,0.000125933046353956,72.54665798722455,0.0,nominal,-1.1045169280089417,-1.104526572513373,9.644504431305378e-06,8.73187561614927e-06,True,True
1,0,operating_segment_0066,18,0.45,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,1,hydrogen_economy,True,solved,0.4036999889649451,272.0450264867954,-17.996313571970692,0.45000801182804323,"[272.0450264867954, 271.8629717286588, 271.67639608903164, 271.50576262531246, 271.3715348686885, 271.2941815959657]","[-17.996313571970692, -17.81425881352418, -17.627683173447572, -17.457049709159275, -17.322821951871905, -17.245468678420284]","[0.4500000003242842, 0.45000801182804323, 0.45001594226018904, 0.45002378959515815, 0.4500315609185214, 0.45003927242767966, 0.4500469494345776]",-1.104526572513373,1.104526572513373,2.499071197151089,0.004761940304954736,5.993381192215013,6.325550948691327e-05,0.9996284788604357,0.001190485076238684,47.947049537720105,0.0005060440758953062,48.948374545732676,0.0,nominal,-1.1045169280089417,-1.104526572513373,9.644504431305378e-06,8.73187561614927e-06,True,True
1,0,operating_segment_0066,18,0.45,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,2,soc_regulation,True,solved,3.1959000043570995,282.51710057934196,-28.46838768712895,0.45001267998483413,"[282.51710057934196, 289.8277389387884, 294.6493417277254, 297.49617718813425, 298.8816124810221, 299.31828678538955]","[-28.46838768712895, -35.779026042540245, -40.60062882725376, -43.44746428329357, -44.83289957170872, -45.26957387153954]","[0.45000000354572756, 0.45001267998483413, 0.4500286102597566, 0.45004668633297207, 0.4500660291029354, 0.45008598800259564, 0.45010614067537674]",-2.032546422199426,2.032546422199426,2.7188488537652074,0.02487570938730595,5.9861650970870395,0.08390071851949221,0.6797122134413018,0.011194069224287678,1197.2330194174078,0.6712057481559377,1198.5951314482293,0.0,nominal,-1.1045169280089417,-1.104526572513373,9.644504431305378e-06,8.73187561614927e-06,True,True
1,0,operating_segment_0066,18,0.45,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,3,fast_fc_response,True,solved,0.42729999404400587,272.567858511228,-18.519145595459026,0.45000824508940385,"[272.567858511228, 272.79559364752726, 272.9162013180969, 272.96051402383483, 272.9593126141882, 272.94334502824444]","[-18.519145595459026, -18.746880731529203, -18.867488401768934, -18.91180110709042, -18.91059969695919, -18.89463211048358]","[0.45000000058387674, 0.45000824508940385, 0.4500165909210422, 0.45002499036676347, 0.4500334094431963, 0.4500418278735057, 0.4500502390734248]",-1.1056989391757204,1.1056989391757204,2.511216228180908,0.00545144162439948,5.992990432300543,8.785326865341185e-05,0.3766824342271362,0.004361153299519584,71.9158851876065,0.0007028261492272948,72.29763160128239,0.0,nominal,-1.1045169280089417,-1.104526572513373,9.644504431305378e-06,8.73187561614927e-06,True,True
2,0,operating_segment_0066,18,0.49,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,0,nominal,True,solved,0.3839000128209591,272.0988864542787,-18.050173537011137,0.4900080353955672,"[272.0988864542787, 272.00676192133824, 271.9281669878403, 271.8655490266932, 271.82135552910734, 271.79803442971223]","[-18.050173537011137, -17.958049003978772, -17.87945407034747, -17.816836109031428, -17.772642611248546, -17.74932151163691]","[0.49000000011998424, 0.4900080353955672, 0.4900160296506716, 0.49002398890325594, 0.4900319202614343, 0.4900398319237079, 0.49004773317930317]",-0.14468520685920983,0.14468520685920983,2.5019687982058563,0.004921515591731117,0.23866199785904113,1.3773278324332753e-05,0.6254921995514641,0.001968606236692447,2.8639439743084933,0.0002754655664866551,3.491680245663136,0.0,nominal,-0.14468520685920983,-0.14476124557789644,7.603871868661072e-05,0.0005255459098911364,True,True
2,0,operating_segment_0066,18,0.49,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,1,hydrogen_economy,True,solved,0.32839999767020345,271.7014295125353,-17.652716594928332,0.4900078583543782,"[271.7014295125353, 271.274157292689, 270.92427670263703, 270.65580288225146, 270.4727667483668, 270.37921597762994]","[-17.652716594928332, -17.225444375020178, -16.87556378487857, -16.607089964379476, -16.4240538303624, -16.330503059480215]","[0.4900000000646991, 0.4900078583543782, 0.4900155264352382, 0.49002303875607495, 0.4900304315534234, 0.4900377428586774, 0.49004501250562593]",-0.14659214418216238,0.14659214418216238,2.491925929968241,0.004379698033876268,0.23872520042733258,0.000290787359064756,0.9967703719872963,0.001094924508469067,1.9098016034186607,0.002326298872518048,2.909993198786944,0.0,nominal,-0.14468520685920983,-0.14476124557789644,7.603871868661072e-05,0.0005255459098911364,True,True
2,0,operating_segment_0066,18,0.49,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,2,soc_regulation,True,solved,3.055599983781576,273.948185669674,-19.89947272539653,0.490008851322058,"[273.948185669674, 275.14675431195997, 275.90070990648, 276.31270698019154, 276.48517719976564, 276.5203643520633]","[-19.89947272539653, -21.098041371706394, -21.85199697043421, -22.26399404849593, -22.436464272522336, -22.471651429334276]","[0.489999996469272, 0.490008851322058, 0.4900182402679451, 0.4900279654104913, 0.49003787454491754, 0.4900478610589186, 0.4900578638490954]",-0.17188435814666134,0.17188435814666134,2.539478345215847,0.007249243954614655,0.2384140549744347,0.0022806341678666955,0.6348695863039617,0.003262159779576595,47.68281099488694,0.018245073342933564,48.33918781431341,0.0,nominal,-0.14468520685920983,-0.14476124557789644,7.603871868661072e-05,0.0005255459098911364,True,True
2,0,operating_segment_0066,18,0.49,below_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,3,fast_fc_response,True,solved,0.3857999690808356,272.05490919496054,-18.006196277165227,0.4900080158117891,"[272.05490919496054, 271.9170693791001, 271.7946384923454, 271.6936859623036, 271.62028944080214, 271.58053853435314]","[-18.006196277165227, -17.868356461259136, -17.745925574438626, -17.6449730443137, -17.57157652271555, -17.53182561616054]","[0.490000000116481, 0.4900080158117891, 0.49001597013646436, 0.49002386994520275, 0.4900317247952173, 0.49003954695007346, 0.49004735138514677]",-0.14476124557789644,0.14476124557789644,2.500559063010955,0.00484336329449068,0.23867044846898955,3.160191324651531e-05,0.37508385945164324,0.003874690635592544,2.8640453816278746,0.00025281530597212246,3.2432567470210825,0.0,nominal,-0.14468520685920983,-0.14476124557789644,7.603871868661072e-05,0.0005255459098911364,True,True
3,0,operating_segment_0066,18,0.5,inside_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,0,nominal,True,solved,0.3068000078201294,272.047457325537,-17.998744407236792,0.5000080122615773,"[272.047457325537, 271.918624966759, 271.81557917665134, 271.7383065560516, 271.6867970571121, 271.6610439819933]","[-17.998744407236792, -17.86991204845877, -17.766866258351154, -17.689593637751436, -17.63808413881185, -17.612331063692995]","[0.5, 0.5000080122615773, 0.5000159671725675, 0.5000238762120344, 0.5000317508530768, 0.500039602564321, 0.5000474428114112]",-0.1048415316682189,0.1048415316682189,2.5008987718670883,0.0048620563007286885,0.0,2.6222184117651105e-05,0.6252246929667721,0.0019448225202914754,0.0,0.000524443682353022,0.6276939591694166,0.0,nominal,-0.1048415316682189,-0.10523647030665315,0.00039493863843424737,0.003767005614569507,True,True
3,0,operating_segment_0066,18,0.5,inside_soft_range,load_high,rapid_fall,272.20209300520514,-18.15338008690486,254.04871291830028,255.9714766098905,-1.9227636915902053,261.82109725784363,267.0675343091245,1,hydrogen_economy,True,solved,0.2799000358209014,271.6158091039881,-17.567096185687742,0.5000078201104815,"[271.6158091039881, 271.12744654388166, 270.7368921893213, 270.44405556329065, 270.24886882636133, 270.1512867609766]","[-17.567096185687742, -17.078733625581204, -16.688179271020847, -16.395342644990247, -16.200155908060918, -16.102573842676243]","[0.5, 0.5000078201104815, 0.5000154228230997, 0.5000228516778322, 0.50003015017438, 0.5000373617822451, 0.5000445299508004]",-0.10742456058908267,0.10742456058908267,2.4901462306905726,0.004287183941186542,0.0,0.00037679380126255944,0.9960584922762291,0.0010717959852966355,0.0,0.0030143504101004756,1.0001446386716262,0.0,nominal,-0.1048415316682189,-0.10523647030665315,0.00039493863843424737,0.003767005614569507,True,True
