pair,left_action_id,right_action_id,state_count,abs_delta_p_fc0_mean_kw,abs_delta_p_fc0_median_kw,abs_delta_p_fc0_p90_kw,abs_delta_p_fc0_max_kw,abs_delta_p_batt0_mean_kw,abs_delta_p_batt0_median_kw,abs_delta_p_batt0_p90_kw,abs_delta_p_batt0_max_kw,abs_delta_soc1_mean,abs_delta_soc1_median,abs_delta_soc1_p90,abs_delta_soc1_max,fc_trajectory_rms_mean_kw,fc_trajectory_rms_median_kw,fc_trajectory_rms_p90_kw,fc_trajectory_rms_max_kw,batt_trajectory_rms_mean_kw,batt_trajectory_rms_median_kw,batt_trajectory_rms_p90_kw,batt_trajectory_rms_max_kw,share_abs_delta_p_fc0_gt_1kw,share_abs_delta_p_fc0_gt_5kw,share_abs_delta_p_fc0_gt_10kw,potentially_redundant_pair
A0-A1,0,1,210,0.3808619885547592,0.3749189995181794,0.5256716577489641,0.6632951342869831,0.38086198878223254,0.3749189995188189,0.5256716573984079,0.663295132574774,1.695461686083514e-07,1.6689789386625797e-07,2.3389195704659472e-07,2.947120775198542e-07,1.0189268503598121,0.9988123185118176,1.3425416556225902,1.6896152275155671,1.0189268503225752,0.9988123185118728,1.3425416546889157,1.6896152265773348,0.0,0.0,0.0,False
A0-A2,0,2,210,3.499046611555555,1.9000794799728382,10.510730998880385,10.99605208667568,3.4990466070035566,1.9000794606918257,10.510731014608478,10.996052102660428,1.5660640166702068e-06,8.407368985441366e-07,4.683402939503756e-06,4.899518705470118e-06,7.566366864457351,3.9919705554667244,23.016979288563576,24.272004391011635,7.566366862196959,3.991970540242056,23.01697929611092,24.27200439868903,0.5714285714285714,0.2714285714285714,0.23809523809523808,False
A0-A3,0,3,210,0.27478831521084396,0.19474370535633057,0.5672343242997401,1.545291639690424,0.27478831405241966,0.19474370482541836,0.567234324019455,1.5452916370031176,1.223099553569024e-07,8.668439221981572e-08,2.525043818646377e-07,6.878610775973293e-07,0.6875629162327518,0.5081183685780373,1.460146212894912,3.9385989385598776,0.6875629157737202,0.5081183685780226,1.4601462128949074,3.938598937081748,0.02857142857142857,0.0,0.0,False
A1-A2,1,2,210,3.4677445363889734,1.8050060161175097,10.492205436468788,11.020305440088064,3.467744579299141,1.805006023434668,10.492205459075507,11.020305457800475,1.5553609043859156e-06,8.055584243549241e-07,4.677117265106112e-06,4.910878427966114e-06,7.5123656150913405,3.8089423903425086,23.06571471722473,24.420021136868364,7.512365631379739,3.808942393011675,23.065714728314067,24.42002114552035,0.5714285714285714,0.2714285714285714,0.23809523809523808,False
A1-A3,1,3,210,0.4416032314565284,0.41932363295654373,0.6614885860183165,1.5695449931028076,0.44160323212273006,0.4193236335202002,0.6614885850715417,1.5695449921431646,1.9660542507032071e-07,1.8635472681660659e-07,2.9498654827153636e-07,6.992208000933253e-07,1.1781652060757963,1.1457278081829805,1.7322237781220347,4.088522432708827,1.1781652060961976,1.1457278082338809,1.7322237781220304,4.08852243218034,0.03333333333333333,0.0,0.0,False
A2-A3,2,3,210,3.381488933578337,1.834277035151075,10.124411050296516,10.316001732199624,3.381488902212293,1.834277026784374,10.124411072424127,10.316001750630903,1.5062181167012157e-06,8.141696325181247e-07,4.512487169738844e-06,4.596769045961402e-06,7.317675052930817,3.895220674078165,22.206758544226652,22.710566622874275,7.317675035961731,3.8952206706635844,22.206758555150575,22.710566631913935,0.5714285714285714,0.2714285714285714,0.12380952380952381,False
