parent,sample_id,timestamp,load_power_kw,fc_power_kw,battery_power_kw,measured_power_balance_residual_kw
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:31:29+08:00,0.0,0.0,0.9574620000000004,-0.9574620000000004
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:36:59+08:00,38.34173,0.0,38.34173,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:37:29+08:00,38.05924,0.0,38.05924,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:37:59+08:00,38.9122,0.0,38.9122,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:38:29+08:00,43.458380000000005,0.0,43.458380000000005,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:38:59+08:00,43.8804,0.0,43.8804,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:39:29+08:00,47.15648,0.0,47.15648,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:39:59+08:00,53.16016,0.0,53.16016,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:40:29+08:00,56.44414,0.0,56.44414,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:40:59+08:00,55.96503,0.0,55.96503,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:41:29+08:00,55.68052,0.0,55.68052,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:41:59+08:00,56.65962,0.0,56.65962,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:42:29+08:00,55.89499,0.0,55.89499,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:42:59+08:00,56.10255,0.0,56.10255,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:43:29+08:00,55.89166,0.0,55.89166,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:43:59+08:00,56.67135,0.0,56.67135,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:44:29+08:00,56.18603,0.0,56.18603,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:44:59+08:00,55.87618,0.0,55.87618,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:45:29+08:00,57.72434,0.0,57.72434,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:45:59+08:00,57.09772,0.0,57.09772,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:46:29+08:00,55.48315,0.0,55.48315,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:46:59+08:00,65.01843,0.0,65.01843,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:47:29+08:00,90.0283,0.0,90.0283,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:47:59+08:00,154.8641,0.0,154.8641,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:48:29+08:00,191.2893,0.0,191.2893,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:48:59+08:00,184.2595,0.0,184.2595,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:49:29+08:00,88.68028,0.0,88.68028,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:49:59+08:00,111.2117,0.0,111.2117,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:50:29+08:00,139.97858,0.0,139.97858,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:50:59+08:00,243.7608,0.0,243.7608,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:51:29+08:00,327.357,0.0,327.357,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:51:59+08:00,332.7805,0.0,332.7805,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:52:29+08:00,367.2233,0.0,367.2233,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:52:59+08:00,391.7321,0.0,391.7321,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:53:29+08:00,388.768,0.0,388.768,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:53:59+08:00,398.6659,0.0,398.6659,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:54:29+08:00,331.9673,0.0,331.9673,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:54:59+08:00,365.724,0.0,365.724,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:55:29+08:00,411.972,0.0,411.972,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:55:59+08:00,430.0688,0.0,430.0688,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:56:29+08:00,424.8606,0.0,424.8606,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:56:59+08:00,450.0304,0.0,450.0304,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:57:29+08:00,460.9447,0.0,460.9447,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:57:59+08:00,463.1239,0.0,463.1239,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:58:29+08:00,467.8298,0.0,467.8298,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:58:59+08:00,465.5832,0.0,465.5832,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:59:29+08:00,470.0354,0.0,470.0354,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 07:59:59+08:00,466.4971,0.0,466.4971,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:00:29+08:00,487.2748,0.0,487.2748,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:00:59+08:00,544.4024,0.0,544.4024,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:01:29+08:00,643.9537,0.0,643.9537,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:01:59+08:00,733.613,0.0,733.613,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:02:29+08:00,776.905,0.0,776.905,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:02:59+08:00,756.19,0.0,756.19,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:03:29+08:00,763.328,8.0,755.328,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:03:59+08:00,773.6273,82.0,691.6273,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:04:29+08:00,791.9344,144.0,647.9344,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:04:59+08:00,789.8755,144.0,645.8755,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:05:29+08:00,793.3473,146.0,647.3473,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:05:59+08:00,784.4993,145.0,639.4993,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:06:29+08:00,786.1063,147.0,639.1063,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:06:59+08:00,789.1289,156.0,633.1289,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:07:29+08:00,786.4875,170.0,616.4875,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:07:59+08:00,793.1235,168.0,625.1235,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:08:29+08:00,789.3523,169.0,620.3523,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:08:59+08:00,790.8882,169.0,621.8882,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:09:29+08:00,799.6723,171.0,628.6723,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:09:59+08:00,791.5921,171.0,620.5921,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:10:29+08:00,788.1815,172.0,616.1815,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:10:59+08:00,786.4652,170.0,616.4652,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:11:29+08:00,783.8167,172.0,611.8167,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:11:59+08:00,787.7576,171.0,616.7576,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:12:29+08:00,790.1774,170.0,620.1774,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:12:59+08:00,782.1121,171.0,611.1121,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:13:29+08:00,780.4879,172.0,608.4879,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:13:59+08:00,780.7962,173.0,607.7962,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:14:29+08:00,787.8488,173.0,614.8488,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:14:59+08:00,778.322,172.0,606.322,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:15:29+08:00,777.2362,173.0,604.2362,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:15:59+08:00,781.6531,173.0,608.6531,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:16:29+08:00,785.8768,173.0,612.8768,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:16:59+08:00,779.131,173.0,606.131,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:17:29+08:00,771.6754,172.0,599.6754,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:17:59+08:00,780.8534,172.0,608.8534,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:18:29+08:00,771.2927999999999,213.0,558.2927999999999,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:18:59+08:00,792.0421,216.0,576.0421,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:19:29+08:00,781.9515,253.0,528.9515,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:19:59+08:00,782.8337,257.0,525.8337,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:20:29+08:00,778.2789,280.0,498.2789,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:20:59+08:00,796.598,297.0,499.598,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:21:29+08:00,797.3607,299.0,498.3607,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:21:59+08:00,793.3818,301.0,492.3818,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:22:29+08:00,791.6806,299.0,492.6806,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:22:59+08:00,790.9392,300.0,490.9392,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:23:29+08:00,801.6949,300.0,501.6949,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:23:59+08:00,796.5569,302.0,494.5569,5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:24:29+08:00,782.4452,299.0,483.4452,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:24:59+08:00,788.0378000000001,302.0,486.0378,5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:25:29+08:00,807.039,301.0,506.039,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:25:59+08:00,789.0845999999999,302.0,487.0846,-1.1368683772161603e-13
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:26:29+08:00,779.8021,302.0,477.8021,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:26:59+08:00,790.4202,302.0,488.4202,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:27:29+08:00,790.6479999999999,303.0,487.648,-1.1368683772161603e-13
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:27:59+08:00,787.9494,300.0,487.9494,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:28:29+08:00,790.1346,302.0,488.1346,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:28:59+08:00,792.5627,302.0,490.5627,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:29:29+08:00,793.4335,303.0,490.4335,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:29:59+08:00,795.1741,302.0,493.1741,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:30:29+08:00,793.3951999999999,334.0,459.3952,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:30:59+08:00,792.5699999999999,336.0,456.57,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:31:29+08:00,788.6028,335.0,453.6028,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:31:59+08:00,785.8281,336.0,449.8281,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:32:29+08:00,791.2284,336.0,455.2284,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:32:59+08:00,793.2067,365.0,428.2067,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:33:29+08:00,804.2128,366.0,438.2128,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:33:59+08:00,811.0917,368.0,443.0917,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:34:29+08:00,798.307,368.0,430.307,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:34:59+08:00,790.528,367.0,423.528,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:35:29+08:00,244.07774,369.0,-124.92226,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:35:59+08:00,239.58154,369.0,-129.41846,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:36:29+08:00,229.09997,370.0,-140.90003000000002,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:36:59+08:00,113.3132,370.0,-256.6868,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:37:29+08:00,123.9912,342.0,-218.0088,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:37:59+08:00,120.7188,330.0,-209.2812,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:38:29+08:00,156.46030000000002,329.0,-172.53969999999998,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:38:59+08:00,117.68849999999998,330.0,-212.3115,-2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:39:29+08:00,100.0566,329.0,-228.9434,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:39:59+08:00,126.84040000000002,330.0,-203.1596,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:40:29+08:00,105.3019,259.0,-153.6981,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:40:59+08:00,68.20814,180.0,-111.79186,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:41:29+08:00,68.12693,158.0,-89.87307,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:41:59+08:00,65.71311,105.0,-39.28689,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:42:29+08:00,65.84352,106.0,-40.15648,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:42:59+08:00,65.88631,108.0,-42.113690000000005,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 08:43:29+08:00,64.73528999999999,152.0,-87.26471000000001,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:37:59+08:00,201.345139,238.0,-36.654861,-1.4210854715202004e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:38:29+08:00,171.66702,238.0,-66.33297999999999,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:38:59+08:00,172.70150999999998,240.0,-67.29849,-1.4210854715202004e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:39:29+08:00,201.60939,239.0,-37.39061,-7.105427357601002e-15
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:39:59+08:00,197.55442,281.0,-83.44557999999999,-1.4210854715202004e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:40:29+08:00,268.76354,321.0,-52.23646,-2.1316282072803006e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:40:59+08:00,395.41537,324.0,71.41537,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:41:29+08:00,433.0122,324.0,109.0122,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:41:59+08:00,428.8177,322.0,106.8177,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:42:29+08:00,393.20297,322.0,71.20297,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:42:59+08:00,398.5271,350.0,48.5271,2.1316282072803006e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:43:29+08:00,328.8343,343.0,-14.1657,-1.5987211554602254e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:43:59+08:00,259.42092,353.0,-93.57908,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:44:29+08:00,325.302922,356.0,-30.697078,2.4868995751603507e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:44:59+08:00,388.71825,345.0,43.71825,1.4210854715202004e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:45:29+08:00,458.8376,356.0,102.8376,1.4210854715202004e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:45:59+08:00,483.7992,356.0,127.79919999999998,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:46:29+08:00,142.1271,345.0,-202.8729,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:46:59+08:00,170.9488,355.0,-184.0512,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:47:29+08:00,174.843,354.0,-179.157,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:47:59+08:00,176.6949,346.0,-169.3051,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:48:29+08:00,182.3454,356.0,-173.65460000000002,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:48:59+08:00,357.824148,354.0,3.824148,-2.042810365310288e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:49:29+08:00,423.97317,345.0,78.97317000000001,-2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:49:59+08:00,497.7431,356.0,141.7431,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:50:29+08:00,487.7197,354.0,133.7197,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:50:59+08:00,492.8656,347.0,145.8656,-2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:51:29+08:00,496.3473,356.0,140.3473,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:51:59+08:00,494.3322,356.0,138.3322,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:52:29+08:00,491.8702,348.0,143.8702,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:52:59+08:00,490.8435,356.0,134.8435,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:53:29+08:00,492.2459,358.0,134.2459,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:53:59+08:00,497.3256,348.0,149.3256,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:54:29+08:00,488.9628,357.0,131.9628,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:54:59+08:00,483.5524,322.0,161.55239999999998,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:55:29+08:00,486.0357,323.0,163.0357,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:55:59+08:00,481.5013,324.0,157.5013,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:56:29+08:00,490.2133,324.0,166.21329999999998,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:56:59+08:00,479.8068,322.0,157.8068,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:57:29+08:00,489.9946,322.0,167.9946,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:57:59+08:00,484.2348,324.0,160.2348,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:58:29+08:00,482.1591,323.0,159.1591,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:58:59+08:00,488.097,324.0,164.09699999999998,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:59:29+08:00,480.6611,323.0,157.6611,-2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 09:59:59+08:00,483.0472,323.0,160.04719999999998,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:00:29+08:00,480.9097,323.0,157.9097,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:00:59+08:00,484.8777,312.0,172.8777,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:01:29+08:00,472.886,241.0,231.886,2.842170943040401e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:01:59+08:00,465.5864,177.0,288.5864,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:02:29+08:00,469.6495,178.0,291.6495,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:02:59+08:00,469.2137,177.0,292.2137,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:03:29+08:00,462.6454,177.0,285.6454,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:03:59+08:00,463.7536,176.0,287.7536,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:04:29+08:00,467.8001,177.0,290.8001,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:04:59+08:00,469.6461,176.0,293.6461,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:05:29+08:00,465.3246,176.0,289.32460000000003,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:05:59+08:00,465.6052,176.0,289.6052,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:06:29+08:00,467.0791,175.0,292.0791,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:06:59+08:00,462.9008,175.0,287.9008,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:07:29+08:00,477.4684,175.0,302.46840000000003,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:07:59+08:00,465.7526,175.0,290.75260000000003,-5.684341886080802e-14
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:08:29+08:00,463.4894,175.0,288.4894,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:08:59+08:00,467.0684,175.0,292.0684,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:09:29+08:00,475.8543,174.0,301.8543,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:09:59+08:00,468.4635,174.0,294.4635,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:10:29+08:00,456.3847,175.0,281.3847,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:10:59+08:00,466.7616,175.0,291.7616,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:11:29+08:00,459.9733,173.0,286.9733,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:11:59+08:00,469.4084,174.0,295.4084,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:12:29+08:00,463.5499,109.0,354.5499,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:12:59+08:00,450.0898,12.0,438.0898,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:13:29+08:00,456.2125,20.0,436.2125,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:13:59+08:00,450.2718,18.0,432.2718,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:14:29+08:00,448.5961,17.0,431.5961,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:14:59+08:00,228.3075,9.0,219.3075,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:15:29+08:00,42.16947,4.0,38.16947,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:15:59+08:00,45.94797,0.0,45.94797,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:16:29+08:00,40.84423,0.0,40.84423,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:16:59+08:00,56.0546,0.0,56.0546,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:17:29+08:00,61.38752,0.0,61.38752,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:17:59+08:00,49.69598,0.0,49.69598,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:18:29+08:00,113.67305,0.0,113.67305,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:18:59+08:00,43.4521,0.0,43.4521,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:19:29+08:00,40.79982,0.0,40.79982,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:19:59+08:00,50.689060000000005,0.0,50.689060000000005,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:20:29+08:00,39.119136,0.0,39.119136,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:20:59+08:00,40.81303,0.0,40.81303,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:21:29+08:00,37.81388,0.0,37.81388,0.0
3月27日07_00_3月27日11_00,zero_boundary_002,2024-03-27 10:21:59+08:00,53.71624,0.0,53.71624,0.0
