decision_index,execution_index,current_load_kw,previous_load_kw,load_delta_kw,load_kw,p_fc_kw,p_batt_kw,soc_before,soc_after,action_id,q_A0,q_A1,q_A2,q_A3,q_best,q_second,q_gap,reward,solver_status
0,1,168.66585,168.66585,0.0,168.6732069373489,168.12857759600345,0.5446293413454555,0.55,0.5499997575546024,1,983.4468994140625,985.7291259765625,985.14990234375,985.0432739257812,985.7291259765625,985.14990234375,0.5792236328125,-0.06519276877829201,solved
1,2,168.6732069373489,168.66585,0.007356937348902193,168.69513021780725,167.59205750911352,1.1030727086937304,0.5499997575546024,0.5499992665144009,1,985.90185546875,988.1817016601562,987.6080322265625,987.505859375,988.1817016601562,987.6080322265625,0.57366943359375,-0.06497753740279881,solved
2,3,168.69513021780725,168.6732069373489,0.021923280458338468,168.73139854399247,167.05630480160968,1.675093742382785,0.5499992665144009,0.5499985208352065,1,988.7588500976562,991.036376953125,990.46875,990.3717041015625,991.036376953125,990.46875,0.567626953125,-0.06476322047891583,solved
3,4,168.73139854399247,168.69513021780725,0.03626832618522258,168.78179061852208,166.5213342702454,2.2604563482766764,0.5499985208352065,0.549997514577929,1,991.6539916992188,993.9290771484375,993.36767578125,993.2757568359375,993.9290771484375,993.36767578125,0.5614013671875,-0.06454987336423837,solved
4,5,168.78179061852208,168.73139854399247,0.050392074529611364,168.84608514401356,165.987160446616,2.858924697397555,0.549997514577929,0.549996241908459,1,994.586669921875,996.8593139648438,996.3040771484375,996.217529296875,996.8593139648438,996.3040771484375,0.55523681640625,-0.06433755127670734,solved
5,6,168.84608514401356,168.78179061852208,0.0642945254914764,168.92406082308435,165.453797597526,3.470263225558341,0.549996241908459,0.5499946970975501,1,997.5562744140625,999.8264770507812,999.2772827148438,999.1961669921875,999.8264770507812,999.2772827148438,0.5491943359375,-0.06412630923179394,solved
6,7,168.92406082308435,168.84608514401356,0.07797567907078928,169.01549635835192,164.92125972535575,4.0942366329961715,0.5499946970975501,0.5499928745207013,1,1000.5621337890625,1002.8297729492188,1002.2867431640625,1002.2109985351562,1002.8297729492188,1002.2867431640625,0.54302978515625,-0.06391620198094387,solved
7,8,169.01549635835192,168.92406082308435,0.09143553526757842,169.12017045243374,164.3895605684275,4.730609884006242,0.5499928745207013,0.5499907686580393,1,1003.6036376953125,1005.8687133789062,1005.331787109375,1005.2615966796875,1005.8687133789062,1005.331787109375,0.53692626953125,-0.06370728395127347,solved
8,9,169.12017045243374,169.01549635835192,0.10467409408181538,169.2378618079473,163.85871360137176,5.379148206575536,0.5499907686580393,0.5499883740942009,1,1006.6800537109375,1008.9426879882812,1008.4118041992188,1008.347412109375,1008.9426879882812,1008.4118041992188,0.5308837890625,-0.0634996091865078,solved
9,10,169.2378618079473,169.12017045243374,0.11769135551355703,169.36834912751004,163.328732035492,6.039617092018034,0.5499883740942009,0.5499856855182161,1,1009.7911376953125,1012.0512084960938,1011.5264892578125,1011.4676513671875,1012.0512084960938,1011.5264892578125,0.52471923828125,-0.063293231289181,solved
