timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-07-18 08:00:20,0.0,-0.084929,-0.084929,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:00:50,0.0,-0.086615,-0.086615,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:01:20,0.0,-0.087739,-0.087739,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:01:50,0.0,-0.086615,-0.086615,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:02:20,0.0,-0.08605299999999999,-0.08605299999999999,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:02:50,0.0,-0.087739,-0.087739,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:03:20,0.0,-0.08605299999999999,-0.08605299999999999,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:03:50,0.0,-0.087739,-0.087739,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:04:20,0.0,-0.08605299999999999,-0.08605299999999999,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:04:50,0.0,-0.086615,-0.086615,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:05:20,0.0,-0.087175,-0.087175,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:05:50,0.0,-0.08605299999999999,-0.08605299999999999,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:06:20,0.0,-0.087179,-0.087179,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:06:50,0.0,-0.08655499999999999,-0.08655499999999999,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:07:20,0.0,-0.087679,-0.087679,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:07:50,0.0,-0.085993,-0.085993,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:08:20,0.0,-0.087679,-0.087679,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:08:50,0.0,-0.087117,-0.087117,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
2024-07-18 08:09:20,0.0,-0.085431,-0.085431,0.0,linear,97.575,0.0,True,True,True,False,False,7月18日08_00_7月18日12_00
