state_id,anchor_id,segment_id,decision_index,soc,soc_regime,load_regime,transition_regime,previous_fc_kw,previous_batt_kw,current_load_kw,previous_load_kw,load_delta_kw,mean_load_10s_kw,mean_load_60s_kw,action_id,action_name,solved,solver_status,solve_ms,p_fc0_kw,p_batt0_kw,soc1,p_fc_trajectory_kw,p_batt_trajectory_kw,soc_trajectory,common_reward,common_cost,h2_objective_component,battery_objective_component,soc_deadband_objective_component,fc_variation_objective_component,weighted_h2,weighted_batt,weighted_soc,weighted_fcvar,mpc_weighted_total_objective,winner_action_id,winner_action_name,best_common_reward,second_best_common_reward,absolute_common_cost_gap,relative_common_cost_gap,near_tie_le_1pct,near_tie_le_5pct
821,117,train_parent_013_02,4458,0.49,below_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,1,hydrogen_economy,True,solved,1.4282000047387555,599.4992217304313,63.89990226886564,0.48997155466194064,"[599.4992217304313, 599.0717671079303, 598.7216513411638, 598.4529193032006, 598.2696465326337, 598.1759402268146]","[63.89990226886564, 64.32735689142926, 64.67747265828686, 64.9462046963652, 65.12947746706628, 65.22318377303276]","[0.4900000000656277, 0.48997155466194064, 0.4899429189681546, 0.48991412740953555, 0.48988521621232933, 0.4898562234175111, 0.48982718889495525]",-0.7388670255985493,0.7388670255985493,5.985088446702511,0.06450912194166411,0.2448522243585311,0.00029108683517661203,2.3940353786810045,0.016127280485416028,1.9588177948682488,0.0023286946814128962,4.371309148716083,3.0,soc_protection,-0.7367048201590374,-0.7368397324252303,0.0001349122661928881,0.00018312933823856845,True,True
821,117,train_parent_013_02,4458,0.49,below_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,2,fc_smoothing,True,solved,2.2305000020423904,600.0000000000007,63.39912398863722,0.4899717798122952,"[600.0000000000007, 600.0000000000015, 599.9949533342733, 599.9865061612255, 599.9777607806517, 599.9718281540189]","[63.39912398863722, 63.39912398964265, 63.40417065683656, 63.41261783174164, 63.42136321448207, 63.427295843495195]","[0.4900000011784029, 0.4899717798122952, 0.48994355834182446, 0.4899153344729651, 0.48988710665127777, 0.4898588747118803, 0.48983063988467873]",-0.7368420789435293,0.7368420789435293,5.99986829168276,0.06195923213587374,0.24477064675864119,9.049535920843739e-08,1.49996707292069,0.03097961606793687,7.3431194027592355,3.6198143683374953e-06,8.87406971156223,3.0,soc_protection,-0.7367048201590374,-0.7368397324252303,0.0001349122661928881,0.00018312933823856845,True,True
821,117,train_parent_013_02,4458,0.49,below_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,3,soc_protection,True,solved,8.119199992506765,600.0000000009327,63.39912089645946,0.4899732056649745,"[600.0000000009327, 600.0000000008502, 600.0000000007299, 600.0000000005774, 600.0000000003997, 600.0000000004077]","[63.39912089645946, 63.39912117156425, 63.399121571669184, 63.39912207879457, 63.39912267037771, 63.399123320093246]","[0.49000071410405427, 0.4899732056649745, 0.4899456339259983, 0.48991797012538296, 0.48989018963834885, 0.4898622730316846, 0.48983420688266766]",-0.7367048201590374,0.7367048201590374,6.0,0.06193677059017954,0.24463973260666627,3.1329608186255647e-22,0.8999999999999999,0.049549416472143636,29.356767912799953,2.5063686549004518e-21,30.306317329272098,3.0,soc_protection,-0.7367048201590374,-0.7368397324252303,0.0001349122661928881,0.00018312933823856845,True,True
822,117,train_parent_013_02,4458,0.5,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,0,balanced,True,solved,2.9586999880848452,599.9082180787325,63.49090592025535,0.4999717368936242,"[599.9082180787325, 599.8315915603418, 599.770134368033, 599.7238924301055, 599.6929437171908, 599.6773982787201]","[63.49090592025535, 63.56753243873601, 63.628989631175386, 63.675231569268476, 63.70618028237652, 63.721725721059386]","[0.500000000147738, 0.4999717368936242, 0.4999434395156612, 0.49991511476062456, 0.49988676939656645, 0.49985841022730876, 0.4998300441069068]",-0.25417421203525986,0.25417421203525986,5.9973338973166745,0.06239225192833981,2.9182893726506843e-05,9.292678478312299e-06,1.199466779463335,0.031196125964169905,0.0011673157490602738,0.00014868285565299678,1.2319789040322182,3.0,soc_protection,-0.2541310263343012,-0.25413923311008496,8.20677578378115e-06,3.229348223300134e-05,True,True
822,117,train_parent_013_02,4458,0.5,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,1,hydrogen_economy,True,solved,1.308699997025542,599.4133224868664,63.98580151312607,0.4999715162935244,"[599.4133224868664, 598.9245634989378, 598.5336214945652, 598.2404293674352, 598.0449545025532, 597.9471988222306]","[63.98580151312607, 64.47456050105514, 64.86550250542898, 65.15869463256016, 65.35416949744373, 65.45192517776782]","[0.5000000000007314, 0.4999715162935244, 0.49994281501191695, 0.4999139396997648, 0.4998849338710548, 0.4998558410252606, 0.49982670466271734]",-0.256917422511188,0.256917422511188,5.983013337630562,0.0648716475303027,3.0216447050193424e-05,0.0003774477963884582,2.393205335052225,0.016217911882575674,0.0002417315764015474,0.0030195823711076657,2.4126845608823104,3.0,soc_protection,-0.2541310263343012,-0.25413923311008496,8.20677578378115e-06,3.229348223300134e-05,True,True
822,117,train_parent_013_02,4458,0.5,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,2,fc_smoothing,True,solved,2.1945000044070184,599.9464731692369,63.45265083063829,0.4999717536536088,"[599.9464731692369, 599.9018232888893, 599.866055486831, 599.8391842969747, 599.8212336654616, 599.8122369562528]","[63.45265083063829, 63.4973007109969, 63.53306851307138, 63.55993970294815, 63.57789033448507, 63.58688704372004]","[0.5000000000129757, 0.4999717536536088, 0.4999434874169032, 0.49991520525625266, 0.49988691113159417, 0.4998586090136175, 0.4998303028879739]",-0.25413923311008496,0.25413923311008496,5.998447098517124,0.062201838757502556,2.9103715886967876e-05,3.1524721775618984e-06,1.499611774629281,0.031100919378751278,0.0008731114766090363,0.00012609888710247595,1.5317119043717438,3.0,soc_protection,-0.2541310263343012,-0.25413923311008496,8.20677578378115e-06,3.229348223300134e-05,True,True
822,117,train_parent_013_02,4458,0.5,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,3,soc_protection,True,solved,6.44789999932982,599.9934092170087,63.4057147488412,0.4999717902784099,"[599.9934092170087, 599.9869126941447, 599.9806800675836, 599.9750548010306, 599.970554418684, 599.967870844207]","[63.4057147488412, 63.41221127478524, 63.41844390578699, 63.42406917795181, 63.428569566839066, 63.43125314850078]","[0.5000000078784208, 0.4999717902784099, 0.4999435690911563, 0.4999153441167649, 0.4998871153524767, 0.4998588830823889, 0.4998306479649785]",-0.2541310263343012,0.2541310263343012,5.99976024116397,0.06197765679799222,2.8993557711947857e-05,7.968207567047711e-08,0.8999640361745954,0.04958212543839378,0.003479226925433743,6.374566053638169e-07,0.9530260259950284,3.0,soc_protection,-0.2541310263343012,-0.25413923311008496,8.20677578378115e-06,3.229348223300134e-05,True,True
823,117,train_parent_013_02,4458,0.55,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,0,balanced,True,solved,0.37460000021383166,599.9055823764248,63.49354162357531,0.5499717354248471,"[599.9055823764248, 599.8269293657042, 599.7640255048485, 599.716858427009, 599.6854188591763, 599.6697006203565]","[63.49354162357531, 63.57219463429576, 63.63509849515157, 63.68226557299101, 63.71370514082379, 63.72942337964343]","[0.55, 0.5499717354248471, 0.5499434358367798, 0.5499151082466378, 0.5498867596597552, 0.5498583970773385, 0.5498300274978426]",-0.25417372312454906,0.25417372312454906,5.997265782077516,0.06240391317029234,0.0,9.773490521251434e-06,1.1994531564155033,0.03120195658514617,0.0,0.00015637584834002295,1.2308114888489896,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
823,117,train_parent_013_02,4458,0.55,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,1,hydrogen_economy,True,solved,0.36190000537317246,599.412250211524,63.986873788476316,0.5499715158147309,"[599.412250211524, 598.9226665970507, 598.5311357382719, 598.2375669319513, 598.0418921690411, 597.9440661189274]","[63.986873788476316, 64.47645740294949, 64.86798826172834, 65.16155706804895, 65.35723183095912, 65.45505788107282]","[0.55, 0.5499715158147309, 0.5499428136880381, 0.549913937268762, 0.5498849301653663, 0.5498558359560398, 0.5498266981987923]",-0.25692408871122513,0.25692408871122513,5.982985635838267,0.06487649560305056,0.0,0.0003786803541265247,2.393194254335307,0.01621912390076264,0.0,0.0030294428330121977,2.4124428210690816,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
823,117,train_parent_013_02,4458,0.55,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,2,fc_smoothing,True,solved,0.34989998675882816,599.9456822855062,63.45344171449409,0.5499717532755901,"[599.9456822855062, 599.9004241446553, 599.8642219655939, 599.8370728590809, 599.8189746583876, 599.809925919124]","[63.45344171449409, 63.4986998553449, 63.53490203440645, 63.56205114091944, 63.58014934161259, 63.58919808087621]","[0.55, 0.5499717532755901, 0.5499434864042158, 0.549915203417199, 0.5498869083445758, 0.5498586052154173, 0.5498302980581519]",-0.25413586922252995,0.25413586922252995,5.998426651442655,0.06220533308002299,0.0,3.236028532545643e-06,1.4996066628606637,0.031102666540011495,0.0,0.00012944114130182573,1.530838770541977,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
823,117,train_parent_013_02,4458,0.55,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,3,soc_protection,True,solved,0.5050000036135316,599.9777336887544,63.42139031124562,0.5499717675434869,"[599.9777336887544, 599.9591991164366, 599.9443849910272, 599.933282287051, 599.9258842402088, 599.9221863432559]","[63.42139031124562, 63.43992488356331, 63.45473900897271, 63.46584171294894, 63.47323975979107, 63.47693765674383]","[0.55, 0.5499717675434869, 0.5499435268361846, 0.5499152795342754, 0.5498870272899231, 0.5498587717522808, 0.5498305145684949]",-0.2541256898633179,0.2541256898633179,5.999355653700021,0.06204667869913788,0.0,5.427312844718742e-07,0.899903348055003,0.049637342959310306,0.0,4.341850275774994e-06,0.9495450328645891,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
824,117,train_parent_013_02,4458,0.6,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,0,balanced,True,solved,1.2864000018453225,599.9055823764245,63.4935416235755,0.599971735424847,"[599.9055823764245, 599.8269293657039, 599.764025504848, 599.7168584270083, 599.6854188591753, 599.6697006203557]","[63.4935416235755, 63.572194634296125, 63.635098495152064, 63.68226557299172, 63.71370514082463, 63.72942337964428]","[0.6, 0.599971735424847, 0.5999434358367798, 0.5999151082466377, 0.5998867596597551, 0.5998583970773385, 0.5998300274978425]",-0.25417372312454944,0.25417372312454944,5.997265782077509,0.06240391317029347,0.0,9.773490521301111e-06,1.1994531564155018,0.031201956585146736,0.0,0.00015637584834081778,1.2308114888489892,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
824,117,train_parent_013_02,4458,0.6,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,1,hydrogen_economy,True,solved,0.7513000018661842,599.412250211524,63.98687378847628,0.5999715158147308,"[599.412250211524, 598.9226665970509, 598.5311357382723, 598.2375669319515, 598.0418921690414, 597.9440661189275]","[63.98687378847628, 64.47645740294935, 64.86798826172803, 65.16155706804864, 65.35723183095885, 65.45505788107258]","[0.6, 0.5999715158147308, 0.599942813688038, 0.599913937268762, 0.5998849301653663, 0.5998558359560398, 0.5998266981987922]",-0.25692408871122513,0.25692408871122513,5.982985635838269,0.06487649560305012,0.0,0.000378680354126428,2.3931942543353077,0.01621912390076253,0.0,0.003029442833011424,2.4124428210690816,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
824,117,train_parent_013_02,4458,0.6,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,2,fc_smoothing,True,solved,1.0181999969063327,599.9456822855065,63.45344171449385,0.59997175327559,"[599.9456822855065, 599.9004241446559, 599.8642219655943, 599.8370728590816, 599.8189746583885, 599.8099259191249]","[63.45344171449385, 63.498699855344434, 63.534902034405874, 63.56205114091872, 63.580149341611836, 63.58919808087536]","[0.6, 0.59997175327559, 0.5999434864042157, 0.599915203417199, 0.5998869083445757, 0.5998586052154172, 0.5998302980581518]",-0.25413586922252995,0.25413586922252995,5.998426651442663,0.06220533308002181,0.0,3.2360285325161655e-06,1.4996066628606657,0.031102666540010905,0.0,0.00012944114130064664,1.5308387705419773,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
824,117,train_parent_013_02,4458,0.6,inside_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,3,soc_protection,True,solved,0.5043999990448356,599.9777336887544,63.421390311245666,0.5999717675434868,"[599.9777336887544, 599.9591991164366, 599.9443849910272, 599.9332822870509, 599.9258842402089, 599.9221863432559]","[63.421390311245666, 63.43992488356324, 63.45473900897267, 63.46584171294897, 63.473239759791014, 63.47693765674383]","[0.6, 0.5999717675434868, 0.5999435268361846, 0.5999152795342754, 0.599887027289923, 0.5998587717522808, 0.5998305145684948]",-0.2541256898633179,0.2541256898633179,5.999355653700021,0.062046678699137846,0.0,5.427312844718747e-07,0.899903348055003,0.04963734295931028,0.0,4.341850275774998e-06,0.9495450328645891,3.0,soc_protection,-0.2541256898633179,-0.25413586922252995,1.0179359212048045e-05,4.005639578400372e-05,True,True
825,117,train_parent_013_02,4458,0.61,above_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,0,balanced,True,solved,3.073399988352321,599.6933866144774,63.705737475042554,0.6099716148320024,"[599.6933866144774, 599.4634207470998, 599.2998298907899, 599.1923837915635, 599.1308925102844, 599.1052044660993]","[63.705737475042554, 63.93570333443496, 64.09929417916634, 64.20674026373547, 64.26823152792618, 64.29391955334299]","[0.6099999869337797, 0.6099716148320024, 0.6099431415169003, 0.6099145970620685, 0.6098860069116407, 0.6098573918787764, 0.6098287681475628]",-0.732117708349017,0.732117708349017,5.99214114367682,0.06328467556533757,0.23524175643736706,8.231065721099788e-05,1.198428228735364,0.031642337782668783,9.409670257494682,0.001316970515375966,10.641057794528091,2.0,fc_smoothing,-0.7314983576129898,-0.732117708349017,0.0006193507360272577,0.0008466878012526373,True,True
825,117,train_parent_013_02,4458,0.61,above_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,1,hydrogen_economy,True,solved,1.2417000107234344,599.3274232433013,64.0717007573867,0.6099714779251083,"[599.3274232433013, 598.7773598899454, 598.3455916479663, 598.0279394316701, 597.8202624724729, 597.7184574176468]","[64.0717007573867, 64.62176411068121, 65.05353235257121, 65.371184568755, 65.57886152782095, 65.68066658250264]","[0.6099999999358353, 0.6099714779251083, 0.6099427110556794, 0.6099137519899943, 0.6098846515297807, 0.6098554586330105, 0.6098262204304798]",-0.7350885714434358,0.7350885714434358,5.980938400926649,0.06523526390994022,0.23518454493893076,0.00047558590295110434,2.39237536037066,0.016308815977485056,1.881476359511446,0.0038046872236088347,4.293965223083201,2.0,fc_smoothing,-0.7314983576129898,-0.732117708349017,0.0006193507360272577,0.0008466878012526373,True,True
825,117,train_parent_013_02,4458,0.61,above_soft_range,load_high,rapid_fall,600.0000000001291,63.39912399987088,663.399124,665.20856637,-1.8094423699999425,671.591264,675.6938656066667,2,fc_smoothing,True,solved,1.9752999942284077,599.8819246115871,63.517199399520884,0.6099717225887715,"[599.8819246115871, 599.791182210276, 599.7246973318786, 599.6794051608331, 599.6522512947938, 599.6401915070068]","[63.517199399520884, 63.60794179984535, 63.67442667680949, 63.719718846038795, 63.74687270995941, 63.758932495418655]","[0.609999998847671, 0.6099717225887715, 0.6099434060373473, 0.6099150600382146, 0.609886694065226, 0.6098583162241853, 0.6098299332560352]",-0.7314983576129898,0.7314983576129898,5.996885962820234,0.062468938289120916,0.23527027868235625,1.2817001523845194e-05,1.4992214907050585,0.031234469144560458,7.058108360470688,0.0005126800609538077,8.58907700038126,2.0,fc_smoothing,-0.7314983576129898,-0.732117708349017,0.0006193507360272577,0.0008466878012526373,True,True
