candidate_id,scope,voyage_id,total_steps,solver_attempt_count,solver_success_count,solver_failure_count,solver_success_rate,closed_loop_coverage_fraction,unattempted_after_failure_count,closed_loop_complete,solved_inaccurate_count,solved_inaccurate_fraction,max_iter_count,max_iter_fraction,final_max_iter_count,primal_infeasible_count,dual_infeasible_count,cold_restart_count,cold_restart_success_count,final_status_counts,solve_time_ms_mean,solve_time_ms_p95,solve_time_ms_p99,solve_time_ms_max,iterations_mean,iterations_max,primal_residual_max_abs,dual_residual_max_abs
A,overall,all,93030,67315,67314,1,0.999985144470029,0.7235730409545308,25715,False,0,0.0,0,0.0,0,1,0,0,0,"{""primal infeasible"": 1, ""solved"": 67314}",0.06571449444581244,0.09059999138116837,0.1542000100016594,13.142799987690523,31.41796033573498,2050,0.000275902168423312,0.0001893833972823529
A,voyage,voyage_060,10650,10650,10650,0,1.0,1.0,0,True,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10650}",0.06352932390236589,0.08379999781027436,0.13000000035390258,0.3690000157803297,33.990610328638496,275,1.5740408472546567e-05,3.4661896568823244e-05
A,voyage,voyage_061,10740,10740,10740,0,1.0,1.0,0,True,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10740}",0.0653805585715311,0.08870000601746142,0.1577609902597033,0.5051000043749809,27.02048417132216,275,7.194245199571014e-14,7.536390894079595e-14
A,voyage,voyage_062,10650,10650,10650,0,1.0,1.0,0,True,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10650}",0.07106650703228101,0.1051099985488689,0.17065498977899562,13.142799987690523,29.497652582159624,250,3.470049930592392e-06,7.338408184064265e-05
A,voyage,voyage_063,32370,6655,6654,1,0.9998497370398197,0.20556070435588508,25715,False,0,0.0,0,0.0,0,1,0,0,0,"{""primal infeasible"": 1, ""solved"": 6654}",0.06634976709951457,0.09395999659318463,0.16503799182828516,1.111499994294718,34.80090157776108,2050,0.000275902168423312,0.0001893833972823529
A,voyage,voyage_064,7140,7140,7140,0,1.0,1.0,0,True,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 7140}",0.06320864124486421,0.08440000237897038,0.13192701502703108,0.6477000133600086,33.59243697478992,300,2.0541312521798593e-05,2.9812267855409346e-05
A,voyage,voyage_065,10740,10740,10740,0,1.0,1.0,0,True,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10740}",0.06500466451832758,0.09499999723630026,0.153222002554685,0.4102999810129404,32.886405959031656,275,2.580364062598761e-05,3.2254097915194765e-06
A,voyage,voyage_066,10740,10740,10740,0,1.0,1.0,0,True,0,0.0,0,0.0,0,0,0,0,0,"{""solved"": 10740}",0.06489021411966411,0.09330501197837286,0.15256099752150482,0.5911999905947596,30.15828677839851,275,6.927791673660977e-14,7.536390894079595e-14
