parent,timestamp,correction,raw_load_kw,corrected_load_kw,sample_id
3月26日14_00_3月26日16_00,2024-03-26 14:00:27,stationary_sub_kw_zero_drift,-0.091052,0,
3月26日14_00_3月26日16_00,2024-03-26 14:00:57,stationary_sub_kw_zero_drift,-0.091051,0,
3月27日07_00_3月27日11_00,2024-03-27 07:00:29,stationary_sub_kw_zero_drift,-0.086712,0,
3月27日07_00_3月27日11_00,2024-03-27 07:00:59,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:01:29,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:01:59,stationary_sub_kw_zero_drift,-0.084464,0,
3月27日07_00_3月27日11_00,2024-03-27 07:02:29,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:02:59,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:03:29,stationary_sub_kw_zero_drift,-0.084464,0,
3月27日07_00_3月27日11_00,2024-03-27 07:03:59,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:04:29,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:04:59,stationary_sub_kw_zero_drift,-0.083901,0,
3月27日07_00_3月27日11_00,2024-03-27 07:05:29,stationary_sub_kw_zero_drift,-0.085024,0,
3月27日07_00_3月27日11_00,2024-03-27 07:05:59,stationary_sub_kw_zero_drift,-0.083899,0,
3月27日07_00_3月27日11_00,2024-03-27 07:06:29,stationary_sub_kw_zero_drift,-0.084461,0,
3月27日07_00_3月27日11_00,2024-03-27 07:06:59,stationary_sub_kw_zero_drift,-0.084461,0,
3月27日07_00_3月27日11_00,2024-03-27 07:07:29,stationary_sub_kw_zero_drift,-0.086712,0,
3月27日07_00_3月27日11_00,2024-03-27 07:07:59,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:08:29,stationary_sub_kw_zero_drift,-0.086712,0,
3月27日07_00_3月27日11_00,2024-03-27 07:08:59,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:09:29,stationary_sub_kw_zero_drift,-0.086711,0,
3月27日07_00_3月27日11_00,2024-03-27 07:09:59,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:10:29,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:10:59,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:11:29,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:11:59,stationary_sub_kw_zero_drift,-0.087836,0,
3月27日07_00_3月27日11_00,2024-03-27 07:12:29,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:12:59,stationary_sub_kw_zero_drift,-0.087274,0,
3月27日07_00_3月27日11_00,2024-03-27 07:13:29,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:13:59,stationary_sub_kw_zero_drift,-0.086149,0,
3月27日07_00_3月27日11_00,2024-03-27 07:14:29,stationary_sub_kw_zero_drift,-0.086712,0,
3月27日07_00_3月27日11_00,2024-03-27 07:14:59,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:15:29,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:15:59,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:16:29,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:16:59,stationary_sub_kw_zero_drift,-0.087836,0,
3月27日07_00_3月27日11_00,2024-03-27 07:17:29,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:17:59,stationary_sub_kw_zero_drift,-0.086712,0,
3月27日07_00_3月27日11_00,2024-03-27 07:18:29,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:18:59,stationary_sub_kw_zero_drift,-0.084464,0,
3月27日07_00_3月27日11_00,2024-03-27 07:19:29,stationary_sub_kw_zero_drift,-0.086712,0,
3月27日07_00_3月27日11_00,2024-03-27 07:19:59,stationary_sub_kw_zero_drift,-0.085025,0,
3月27日07_00_3月27日11_00,2024-03-27 07:20:29,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:20:59,stationary_sub_kw_zero_drift,-0.084464,0,
3月27日07_00_3月27日11_00,2024-03-27 07:21:29,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:21:59,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:22:29,stationary_sub_kw_zero_drift,-0.085588,0,
3月27日07_00_3月27日11_00,2024-03-27 07:22:59,stationary_sub_kw_zero_drift,-0.08615,0,
3月27日07_00_3月27日11_00,2024-03-27 07:23:29,stationary_sub_kw_zero_drift,-0.085026,0,
3月27日07_00_3月27日11_00,2024-03-27 07:23:59,stationary_sub_kw_zero_drift,-0.085587,0,
3月27日07_00_3月27日11_00,2024-03-27 07:24:29,stationary_sub_kw_zero_drift,-0.083901,0,
3月27日07_00_3月27日11_00,2024-03-27 07:24:59,stationary_sub_kw_zero_drift,-0.083338,0,
3月27日07_00_3月27日11_00,2024-03-27 07:25:29,stationary_sub_kw_zero_drift,-0.084461,0,
3月27日07_00_3月27日11_00,2024-03-27 07:25:59,stationary_sub_kw_zero_drift,-0.08446,0,
3月27日07_00_3月27日11_00,2024-03-27 07:26:29,stationary_sub_kw_zero_drift,-0.083898,0,
3月27日07_00_3月27日11_00,2024-03-27 07:26:59,stationary_sub_kw_zero_drift,-0.083898,0,
3月27日07_00_3月27日11_00,2024-03-27 07:27:29,stationary_sub_kw_zero_drift,-0.083336,0,
3月27日07_00_3月27日11_00,2024-03-27 07:27:59,stationary_sub_kw_zero_drift,-0.084458,0,
3月27日07_00_3月27日11_00,2024-03-27 07:28:29,stationary_sub_kw_zero_drift,-0.083897,0,
3月27日07_00_3月27日11_00,2024-03-27 07:28:59,stationary_sub_kw_zero_drift,-0.083897,0,
3月27日07_00_3月27日11_00,2024-03-27 07:29:29,stationary_sub_kw_zero_drift,-0.084459,0,
3月27日07_00_3月27日11_00,2024-03-27 07:29:59,stationary_sub_kw_zero_drift,-0.085021,0,
3月27日07_00_3月27日11_00,2024-03-27 07:30:29,stationary_sub_kw_zero_drift,-0.082773,0,
3月28日08_00_3月28日11_00,2024-03-28 08:00:01,stationary_sub_kw_zero_drift,-0.086149,0,
3月28日08_00_3月28日11_00,2024-03-28 08:00:31,stationary_sub_kw_zero_drift,-0.086149,0,
3月28日08_00_3月28日11_00,2024-03-28 08:01:01,stationary_sub_kw_zero_drift,-0.086149,0,
3月28日08_00_3月28日11_00,2024-03-28 08:01:31,stationary_sub_kw_zero_drift,-0.086149,0,
3月28日08_00_3月28日11_00,2024-03-28 08:02:01,stationary_sub_kw_zero_drift,-0.087838,0,
3月28日08_00_3月28日11_00,2024-03-28 08:02:31,stationary_sub_kw_zero_drift,-0.089524,0,
3月28日08_00_3月28日11_00,2024-03-28 08:03:01,stationary_sub_kw_zero_drift,-0.087836,0,
3月28日08_00_3月28日11_00,2024-03-28 08:03:31,stationary_sub_kw_zero_drift,-0.088398,0,
3月28日08_00_3月28日11_00,2024-03-28 08:04:01,stationary_sub_kw_zero_drift,-0.087275,0,
3月28日08_00_3月28日11_00,2024-03-28 08:04:31,stationary_sub_kw_zero_drift,-0.087274,0,
3月28日08_00_3月28日11_00,2024-03-28 08:05:01,stationary_sub_kw_zero_drift,-0.0884,0,
3月28日08_00_3月28日11_00,2024-03-28 08:05:31,stationary_sub_kw_zero_drift,-0.087838,0,
3月28日08_00_3月28日11_00,2024-03-28 08:06:01,stationary_sub_kw_zero_drift,-0.088962,0,
3月28日08_00_3月28日11_00,2024-03-28 08:06:31,stationary_sub_kw_zero_drift,-0.087838,0,
3月28日08_00_3月28日11_00,2024-03-28 08:07:01,stationary_sub_kw_zero_drift,-0.089524,0,
3月28日08_00_3月28日11_00,2024-03-28 08:07:31,stationary_sub_kw_zero_drift,-0.0884,0,
3月28日08_00_3月28日11_00,2024-03-28 08:08:01,stationary_sub_kw_zero_drift,-0.089524,0,
3月28日08_00_3月28日11_00,2024-03-28 08:08:31,stationary_sub_kw_zero_drift,-0.088961,0,
3月28日08_00_3月28日11_00,2024-03-28 08:09:01,stationary_sub_kw_zero_drift,-0.087275,0,
3月28日08_00_3月28日11_00,2024-03-28 08:09:31,stationary_sub_kw_zero_drift,-0.086712,0,
3月28日08_00_3月28日11_00,2024-03-28 08:10:01,stationary_sub_kw_zero_drift,-0.086149,0,
3月28日08_00_3月28日11_00,2024-03-28 08:10:31,stationary_sub_kw_zero_drift,-0.0884,0,
3月28日08_00_3月28日11_00,2024-03-28 08:11:01,stationary_sub_kw_zero_drift,-0.088961,0,
3月28日08_00_3月28日11_00,2024-03-28 08:11:31,stationary_sub_kw_zero_drift,-0.089523,0,
3月28日08_00_3月28日11_00,2024-03-28 08:12:01,stationary_sub_kw_zero_drift,-0.088962,0,
3月28日08_00_3月28日11_00,2024-03-28 08:12:31,stationary_sub_kw_zero_drift,-0.088397,0,
3月28日08_00_3月28日11_00,2024-03-28 08:13:01,stationary_sub_kw_zero_drift,-0.087273,0,
3月29日08_00_3月29日15_00,2024-03-29 08:00:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:00:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:01:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:01:34,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:02:04,stationary_sub_kw_zero_drift,-0.078836,0,
3月29日08_00_3月29日15_00,2024-03-29 08:02:34,stationary_sub_kw_zero_drift,-0.079962,0,
3月29日08_00_3月29日15_00,2024-03-29 08:03:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:03:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:04:04,stationary_sub_kw_zero_drift,-0.078273,0,
3月29日08_00_3月29日15_00,2024-03-29 08:04:34,stationary_sub_kw_zero_drift,-0.07771,0,
3月29日08_00_3月29日15_00,2024-03-29 08:05:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:05:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:06:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:06:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:07:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:07:34,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:08:04,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:08:34,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:09:04,stationary_sub_kw_zero_drift,-0.081083,0,
3月29日08_00_3月29日15_00,2024-03-29 08:09:34,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:10:04,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:10:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:11:04,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:11:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:12:04,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:12:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:13:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:13:34,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:14:04,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:14:34,stationary_sub_kw_zero_drift,-0.080522,0,
3月29日08_00_3月29日15_00,2024-03-29 08:15:04,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:15:34,stationary_sub_kw_zero_drift,-0.081648,0,
3月29日08_00_3月29日15_00,2024-03-29 08:16:04,stationary_sub_kw_zero_drift,-0.081648,0,
3月29日08_00_3月29日15_00,2024-03-29 08:16:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:17:04,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:17:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:18:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:18:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:19:04,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:19:34,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:20:04,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:20:35,stationary_sub_kw_zero_drift,-0.079962,0,
3月29日08_00_3月29日15_00,2024-03-29 08:21:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:21:34,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:22:04,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:22:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:23:04,stationary_sub_kw_zero_drift,-0.078837,0,
3月29日08_00_3月29日15_00,2024-03-29 08:23:34,stationary_sub_kw_zero_drift,-0.078837,0,
3月29日08_00_3月29日15_00,2024-03-29 08:24:04,stationary_sub_kw_zero_drift,-0.077713,0,
3月29日08_00_3月29日15_00,2024-03-29 08:24:34,stationary_sub_kw_zero_drift,-0.077713,0,
3月29日08_00_3月29日15_00,2024-03-29 08:25:04,stationary_sub_kw_zero_drift,-0.078837,0,
3月29日08_00_3月29日15_00,2024-03-29 08:25:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:26:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:26:34,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:27:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:27:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:28:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:28:34,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:29:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:29:34,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:30:04,stationary_sub_kw_zero_drift,-0.079399,0,
3月29日08_00_3月29日15_00,2024-03-29 08:30:34,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:31:04,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:31:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:32:04,stationary_sub_kw_zero_drift,-0.078837,0,
3月29日08_00_3月29日15_00,2024-03-29 08:32:34,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:33:04,stationary_sub_kw_zero_drift,-0.080523,0,
3月29日08_00_3月29日15_00,2024-03-29 08:33:34,stationary_sub_kw_zero_drift,-0.078837,0,
3月29日08_00_3月29日15_00,2024-03-29 08:34:04,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:34:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:35:04,stationary_sub_kw_zero_drift,-0.081647,0,
3月29日08_00_3月29日15_00,2024-03-29 08:35:34,stationary_sub_kw_zero_drift,-0.079961,0,
3月29日08_00_3月29日15_00,2024-03-29 08:36:04,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:36:34,stationary_sub_kw_zero_drift,-0.081085,0,
3月29日08_00_3月29日15_00,2024-03-29 08:37:04,stationary_sub_kw_zero_drift,-0.07996,0,
4月2日14_00_4月2日17_00,2024-04-02 14:00:12,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:00:42,stationary_sub_kw_zero_drift,-0.071378,0,
4月2日14_00_4月2日17_00,2024-04-02 14:01:12,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:01:42,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:02:12,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:02:42,stationary_sub_kw_zero_drift,-0.070254,0,
4月2日14_00_4月2日17_00,2024-04-02 14:03:12,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:03:42,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:04:12,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:04:42,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:05:12,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:05:42,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:06:12,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:06:42,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:07:12,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:07:43,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:08:12,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:08:42,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:09:12,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:09:42,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:10:12,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:10:42,stationary_sub_kw_zero_drift,-0.070254,0,
4月2日14_00_4月2日17_00,2024-04-02 14:11:12,stationary_sub_kw_zero_drift,-0.070254,0,
4月2日14_00_4月2日17_00,2024-04-02 14:11:42,stationary_sub_kw_zero_drift,-0.071378,0,
4月2日14_00_4月2日17_00,2024-04-02 14:12:12,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:12:42,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:13:12,stationary_sub_kw_zero_drift,-0.070254,0,
4月2日14_00_4月2日17_00,2024-04-02 14:13:42,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:14:12,stationary_sub_kw_zero_drift,-0.068568,0,
4月2日14_00_4月2日17_00,2024-04-02 14:14:42,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:15:12,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:15:43,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:16:13,stationary_sub_kw_zero_drift,-0.070816,0,
4月2日14_00_4月2日17_00,2024-04-02 14:16:43,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:17:13,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:17:43,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:18:13,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:18:43,stationary_sub_kw_zero_drift,-0.073064,0,
4月2日14_00_4月2日17_00,2024-04-02 14:19:13,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:19:43,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:20:13,stationary_sub_kw_zero_drift,-0.06913,0,
4月2日14_00_4月2日17_00,2024-04-02 14:20:43,stationary_sub_kw_zero_drift,-0.069692,0,
4月2日14_00_4月2日17_00,2024-04-02 14:21:13,stationary_sub_kw_zero_drift,-0.06913,0,
4月3日08_00_4月3日11_00,2024-04-03 08:00:14,stationary_sub_kw_zero_drift,-0.072556,0,
4月3日08_00_4月3日11_00,2024-04-03 08:00:44,stationary_sub_kw_zero_drift,-0.071432,0,
4月3日08_00_4月3日11_00,2024-04-03 08:01:14,stationary_sub_kw_zero_drift,-0.07087,0,
4月3日08_00_4月3日11_00,2024-04-03 08:01:44,stationary_sub_kw_zero_drift,-0.070308,0,
4月3日08_00_4月3日11_00,2024-04-03 08:02:14,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:02:44,stationary_sub_kw_zero_drift,-0.070308,0,
4月3日08_00_4月3日11_00,2024-04-03 08:03:14,stationary_sub_kw_zero_drift,-0.070308,0,
4月3日08_00_4月3日11_00,2024-04-03 08:03:44,stationary_sub_kw_zero_drift,-0.071432,0,
4月3日08_00_4月3日11_00,2024-04-03 08:04:14,stationary_sub_kw_zero_drift,-0.073118,0,
4月3日08_00_4月3日11_00,2024-04-03 08:04:44,stationary_sub_kw_zero_drift,-0.072556,0,
4月3日08_00_4月3日11_00,2024-04-03 08:05:14,stationary_sub_kw_zero_drift,-0.07087,0,
4月3日08_00_4月3日11_00,2024-04-03 08:05:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:06:14,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:06:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:07:14,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:07:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:08:14,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:08:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:09:14,stationary_sub_kw_zero_drift,-0.068059,0,
4月3日08_00_4月3日11_00,2024-04-03 08:09:44,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:10:14,stationary_sub_kw_zero_drift,-0.070308,0,
4月3日08_00_4月3日11_00,2024-04-03 08:10:44,stationary_sub_kw_zero_drift,-0.070308,0,
4月3日08_00_4月3日11_00,2024-04-03 08:11:14,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:11:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:12:14,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:12:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:13:14,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:13:44,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:14:14,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:14:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:15:14,stationary_sub_kw_zero_drift,-0.068059,0,
4月3日08_00_4月3日11_00,2024-04-03 08:15:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:16:14,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:16:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:17:14,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:17:44,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:18:14,stationary_sub_kw_zero_drift,-0.069184,0,
4月3日08_00_4月3日11_00,2024-04-03 08:18:44,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:19:14,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:19:44,stationary_sub_kw_zero_drift,-0.069746,0,
4月3日08_00_4月3日11_00,2024-04-03 08:20:14,stationary_sub_kw_zero_drift,-0.07087,0,
4月7日08_00_4月7日12_00,2024-04-07 08:00:24,stationary_sub_kw_zero_drift,-0.092906,0,
4月7日08_00_4月7日12_00,2024-04-07 08:00:54,stationary_sub_kw_zero_drift,-0.092906,0,
4月7日08_00_4月7日12_00,2024-04-07 08:01:24,stationary_sub_kw_zero_drift,-0.091217,0,
4月7日08_00_4月7日12_00,2024-04-07 08:01:54,stationary_sub_kw_zero_drift,-0.093015,0,
4月7日08_00_4月7日12_00,2024-04-07 08:02:24,stationary_sub_kw_zero_drift,-0.092451,0,
4月7日08_00_4月7日12_00,2024-04-07 08:02:54,stationary_sub_kw_zero_drift,-0.092451,0,
4月7日08_00_4月7日12_00,2024-04-07 08:03:24,stationary_sub_kw_zero_drift,-0.093015,0,
4月7日08_00_4月7日12_00,2024-04-07 08:03:54,stationary_sub_kw_zero_drift,-0.091432,0,
4月7日08_00_4月7日12_00,2024-04-07 08:04:24,stationary_sub_kw_zero_drift,-0.091432,0,
