parent,channel,input_rows,invalid_timestamp_rows,exact_duplicate_rows,conflicting_timestamps,conflicting_timestamp_values,invalid_timestamp_input_row_indices
5月27日08_00_5月27日19_00,右电池簇1,1278,0,0,0,[],[]
5月27日08_00_5月27日19_00,右电池簇2,1278,0,0,0,[],[]
5月27日08_00_5月27日19_00,右电池簇3,1278,0,0,0,[],[]
5月27日08_00_5月27日19_00,右电池簇4,1278,0,0,0,[],[]
5月27日08_00_5月27日19_00,右电池簇5,1278,0,0,0,[],[]
5月27日08_00_5月27日19_00,右电池簇6,1278,0,0,0,[],[]
5月27日08_00_5月27日19_00,右逆变电源,1278,0,0,0,[],[]
5月27日08_00_5月27日19_00,ais,1915,0,0,0,[],[]
5月29日14_00_5月29日17_00,左氢燃料电池#1,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,左氢燃料电池#2,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,左氢燃料电池#3,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,左氢燃料电池#4,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,左电池簇1,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,左电池簇2,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,左电池簇3,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,左电池簇4,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,左电池簇5,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,左电池簇6,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,左逆变电源,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,右氢燃料电池#1,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,右氢燃料电池#2,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,右氢燃料电池#3,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,右氢燃料电池#4,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,右电池簇1,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,右电池簇2,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,右电池簇3,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,右电池簇4,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,右电池簇5,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,右电池簇6,329,0,0,0,[],[]
5月29日14_00_5月29日17_00,右逆变电源,330,0,0,0,[],[]
5月29日14_00_5月29日17_00,ais,495,0,0,0,[],[]
5月30日05_00_5月30日17_00,左氢燃料电池#1,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左氢燃料电池#2,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左氢燃料电池#3,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左氢燃料电池#4,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左电池簇1,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左电池簇2,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左电池簇3,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左电池簇4,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左电池簇5,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左电池簇6,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,左逆变电源,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右氢燃料电池#1,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右氢燃料电池#2,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右氢燃料电池#3,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右氢燃料电池#4,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右电池簇1,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右电池簇2,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右电池簇3,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右电池簇4,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右电池簇5,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右电池簇6,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,右逆变电源,2830,0,1415,0,[],[]
5月30日05_00_5月30日17_00,ais,4246,0,2123,0,[],[]
6月4日08_00_6月4日12_00,左氢燃料电池#1,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左氢燃料电池#2,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左氢燃料电池#3,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左氢燃料电池#4,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左电池簇1,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左电池簇2,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左电池簇3,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左电池簇4,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左电池簇5,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左电池簇6,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,左逆变电源,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右氢燃料电池#1,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右氢燃料电池#2,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右氢燃料电池#3,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右氢燃料电池#4,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右电池簇1,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右电池簇2,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右电池簇3,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右电池簇4,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右电池簇5,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右电池簇6,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,右逆变电源,458,0,0,0,[],[]
6月4日08_00_6月4日12_00,ais,686,0,0,0,[],[]
6月5日08_00_6月5日19_00,左氢燃料电池#1,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左氢燃料电池#2,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左氢燃料电池#3,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左氢燃料电池#4,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左电池簇1,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左电池簇2,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左电池簇3,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左电池簇4,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左电池簇5,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左电池簇6,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,左逆变电源,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右氢燃料电池#1,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右氢燃料电池#2,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右氢燃料电池#3,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右氢燃料电池#4,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右电池簇1,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右电池簇2,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右电池簇3,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右电池簇4,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右电池簇5,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右电池簇6,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,右逆变电源,1273,0,0,0,[],[]
6月5日08_00_6月5日19_00,ais,1908,0,0,0,[],[]
6月6日10_00_6月6日21_00,左氢燃料电池#1,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左氢燃料电池#2,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左氢燃料电池#3,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左氢燃料电池#4,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左电池簇1,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左电池簇2,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左电池簇3,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左电池簇4,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左电池簇5,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左电池簇6,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,左逆变电源,1242,0,0,0,[],[]
6月6日10_00_6月6日21_00,右氢燃料电池#1,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右氢燃料电池#2,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右氢燃料电池#3,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右氢燃料电池#4,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右电池簇1,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右电池簇2,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右电池簇3,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右电池簇4,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右电池簇5,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右电池簇6,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,右逆变电源,1241,0,0,0,[],[]
6月6日10_00_6月6日21_00,ais,1862,0,0,0,[],[]
6月7日00_00_6月7日24_00,左氢燃料电池#1,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左氢燃料电池#2,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左氢燃料电池#3,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左氢燃料电池#4,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左电池簇1,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左电池簇2,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左电池簇3,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左电池簇4,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左电池簇5,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左电池簇6,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,左逆变电源,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,右氢燃料电池#1,2820,0,0,0,[],[]
6月7日00_00_6月7日24_00,右氢燃料电池#2,2820,0,0,0,[],[]
6月7日00_00_6月7日24_00,右氢燃料电池#3,2820,0,0,0,[],[]
6月7日00_00_6月7日24_00,右氢燃料电池#4,2820,0,0,0,[],[]
6月7日00_00_6月7日24_00,右电池簇1,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,右电池簇2,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,右电池簇3,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,右电池簇4,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,右电池簇5,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,右电池簇6,2819,0,0,0,[],[]
6月7日00_00_6月7日24_00,右逆变电源,2820,0,0,0,[],[]
6月7日00_00_6月7日24_00,ais,4229,0,0,0,[],[]
6月11日08_00_6月11日11_00,左氢燃料电池#1,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左氢燃料电池#2,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左氢燃料电池#3,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左氢燃料电池#4,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左电池簇1,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左电池簇2,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左电池簇3,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左电池簇4,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左电池簇5,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左电池簇6,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,左逆变电源,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右氢燃料电池#1,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右氢燃料电池#2,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右氢燃料电池#3,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右氢燃料电池#4,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右电池簇1,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右电池簇2,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右电池簇3,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右电池簇4,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右电池簇5,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右电池簇6,334,0,0,0,[],[]
6月11日08_00_6月11日11_00,右逆变电源,333,0,0,0,[],[]
6月11日08_00_6月11日11_00,ais,504,0,0,0,[],[]
6月12日14_00_6月12日17_00,左氢燃料电池#1,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左氢燃料电池#2,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左氢燃料电池#3,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左氢燃料电池#4,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左电池簇1,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左电池簇2,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左电池簇3,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左电池簇4,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左电池簇5,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左电池簇6,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,左逆变电源,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右氢燃料电池#1,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右氢燃料电池#2,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右氢燃料电池#3,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右氢燃料电池#4,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右电池簇1,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右电池簇2,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右电池簇3,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右电池簇4,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右电池簇5,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右电池簇6,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,右逆变电源,332,0,0,0,[],[]
6月12日14_00_6月12日17_00,ais,498,0,0,0,[],[]
6月13日08_00_6月13日14_00,左氢燃料电池#1,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左氢燃料电池#2,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左氢燃料电池#3,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左氢燃料电池#4,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左电池簇1,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左电池簇2,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左电池簇3,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左电池簇4,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左电池簇5,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左电池簇6,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,左逆变电源,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右氢燃料电池#1,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右氢燃料电池#2,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右氢燃料电池#3,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右氢燃料电池#4,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右电池簇1,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右电池簇2,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右电池簇3,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右电池簇4,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右电池簇5,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右电池簇6,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,右逆变电源,708,0,0,0,[],[]
6月13日08_00_6月13日14_00,ais,1062,0,0,0,[],[]
6月14日08_00_6月15日18_00,左氢燃料电池#1,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左氢燃料电池#2,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左氢燃料电池#3,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左氢燃料电池#4,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左电池簇1,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左电池簇2,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左电池簇3,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左电池簇4,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左电池簇5,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左电池簇6,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,左逆变电源,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,右氢燃料电池#1,3969,0,0,0,[],[]
6月14日08_00_6月15日18_00,右氢燃料电池#2,3969,0,0,0,[],[]
6月14日08_00_6月15日18_00,右氢燃料电池#3,3969,0,0,0,[],[]
6月14日08_00_6月15日18_00,右氢燃料电池#4,3969,0,0,0,[],[]
6月14日08_00_6月15日18_00,右电池簇1,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,右电池簇2,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,右电池簇3,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,右电池簇4,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,右电池簇5,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,右电池簇6,3970,0,0,0,[],[]
6月14日08_00_6月15日18_00,右逆变电源,3969,0,0,0,[],[]
6月14日08_00_6月15日18_00,ais,5953,0,0,0,[],[]
6月17日09_00_6月17日16_00,左氢燃料电池#1,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左氢燃料电池#2,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左氢燃料电池#3,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左氢燃料电池#4,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左电池簇1,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左电池簇2,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左电池簇3,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左电池簇4,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左电池簇5,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左电池簇6,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,左逆变电源,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右氢燃料电池#1,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右氢燃料电池#2,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右氢燃料电池#3,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右氢燃料电池#4,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右电池簇1,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右电池簇2,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右电池簇3,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右电池簇4,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右电池簇5,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右电池簇6,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,右逆变电源,817,0,0,0,[],[]
6月17日09_00_6月17日16_00,ais,1226,0,0,0,[],[]
6月20日08_00_6月20日16_00,左氢燃料电池#1,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左氢燃料电池#2,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左氢燃料电池#3,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左氢燃料电池#4,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左电池簇1,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左电池簇2,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左电池簇3,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左电池簇4,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左电池簇5,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左电池簇6,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,左逆变电源,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右氢燃料电池#1,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右氢燃料电池#2,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右氢燃料电池#3,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右氢燃料电池#4,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右电池簇1,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右电池簇2,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右电池簇3,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右电池簇4,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右电池簇5,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右电池簇6,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,右逆变电源,937,0,0,0,[],[]
6月20日08_00_6月20日16_00,ais,1407,0,0,0,[],[]
6月26日08_00_6月26日13_00,左氢燃料电池#1,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左氢燃料电池#2,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左氢燃料电池#3,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左氢燃料电池#4,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左电池簇1,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左电池簇2,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左电池簇3,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左电池簇4,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左电池簇5,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左电池簇6,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,左逆变电源,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右氢燃料电池#1,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右氢燃料电池#2,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右氢燃料电池#3,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右氢燃料电池#4,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右电池簇1,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右电池簇2,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右电池簇3,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右电池簇4,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右电池簇5,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右电池簇6,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,右逆变电源,556,0,0,0,[],[]
6月26日08_00_6月26日13_00,ais,835,0,0,0,[],[]
6月28日08_00_6月28日15_00,左氢燃料电池#1,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左氢燃料电池#2,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左氢燃料电池#3,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左氢燃料电池#4,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左电池簇1,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左电池簇2,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左电池簇3,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左电池簇4,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左电池簇5,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左电池簇6,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,左逆变电源,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右氢燃料电池#1,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右氢燃料电池#2,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右氢燃料电池#3,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右氢燃料电池#4,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右电池簇1,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右电池簇2,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右电池簇3,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右电池簇4,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右电池簇5,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右电池簇6,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,右逆变电源,815,0,0,0,[],[]
6月28日08_00_6月28日15_00,ais,1223,0,0,0,[],[]
6月30日05_00_6月30日11_00,左氢燃料电池#1,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左氢燃料电池#2,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左氢燃料电池#3,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左氢燃料电池#4,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左电池簇1,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左电池簇2,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左电池簇3,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左电池簇4,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左电池簇5,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左电池簇6,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,左逆变电源,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右氢燃料电池#1,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右氢燃料电池#2,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右氢燃料电池#3,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右氢燃料电池#4,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右电池簇1,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右电池簇2,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右电池簇3,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右电池簇4,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右电池簇5,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右电池簇6,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,右逆变电源,697,0,0,0,[],[]
6月30日05_00_6月30日11_00,ais,1045,0,0,0,[],[]
7月2日14_00_7月2日18_00,左氢燃料电池#1,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左氢燃料电池#2,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左氢燃料电池#3,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左氢燃料电池#4,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左电池簇1,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左电池簇2,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左电池簇3,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左电池簇4,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左电池簇5,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左电池簇6,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,左逆变电源,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,右氢燃料电池#1,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,右氢燃料电池#2,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,右氢燃料电池#3,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,右氢燃料电池#4,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,右电池簇1,452,0,0,0,[],[]
7月2日14_00_7月2日18_00,右电池簇2,452,0,0,0,[],[]
