parent,start_time,end_time,duration_s,point_count,reason,mean_fc_kw,mean_battery_kw,all_FC_stopped_status_fraction,mean_load_kw,start_soc_pct,end_soc_pct,speed_min_kn,speed_max_kn,overlapping_sample_ids
6月6日10_00_6月6日21_00,2024-06-06 16:42:47,2024-06-06 16:51:17,540,18,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,359.333333333,-53.3723641667,0,305.960969167,39.475,39.8833333333,9.82,10.5,test_parent_041_02
6月6日10_00_6月6日21_00,2024-06-06 17:24:47,2024-06-06 17:27:17,180,6,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,274.833333333,-169.643613833,0,105.1897195,37.8083333333,38.175,1.97,9.235,test_parent_041_02
6月7日00_00_6月7日24_00,2024-06-07 09:58:18,2024-06-07 10:17:18,1170,39,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,220.615384615,-65.2831771795,0,155.332207436,60.2916666667,61.375,3.1,4.895,validation_parent_042_01
6月7日00_00_6月7日24_00,2024-06-07 10:28:48,2024-06-07 10:39:48,690,23,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,221,-84.179953913,0,136.820046087,61.4,62.1916666667,4,7.8,validation_parent_042_01
6月7日00_00_6月7日24_00,2024-06-07 10:52:48,2024-06-07 10:54:18,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,220.75,-71.3227,0,149.4273,61.0416666667,61.1416666667,6.9,9.6,validation_parent_042_01
6月7日00_00_6月7日24_00,2024-06-07 10:55:18,2024-06-07 10:58:18,210,7,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,220.285714286,-20.0345057143,0,200.251208571,61.1416666667,61.2083333333,6.3,8,validation_parent_042_01
6月11日08_00_6月11日11_00,2024-06-11 09:10:30,2024-06-11 09:14:30,270,9,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,145.444444444,-50.7951853333,0,94.6492591111,83.825,84,1.53,7.165,train_parent_043_01
6月11日08_00_6月11日11_00,2024-06-11 09:36:01,2024-06-11 09:41:01,330,11,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,295.818181818,-170.006244545,0,125.811937273,80.7,81.475,1.3,7.08571428571,train_parent_043_01
6月11日08_00_6月11日11_00,2024-06-11 09:47:01,2024-06-11 09:48:31,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,297.5,-67.90234475,0,229.59765525,82.2833333333,82.3833333333,2.2,4.2,train_parent_043_02
6月12日14_00_6月12日17_00,2024-06-12 15:26:35,2024-06-12 15:29:05,180,6,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,401.333333333,-164.750896667,0,236.582436667,65.6583333333,66.0833333333,1.8,7.77,stress_train_parent_044_01
6月12日14_00_6月12日17_00,2024-06-12 15:52:35,2024-06-12 15:57:05,300,10,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,381.4,-99.206157,0,282.193843,53.8333333333,54.2583333333,7.9,11,stress_train_parent_044_01
6月12日14_00_6月12日17_00,2024-06-12 16:03:35,2024-06-12 16:08:05,300,10,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,317.8,-216.094568,0,101.705432,54,54.8416666667,1.8,9.62380952381,stress_train_parent_044_01
6月13日08_00_6月13日14_00,2024-06-13 10:01:38,2024-06-13 10:05:38,270,9,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,350,-224.309211111,0,125.690788889,64.725,65.55,1.9,7.8,
6月13日08_00_6月13日14_00,2024-06-13 13:29:09,2024-06-13 13:33:09,270,9,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,258.666666667,-100.414732444,0,158.251934222,55.475,55.825,3.6,8.30952380952,test_parent_045_01
6月14日08_00_6月15日18_00,2024-06-14 10:35:15,2024-06-14 10:37:15,150,5,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,188.8,-35.1419424,0,153.6580576,91.825,91.8916666667,3.77,6.4,
6月17日09_00_6月17日16_00,2024-06-17 10:23:56,2024-06-17 10:30:56,450,15,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,312.666666667,-126.666447333,0,186.000219333,86.0666666667,86.9,3.2,8.01904761905,
6月17日09_00_6月17日16_00,2024-06-17 10:50:56,2024-06-17 10:51:56,90,3,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,312.666666667,-126.791113333,0,185.875553333,85.5333333333,85.6833333333,4.9,7.5,
6月17日09_00_6月17日16_00,2024-06-17 11:43:26,2024-06-17 11:47:56,300,10,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,312.5,-143.9195268,0,168.5804732,78.5916666667,79.2166666667,2.8,7.1,
6月17日09_00_6月17日16_00,2024-06-17 11:48:56,2024-06-17 11:52:26,240,8,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,238.25,-121.308234625,0,116.941765375,79.1916666667,79.6166666667,1.1,7.8,
6月20日08_00_6月20日16_00,2024-06-20 10:23:08,2024-06-20 10:26:38,240,8,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,422.25,-173.2912075,0,248.9587925,80.7333333333,81.2166666667,3.3,7.75714285714,
6月20日08_00_6月20日16_00,2024-06-20 11:20:08,2024-06-20 11:24:38,300,10,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,383,-214.655007,0,168.344993,66.8833333333,67.775,3.2,8.4,
6月20日08_00_6月20日16_00,2024-06-20 14:35:08,2024-06-20 14:36:38,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,125.75,-39.3033775,0,86.4466225,42.9666666667,43.0416666667,3,7.58571428571,
6月26日08_00_6月26日13_00,2024-06-26 08:28:28,2024-06-26 08:30:28,150,5,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,169,-77.951798,0,91.048202,82.4333333333,82.525,1.8,1.8,
6月26日08_00_6月26日13_00,2024-06-26 09:04:58,2024-06-26 09:07:58,210,7,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,240.285714286,-117.283745286,0,123.001969,73.5333333333,73.8583333333,1.8,8.4,
6月26日08_00_6月26日13_00,2024-06-26 09:36:28,2024-06-26 09:41:28,330,11,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,240.545454545,-118.390910818,0,122.154543727,69.1666666667,69.625,1.44285714286,7.1,
6月26日08_00_6月26日13_00,2024-06-26 10:26:28,2024-06-26 10:31:28,330,11,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,240.727272727,-102.625328273,0,138.101944455,66.975,67.3916666667,1.9,10.4333333333,
6月28日08_00_6月28日15_00,2024-06-28 10:57:03,2024-06-28 11:01:33,300,10,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,382.1,-259.781024,0,122.318976,70.4833333333,71.5,1.62,7.54,
6月30日05_00_6月30日11_00,2024-06-30 07:35:40,2024-06-30 07:37:40,150,5,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,168.6,-53.8951072,0,114.7048928,54.8416666667,54.9666666667,1.8,4.92,
6月30日05_00_6月30日11_00,2024-06-30 09:55:10,2024-06-30 10:04:10,570,19,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,146.421052632,-49.0013815789,0,97.4196710526,45.2583333333,45.675,2.1,7.915,
7月2日14_00_7月2日18_00,2024-07-02 16:00:49,2024-07-02 16:06:19,360,12,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,254.916666667,-118.50804775,0,136.408618917,70.225,70.7833333333,1.9,9.45,
7月3日08_00_7月3日16_00,2024-07-03 10:05:22,2024-07-03 10:06:22,90,3,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,405,-111.86793,0,293.13207,68.3,68.4333333333,6.125,8.55,
7月3日08_00_7月3日16_00,2024-07-03 10:24:52,2024-07-03 10:28:52,270,9,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,373.333333333,-220.508007444,0,152.825325889,61.7833333333,62.6166666667,1.9,8.36666666667,
7月3日08_00_7月3日16_00,2024-07-03 13:54:23,2024-07-03 13:57:23,210,7,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,218.285714286,-21.6306188571,0,196.655095429,50.2833333333,50.35,8.6,10.475,
7月3日08_00_7月3日16_00,2024-07-03 14:53:23,2024-07-03 14:55:53,180,6,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,91.5,-37.8322733333,0,53.6677266667,43.7916666667,43.8833333333,1.835,5.62380952381,
7月9日08_00_7月9日16_00,2024-07-09 11:31:19,2024-07-09 11:34:49,240,8,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,369.625,-229.68583125,0,139.93916875,50.9833333333,51.7,1.8,7.6,
7月9日08_00_7月9日16_00,2024-07-09 12:39:49,2024-07-09 12:41:49,150,5,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,382,-83.640692,0,298.359308,65.275,65.425,1.42857142857,7,
7月9日08_00_7月9日16_00,2024-07-09 12:46:19,2024-07-09 12:49:49,240,8,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,383.75,-225.2699575,0,158.4800425,65.375,66.075,1.3,3.1,
7月9日08_00_7月9日16_00,2024-07-09 14:42:50,2024-07-09 14:49:50,450,15,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,239.8,-64.4605538667,0,175.339446133,57.0666666667,57.4666666667,8.345,11.5444444444,test_parent_054_01
7月9日08_00_7月9日16_00,2024-07-09 15:42:50,2024-07-09 15:44:20,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,193,-100.24153325,0,92.75846675,50.9666666667,51.1083333333,3.7,9.2,test_parent_054_01
7月10日08_00_7月10日18_00,2024-07-10 10:41:53,2024-07-10 10:43:23,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,399.75,-137.425873,0,262.324127,80.2083333333,80.4166666667,4.6,7.2,train_parent_055_01
7月10日08_00_7月10日18_00,2024-07-10 10:44:23,2024-07-10 10:53:23,570,19,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,399.789473684,-173.494382105,0,226.295091579,80.5,81.8833333333,1.9,8.1,train_parent_055_01
7月10日08_00_7月10日18_00,2024-07-10 11:10:23,2024-07-10 11:12:53,180,6,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,399.833333333,-36.2395633333,0,363.59377,80.5,80.5416666667,4.75,6.825,train_parent_055_01
7月10日08_00_7月10日18_00,2024-07-10 11:35:23,2024-07-10 11:40:23,330,11,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,393.818181818,-244.061626364,0,149.756555455,77.55,78.6916666667,1.8,7.35714285714,train_parent_055_01
7月10日08_00_7月10日18_00,2024-07-10 13:03:23,2024-07-10 13:04:23,90,3,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,201.666666667,-19.9454333333,0,181.721233333,88.1833333333,88.225,2.2,3.96666666667,train_parent_055_02
7月10日08_00_7月10日18_00,2024-07-10 13:10:53,2024-07-10 13:14:53,270,9,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,219.444444444,-86.2007288889,0,133.243715556,87.3833333333,87.6666666667,1.8,5.24444444444,train_parent_055_02
7月10日08_00_7月10日18_00,2024-07-10 15:19:53,2024-07-10 15:20:53,90,3,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,130.333333333,-17.9622426667,0,112.371090667,81.8916666667,81.9166666667,1.8,1.98,train_parent_055_04
7月10日08_00_7月10日18_00,2024-07-10 15:41:53,2024-07-10 15:46:53,330,11,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,145.272727273,-34.6068183636,0,110.665908909,82.3583333333,82.525,1.2,3.18,train_parent_055_05
7月10日08_00_7月10日18_00,2024-07-10 15:50:53,2024-07-10 15:55:53,330,11,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,144.727272727,-47.9651873636,0,96.7620853636,82.0166666667,82.2333333333,1.9,10.4333333333,train_parent_055_05
7月10日08_00_7月10日18_00,2024-07-10 17:42:32,2024-07-10 17:44:02,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,185,-98.260564,0,86.739436,63.6166666667,63.7833333333,3.26,8.4,train_parent_055_06
7月11日06_00_7月12日10_00,2024-07-11 07:23:33,2024-07-11 07:24:33,90,3,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,392,-83.0857896667,0,308.914210333,75.5083333333,75.5583333333,5.4,6.6,train_parent_056_01
7月11日06_00_7月12日10_00,2024-07-11 07:25:33,2024-07-11 07:27:03,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,391.75,-115.62805725,0,276.12194275,75.525,75.6416666667,4.4,7.2,train_parent_056_01
7月11日06_00_7月12日10_00,2024-07-11 08:48:03,2024-07-11 08:52:33,300,10,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,390.3,-251.382299,0,138.917701,64.05,65.0833333333,1.9,6.87368421053,train_parent_056_01
7月11日06_00_7月12日10_00,2024-07-11 09:09:03,2024-07-11 09:15:33,420,14,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,390.214285714,-157.663591286,0,232.550694429,67.475,68.3166666667,1.7,5.2,train_parent_056_02
7月25日08_00_7月25日17_00,2024-07-25 09:28:05,2024-07-25 09:30:35,180,6,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,332.833333333,-24.4387178333,0,308.3946155,79.575,79.65,3.3,6.32857142857,train_parent_063_01
7月25日08_00_7月25日17_00,2024-07-25 11:33:05,2024-07-25 11:35:35,180,6,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,262.5,-92.0319583333,0,170.468041667,49.2416666667,49.4166666667,1.8,1.8,train_parent_063_01
7月25日08_00_7月25日17_00,2024-07-25 15:01:05,2024-07-25 15:02:35,120,4,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,235.5,-9.710045,0,225.789955,50.1083333333,50.1333333333,11.2,11.58,train_parent_063_03
7月25日08_00_7月25日17_00,2024-07-25 15:43:05,2024-07-25 15:48:05,330,11,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,228.454545455,-84.9181434545,0,143.536402,46.2166666667,46.6,1.45789473684,10.215,train_parent_063_03
7月25日08_00_7月25日17_00,2024-07-25 16:01:35,2024-07-25 16:03:35,150,5,sustained_sailing_FC_generation_net_battery_charge_SOC_rise_positive_balance,228.2,-64.6171576,0,163.5828424,47.7583333333,47.8916666667,1.71428571429,3.5,train_parent_063_04
