config_id,q_h2,q_batt,q_soc,q_fc_var,voyage_id,completed,solver_failure_count,primal_infeasible_count,max_iter_count,first_failure_time_s,mean_solve_time_ms,p95_solve_time_ms,max_solve_time_ms,initial_soc,final_soc,delta_soc,min_soc,max_soc,max_power_balance_residual_kw,max_fc_ramp_kw_per_step,max_fc_kw,min_fc_kw,max_batt_discharge_kw,max_batt_charge_kw,total_h2_kg,sum_p_batt_sq_kw2,sum_soc_error_sq,sum_fc_delta_sq_kw2,J_h2_norm,J_batt_norm,J_soc_norm,J_fc_var_norm,weighted_h2_contribution,weighted_batt_contribution,weighted_soc_contribution,weighted_fc_var_contribution,total_weighted_objective,expected_step_count,attempted_step_count,applied_step_count,first_failure_status,metrics_comparable,configuration_p95_solve_time_ms
q_soc_4,1.0,1.0,4.0,1.0,voyage_060,True,0,0,0,,0.0766939999827538,0.10019997716881335,70.58739999774843,0.55,0.3458373210306573,-0.20416267896934276,0.3458373210306573,0.55,1.4210854715202004e-14,11.361665529596877,353.1975287997865,-2.1810136206076447e-22,166.22331908496784,33.65021782361006,25.309129236930186,39943800.29643704,124.78537620770837,20115.725715878973,2863.20084885448,332.6924182783267,49914.15048308333,8.730783730850249,2863.20084885448,332.6924182783267,199656.60193233332,8.730783730850249,202861.225983197,10650,10650,10650,,True,0.1027550097205679
q_soc_4,1.0,1.0,4.0,1.0,voyage_061,True,0,0,0,,0.0629567038449953,0.0832999954582192,0.32210000790655613,0.55,0.3422657695507646,-0.20773423044923545,0.3422110216370759,0.55,1.4210854715202004e-14,3.927773268138253,280.15199929338786,-2.167110634299965e-22,124.0090459481865,0.08451088645699759,19.58151950851045,37269474.11540279,221.3216016564615,2824.912862248611,2215.241099516707,310.4179216648263,88528.64066258457,1.226090652017627,2215.241099516707,310.4179216648263,354114.5626503383,1.226090652017627,356641.4477621718,10740,10740,10740,,True,0.1027550097205679
q_soc_4,1.0,1.0,4.0,1.0,voyage_062,True,0,0,0,,0.06318003751945293,0.09045500337379046,0.4417999880388379,0.55,0.31927910449599745,-0.2307208955040026,0.31927910449599745,0.55,1.4210854715202004e-14,10.761498401479258,424.3306038204538,-2.0371166125065215e-22,138.10531898257452,30.37974539543319,19.63670913851721,38380332.01500347,219.39319863141444,19821.139351255544,2221.4846566934093,319.6702711718585,87757.27945256577,8.602925065649107,2221.4846566934093,319.6702711718585,351029.11781026307,8.602925065649107,353578.875663194,10650,10650,10650,,True,0.1027550097205679
q_soc_4,1.0,1.0,4.0,1.0,voyage_063,True,0,0,0,,0.0835138244658624,0.12310000602155924,3.193599986843765,0.55,0.2042497734017664,-0.3457502265982336,0.20000174228777576,0.55,2.842170943040401e-14,15.377850342525448,560.0000000000001,-1.937173570241319e-22,260.134823474476,68.74063429133653,114.73770176241847,77303779.62615722,2791.472204631314,44842.51761007203,12980.18126211976,643.8641590188191,1116588.8818525255,19.462898268260428,12980.18126211976,643.8641590188191,4466355.527410102,19.462898268260428,4479999.035729509,32370,32370,32370,,True,0.1027550097205679
q_soc_4,1.0,1.0,4.0,1.0,voyage_064,True,0,0,0,,0.06525733904617627,0.08319999469676986,0.578600011067465,0.55,0.41863992366954694,-0.1313600763304531,0.41863992366954694,0.55,1.4210854715202004e-14,5.895885366740572,359.10202431810063,-1.853846736314214e-22,131.5402191579534,3.7421768847180025e-18,9.811675532729117,27070224.542785704,72.67348447968179,5387.1690550066,1109.986734470608,225.46824287222424,29069.393791872713,2.3381810134577257,1109.986734470608,225.46824287222424,116277.57516749085,2.3381810134577257,117615.36832584714,7140,7140,7140,,True,0.1027550097205679
q_soc_4,1.0,1.0,4.0,1.0,voyage_065,True,0,0,0,,0.061856675958104804,0.10180498939007514,0.5593000096268952,0.55,0.36379208963622345,-0.1862079103637766,0.36379208963622345,0.55,2.842170943040401e-14,9.694285598256016,560.0000000000001,-1.1459480570422245e-13,161.58881846280974,5.304510040977663e-18,19.906442266711675,36840258.83950586,187.47540938487373,20372.120349962333,2251.9993422987777,306.8429821988665,74990.16375394948,8.842066124115599,2251.9993422987777,306.8429821988665,299960.65501579794,8.842066124115599,302528.3394064197,10740,10740,10740,,True,0.1027550097205679
q_soc_4,1.0,1.0,4.0,1.0,voyage_066,True,0,0,0,,0.06034193669742379,0.08120500569930293,0.5645999917760491,0.55,0.3523098031077847,-0.19769019689221534,0.3523098031077847,0.55,1.4210854715202004e-14,4.616460535227418,416.4301012067259,-2.138016731814074e-22,124.70954786323398,5.63150488738413e-18,21.95593706282195,37020759.98786669,185.54919821121462,7336.183036126378,2483.856992754141,308.34637854835046,74219.67928448584,3.184107220540963,2483.856992754141,308.34637854835046,296878.7171379434,3.184107220540963,299674.10461646644,10740,10740,10740,,True,0.1027550097205679
