timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-05-10 08:00:11,0.0,-0.012503999999999987,-0.012503999999999987,0.0,nearest,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:00:41,0.0,-0.012503999999999987,-0.012503999999999987,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:01:11,0.0,-0.012503999999999987,-0.012503999999999987,0.0,exact,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:01:41,0.0,-0.01418999999999998,-0.01418999999999998,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:02:11,0.0,-0.01418999999999998,-0.01418999999999998,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:02:41,0.0,-0.01418999999999998,-0.01418999999999998,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:03:11,0.0,-0.013067999999999982,-0.013067999999999982,0.0,exact,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:03:41,0.0,-0.014195999999999986,-0.014195999999999986,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:04:11,0.0,-0.014757999999999993,-0.014757999999999993,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:04:41,0.0,-0.01588199999999998,-0.01588199999999998,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:05:11,0.0,-0.01588199999999998,-0.01588199999999998,0.0,exact,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:05:41,0.0,-0.015317999999999977,-0.015317999999999977,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:06:11,0.0,-0.01588199999999998,-0.01588199999999998,0.0,exact,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:06:41,0.0,-0.015319999999999973,-0.015319999999999973,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:07:11,0.0,-0.014757999999999993,-0.014757999999999993,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:07:41,0.0,-0.015317999999999977,-0.015317999999999977,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:08:11,0.0,-0.013065999999999994,-0.013065999999999994,0.0,exact,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:08:41,0.0,-0.012503999999999987,-0.012503999999999987,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:09:11,0.0,-0.012503999999999987,-0.012503999999999987,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:09:41,0.0,-0.013065999999999994,-0.013065999999999994,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:10:11,0.0,-0.012503999999999987,-0.012503999999999987,0.0,exact,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:10:41,0.0,-0.013631999999999984,-0.013631999999999984,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
2024-05-10 08:11:11,0.0,-0.014193999999999991,-0.014193999999999991,0.0,linear,83.76666666666667,0.0,True,False,True,False,False,5月10日08_00_5月10日10_00
