timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_load_zero_drift,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-06-04 08:00:12,0.0,0.005495,0.005495,0.0,nearest,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:00:42,0.0,0.006059,0.006059,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:01:12,0.0,0.005497,0.005497,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:01:42,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:02:12,0.0,0.005495,0.005495,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:02:42,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:03:12,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:03:42,0.0,0.006059,0.006059,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:04:12,0.0,0.007183,0.007183,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:04:42,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:05:12,0.0,0.004931,0.004931,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:05:42,0.0,0.006059,0.006059,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:06:12,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:06:42,0.0,0.004931,0.004931,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:07:12,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:07:42,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:08:12,0.0,0.006623,0.006623,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:08:42,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:09:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:09:42,0.0,0.004429,0.004429,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:10:12,0.0,0.005554,0.005554,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:10:42,0.0,0.00668,0.00668,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:11:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:11:42,0.0,0.005554,0.005554,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:12:12,0.0,0.005554,0.005554,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:12:42,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:13:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:13:42,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:14:12,0.0,0.004429,0.004429,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:14:42,0.0,0.005554,0.005554,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:15:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:15:42,0.0,0.005554,0.005554,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:16:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:16:42,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:17:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:17:42,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:18:12,0.0,0.006118,0.006118,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:18:42,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:19:12,0.0,0.006175,0.006175,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:19:42,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:20:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:20:42,0.0,0.005051,0.005051,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:21:12,0.0,0.004991,0.004991,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:21:42,0.0,0.005051,0.005051,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:22:12,0.0,0.004489,0.004489,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:22:42,0.0,0.003927,0.003927,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:23:12,0.0,0.005051,0.005051,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:23:42,0.0,0.005051,0.005051,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:24:12,0.0,0.005051,0.005051,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:24:42,0.0,0.003927,0.003927,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
2024-06-04 08:25:12,0.0,0.005051,0.005051,0.0,linear,92.69166666666666,0.0,neutral,True,False,False,False,False,False,6月4日08_00_6月4日12_00
