epoch,train_loss,val_loss,val_MAE,val_RMSE,val_MAPE,val_sMAPE,val_bias,val_h1_MAE,val_h1_bias,val_h3_MAE,val_h3_bias,val_h6_MAE,val_h6_bias,val_top10_load_bias,val_peak_underestimation_ratio,val_ramp_RMSE,val_count_h1,val_RMSE_h1,val_MAE_h1,val_WAPE_h1,val_Bias_h1,val_under_prediction_rate_h1,val_over_prediction_rate_h1,val_count_h2,val_RMSE_h2,val_MAE_h2,val_WAPE_h2,val_Bias_h2,val_under_prediction_rate_h2,val_over_prediction_rate_h2,val_count_h3,val_RMSE_h3,val_MAE_h3,val_WAPE_h3,val_Bias_h3,val_under_prediction_rate_h3,val_over_prediction_rate_h3,val_count_h4,val_RMSE_h4,val_MAE_h4,val_WAPE_h4,val_Bias_h4,val_under_prediction_rate_h4,val_over_prediction_rate_h4,val_count_h5,val_RMSE_h5,val_MAE_h5,val_WAPE_h5,val_Bias_h5,val_under_prediction_rate_h5,val_over_prediction_rate_h5,val_count_h6,val_RMSE_h6,val_MAE_h6,val_WAPE_h6,val_Bias_h6,val_under_prediction_rate_h6,val_over_prediction_rate_h6,val_weighted_MAE_h1_h3
11,0.011245076473398953,0.011829656548798084,24.539073298235603,58.82288639549333,123.5534952617126,34.69124053035222,2.995399339096634,13.43927515996935,1.2186994042844603,23.28649405224314,2.737716639930647,33.80415732421241,4.4881821104306985,-29.79596429959719,0.7872371074618265,41.04242576825588,11563,32.20812688853785,13.43927515996935,6.460827195297257,1.2186994042844603,0.4014529101444262,0.5985470898555738,11563,46.60675115347374,19.191104054279705,9.225370939599525,2.220747567401436,0.4069013231860244,0.5930986768139757,11563,55.316615677092216,23.28649405224314,11.193447578956672,2.737716639930647,0.41010118481362967,0.5898988151863703,11563,62.824175755387174,26.933400386540885,12.945873928514636,3.497350975513897,0.40447980627864744,0.5955201937213526,11563,69.59823812182364,30.580008812168128,14.698157515630866,3.8096993370186616,0.41399290841477127,0.5860070915852288,11563,75.50178351310474,33.80415732421241,16.247405853917485,4.4881821104306985,0.4072472541727925,0.5927527458272075,17.134267606717216
12,0.011340432669848773,0.01142432913184166,24.307700053944522,59.12371609983602,131.30861224678648,34.49907703431831,5.789337121173752,13.113127931518882,3.7091233172505977,22.829040102220073,5.42907844704148,34.04413998982912,7.61161007708556,-24.363370850922006,0.6694036300777874,40.89410238344907,11563,32.147235568803225,13.113127931518882,6.304034447313338,3.7091233172505977,0.28132837498918967,0.7186716250108104,11563,46.59959201592914,18.810441312803068,9.042382249471315,5.037994291244543,0.2960304419268356,0.7039695580731644,11563,55.54667070804873,22.829040102220073,10.973556735883342,5.42907844704148,0.3098676813975612,0.6901323186024388,11563,63.140109770751415,26.754976497411977,12.86011226673604,6.060813687921308,0.3084839574504886,0.6915160425495114,11563,70.06422874844951,30.294474489884013,14.560916598833588,6.887402906499017,0.3205915419873735,0.6794084580126265,11563,76.07636862542061,34.04413998982912,16.3627495298087,7.61161007708556,0.3198131972671452,0.6801868027328548,16.765504380044376
13,0.011142332965113626,0.011770453304052353,24.35554550490683,58.91324346309782,82.67153472250955,32.198352906834835,2.9200407055605577,13.495701202084378,0.9852237695578961,23.0885592571317,2.8236458428073896,33.530969813710584,4.971096038160344,-30.500527100869252,0.8127340823970037,41.14323540494102,11563,32.10861182282161,13.495701202084378,6.487953576971892,0.9852237695578961,0.5784830926230217,0.4215169073769783,11563,46.53984633578213,19.013843087367462,9.140159678785542,2.366861618202195,0.5563435094698608,0.4436564905301392,11563,55.3765927478933,23.0885592571317,11.098303468891807,2.8236458428073896,0.5587650263772378,0.44123497362276226,11563,62.88885252142554,26.639550908278203,12.804631521505033,2.945779378831676,0.5605811640577705,0.4394188359422295,11563,69.64868380075134,30.36464876086866,14.59464557827281,3.4276375858038493,0.4983135864395053,0.5016864135604947,11563,75.86295097675738,33.530969813710584,16.116102821726074,4.971096038160344,0.47392545187235147,0.5260745481276485,17.06971537867877
14,0.011101133784406764,0.012496065348386765,25.36270449296181,59.52378299773953,107.2800113261311,35.55973587324414,0.22077473486710358,15.139119517920593,-2.4251226821781016,24.142155650062385,-0.8348611178977307,33.78829940479073,3.3710810450111874,-38.52965162101089,0.8298761163929703,40.970851619673795,11563,33.146611249471235,15.139119517920593,7.278014173381947,-2.4251226821781016,0.680532733719623,0.3194672662803771,11563,47.27603136132113,20.728748170615173,9.964533069415815,-1.597225267224508,0.6538095649917841,0.34619043500821584,11563,55.85981095756858,24.142155650062385,11.60475050927449,-0.8348611178977307,0.6442099801089682,0.35579001989103176,11563,63.47522477027023,27.501103931880053,13.218747699418229,0.492436781083369,0.6156706737005967,0.38432932629940325,11563,70.39477929476956,30.87680028250193,14.840809135094299,2.3183396504084035,0.5747643345152642,0.4252356654847358,11563,76.28837318858476,33.78829940479073,16.23978400875886,3.3710810450111874,0.5539219925624838,0.4460780074375162,18.616615340157324
15,0.011012256615958324,0.011938750743865967,24.033567045446965,58.823044148556676,84.72626454665546,31.74499811539765,1.139258305144899,13.34652037419121,-1.2159542641179277,22.547708346794547,0.6412171778244053,33.13228656212582,3.8431891768217037,-32.53289095510415,0.8304523192163642,41.12651063226364,11563,32.15225922597555,13.34652037419121,6.416236052150312,-1.2159542641179277,0.5770128859292571,0.4229871140707429,11563,46.382860488125594,18.976332128531897,9.1221277558394,-0.3627085233275802,0.5548733027760961,0.44512669722390386,11563,55.14903939765546,22.547708346794547,10.838325032493962,0.6412171778244053,0.5696618524604341,0.43033814753956584,11563,62.80988623228809,26.280746609692677,12.632167772114569,1.7228759379004477,0.5271123410879529,0.47288765891204704,11563,69.64659505969485,29.917808251345637,14.37987349518823,2.2069303257683455,0.5263339963677246,0.47366600363227535,11563,75.75367356515984,33.13228656212582,15.924482349322892,3.8431891768217037,0.4475482141312808,0.5524517858687192,16.875701495014084
16,0.011007917581858694,0.011287295259535313,23.448622504403204,59.233279538428086,80.95705780094423,30.037198094766136,3.7998540688845353,12.569718004935048,1.430824909155998,21.964439957739923,3.13749198655945,32.750480078615226,5.611139043294961,-14.317303234730485,0.5218957072889657,41.38224309202444,11563,32.211052967394444,12.569718004935048,6.042794343953826,1.430824909155998,0.4492778690651215,0.5507221309348785,11563,46.79680715534505,18.18666879045294,8.742528062639042,2.884825514896443,0.4285220098590331,0.5714779901409669,11563,55.68562852488735,21.964439957739923,10.557957188253512,3.13749198655945,0.47911441667387356,0.5208855833261264,11563,63.317872239629516,25.812143525480316,12.406927870592225,4.657756135252766,0.41667387356222435,0.5833261264377757,11563,70.07656771258922,29.40828466919577,14.134973046847376,5.077086824147597,0.42186283836374644,0.5781371616362536,11563,76.17891981722795,32.750480078615226,15.740973414733636,5.611139043294961,0.42264118308397475,0.5773588169160253,16.133747631151394
17,0.010882816037940229,0.011743861250579357,23.959872737312157,58.952736779165384,91.63962598581438,33.500502127414045,2.3867791264749503,13.266079622993459,-0.5753755432610933,22.53799183540323,1.8208831152010998,33.303165387601055,4.8929311816174,-30.771893632386394,0.7986171132238548,41.27165890390684,11563,32.224282161165334,13.266079622993459,6.3775647855260065,-0.5753755432610933,0.4965839315056646,0.5034160684943354,11563,46.425253279671395,18.649984862258787,8.965249101126343,0.8419327738034051,0.5038484822277955,0.49615151777220445,11563,55.28825571928449,22.53799183540323,10.833654459900895,1.8208831152010998,0.49338406987805933,0.5066159301219407,11563,62.99827041618939,26.205806912427605,12.596147074426526,3.2138538413739206,0.46475828072299574,0.5352417192770043,11563,69.82659263654715,29.796207803188828,14.321426731750122,4.1264493901149715,0.4470293176511286,0.5529706823488714,11563,75.87829863995827,33.303165387601055,16.00661241405751,4.8929311816174,0.4169333218023004,0.5830666781976995,16.735633637255013
18,0.010823904741318172,0.011565186083316803,24.121125289308825,59.292032507454465,97.54503390959371,33.98538682861176,3.6745063420022084,13.066780494617884,1.0307848899036633,22.69294181085041,3.6345613133018237,33.49672208991465,5.725824136198883,-21.667518963059436,0.6702679343128781,41.30366747702107,11563,32.05060117404519,13.066780494617884,6.281753276848563,1.0307848899036633,0.4921733114243708,0.5078266885756292,11563,46.64458483808154,18.7357702893032,9.006487082196026,2.3684973510203786,0.4853411744357001,0.5146588255642999,11563,55.59736625033407,22.69294181085041,10.908136450347266,3.6345613133018237,0.4708985557381302,0.5291014442618698,11563,63.414660206919585,26.517355691055425,12.745896870323591,4.494894858117959,0.46441234973622764,0.5355876502637724,11563,70.22288928830145,30.217181360111365,14.523765968719236,4.792475503470543,0.4536884891464153,0.5463115108535848,11563,76.46287948884502,33.49672208991465,16.099642223026667,5.725824136198883,0.4418403528496065,0.5581596471503935,16.692709696269983
19,0.01078178135049381,0.013057480566203594,25.530398715582052,59.13456729412194,112.42085408733318,33.98973270246778,0.09934799816239698,14.554240180332531,-2.4267711704624335,24.177748608861382,-0.2326400737401806,34.783307506249905,3.138287086096024,-45.425100932693994,0.904206280610775,41.362724266310494,11563,32.9933599084175,14.554240180332531,6.996837972636236,-2.4267711704624335,0.47928738216725764,0.5207126178327424,11563,47.00222077834229,20.67835456257364,9.940308317892766,-1.9818749687112345,0.4796333131540258,0.5203666868459742,11563,55.502527352780355,24.177748608861382,11.621859478860152,-0.2326400737401806,0.4581855919744011,0.5418144080255989,11563,63.06704058287083,27.717576761802068,13.322798057891333,0.4126883774934315,0.4664014529101444,0.5335985470898555,11563,69.79649155975498,31.271164673672764,15.030358784199644,1.6863987382987748,0.45507221309348783,0.5449277869065121,11563,75.8556481335257,34.783307506249905,16.718018099829195,3.138287086096024,0.4334515264204791,0.5665484735795209,18.316176180710634
20,0.010729602327463544,0.012915831990540028,25.17229996785238,58.71258180565453,92.24966632630883,33.759396150303836,-0.9710321857992781,14.723364548643211,-3.6397059552926843,23.837005633513908,-1.4432225960848646,34.58742861480728,1.12870235487832,-37.1145796956248,0.8193604148660328,41.086738563326676,11563,32.80998571783329,14.723364548643211,7.078143199678823,-3.6397059552926843,0.45455331661333565,0.5454466833866644,11563,46.402453562505514,19.612633763046183,9.42800482217518,-2.2315111693829195,0.470293176511286,0.529706823488714,11563,55.14012613166743,23.837005633513908,11.458069746327089,-1.4432225960848646,0.4563694542938684,0.5436305457061317,11563,62.629584127702884,27.621875367192946,13.276797992113828,-0.5373621856705604,0.455418144080256,0.5445818559197441,11563,69.33625951838903,30.651491879910765,14.732515562936715,0.8969064367570426,0.45974228141485773,0.5402577185851423,11563,75.38504833494869,34.58742861480728,16.623872169286965,1.12870235487832,0.4465104211709764,0.5534895788290236,18.012873529938243
21,0.010607236339325074,0.012975719757378101,25.521431896492935,59.1849774612156,103.63610135131447,34.073754533318294,0.4751434234098437,15.271493099195162,-2.6108173634184477,24.26435612000904,-0.37386465322838164,34.65512397509977,3.1105946147685595,-39.3799592141958,0.8635839815615096,41.511253248662186,11563,33.32880887773481,15.271493099195162,7.341651744877252,-2.6108173634184477,0.44780766237135694,0.5521923376286431,11563,46.86695854164927,20.185213319065088,9.703249997323281,-1.4837485112679243,0.4840439332353196,0.5159560667646804,11563,55.492541448033535,24.26435612000904,11.663490332942365,-0.37386465322838164,0.45515869584017987,0.5448413041598201,11563,63.107062676557106,27.587074999047083,13.260070762272203,1.6954347661472753,0.43777566375508087,0.5622243362449192,11563,69.86904460752307,31.16532986654145,14.97948971233615,2.5132616874579834,0.4458185591974401,0.5541814408025599,11563,75.93576975287519,34.65512397509977,16.656408818035537,3.1105946147685595,0.43483525036755166,0.5651647496324483,18.544181769318918
22,0.010514994010263994,0.012620694003999233,24.709424959002195,58.803859657234966,76.10508677115382,28.5093320259459,-1.8952365373377718,14.255301843918657,-4.5295556833122586,23.20290545219873,-2.0759373906129643,33.86298514748437,-0.07952318535275246,-40.442816708808316,0.8838951310861424,41.160534254171935,11563,32.55766983855153,14.255301843918657,6.853125688258535,-4.5295556833122586,0.7462596212055694,0.2537403787944305,11563,46.3537711231276,19.307784671269708,9.28146057207453,-3.1315982173237096,0.6390210153074461,0.36097898469255385,11563,55.10899508683091,23.20290545219873,11.153267867459686,-2.0759373906129643,0.5763210239557208,0.4236789760442792,11563,62.769074481858034,27.137839607131898,13.044140182973083,-1.416926595818111,0.5416414425322148,0.4583585574677852,11563,69.57112717381355,30.48973303200981,14.654766827133567,-0.1378781516068305,0.5527112341087953,0.4472887658912047,11563,75.64119058985625,33.86298514748437,16.27568046851696,-0.07952318535275246,0.5518464066418749,0.44815359335812505,17.560567413779985
23,0.010463918900713444,0.01470506563782692,27.59829873761806,60.448748744616,98.64596490756979,33.714542718795734,-1.5744444363412802,16.641653792315314,-4.5438100275817455,25.932719152776418,-1.6768593573161357,37.06938275775211,1.1083369625815176,-60.99343371801216,0.9605301065975224,41.456598905371955,11563,35.07590821824399,16.641653792315314,8.000345860643703,-4.5438100275817455,0.4606935916284701,0.5393064083715299,11563,48.57618390335604,22.513859519196807,10.822655369861673,-2.964351684561866,0.4418403528496065,0.5581596471503935,11563,56.71227788344137,25.932719152776418,12.46544592608808,-1.6768593573161357,0.47617400328634435,0.5238259967136556,11563,64.26903761513388,29.84764232207336,14.34664056596629,-1.1252275095581588,0.4724552451785869,0.5275447548214132,11563,71.03346864987718,33.584534881594344,16.14227081525404,-0.2447550016112901,0.4712444867248984,0.5287555132751016,11563,77.08305288228858,37.06938275775211,17.816782138450833,1.1083369625815176,0.45066159301219405,0.5493384069878059,20.261528582471982
24,0.010380640849886331,0.012721164152026176,24.996753517711184,59.26319225394571,77.51490424188276,29.84556502586258,-1.0533420028327038,14.325944439263859,-3.394921649697411,23.67248783048216,-1.639944816585127,34.2877987544104,1.1892390113854456,-36.78390404572083,0.8367905502736963,41.52012868697906,11563,32.663128814824816,14.325944439263859,6.887086567526202,-3.394921649697411,0.5919744011069792,0.40802559889302087,11563,46.61583885717216,19.60006427329312,9.4219625327287,-1.9997300896247139,0.5477817175473493,0.4522182824526507,11563,55.5768820882631,23.67248783048216,11.3789886532304,-1.639944816585127,0.5474357865605811,0.4525642134394188,11563,63.38055049920163,27.106365115078933,13.029011576847088,-0.23479015056768626,0.5525382686154112,0.4474617313845888,11563,70.10101076830571,30.987860693738625,14.894189872429408,-0.2399043219067297,0.5512410274150307,0.4487589725849693,11563,76.24174450695921,34.2877987544104,16.479860061511875,1.1892390113854456,0.5226152382599671,0.47738476174003286,17.7774890677163
25,0.01032832316249004,0.014178578741848469,26.788405197099866,60.260348167978094,82.90975270560608,30.106549741142057,-1.4940604471572259,16.03732914561068,-4.929603619636718,25.308236666181536,-1.7993901446513876,36.35002583199776,1.4115139922414255,-50.88169304520744,0.9239412273120138,41.5946933734401,11563,34.57057116996232,16.03732914561068,7.709821478506814,-4.929603619636718,0.6333996367724639,0.3666003632275361,11563,47.61060694873892,20.959631602998083,10.075521228383423,-2.700517484180583,0.5116319294300787,0.4883680705699213,11563,56.48942601302677,25.308236666181536,12.165267120210558,-1.7993901446513876,0.48378448499524346,0.5162155150047566,11563,64.2627223842911,29.306572013288534,14.08656839151144,-1.1243022994880625,0.47634696877972843,0.5236530312202715,11563,71.00787230420345,32.768635922522606,15.750112281522554,0.177936872771972,0.4754821413128081,0.5245178586871919,11563,77.22106198582841,36.35002583199776,17.471035199266343,1.4115139922414255,0.45515869584017987,0.5448413041598201,19.368201386941074
26,0.01018086244955742,0.014268746599555016,26.871865522982258,60.28293532925704,84.14678639401917,25.50029578766841,-1.135584991459378,15.96226091582205,-4.320305494215706,25.48248204126076,-1.316233847229452,36.34353617864079,1.789591019495399,-52.407528318178606,0.9341688274272544,41.44578078785264,11563,34.31526006846605,15.96226091582205,7.673733009839558,-4.320305494215706,0.4772117962466488,0.5227882037533512,11563,47.65108292028033,21.577001472605406,10.372297590907998,-3.0863894248323036,0.5398253048516821,0.46017469514831794,11563,56.30234750772498,25.48248204126076,12.249024102581938,-1.316233847229452,0.42091152815013405,0.579088471849866,11563,64.15278415383845,28.942405532272677,13.911527242434026,-0.5664951471242117,0.5338579953299317,0.46614200467006833,11563,71.17659599453098,32.92350699729184,15.824550437036343,0.686322945150007,0.4749632448326559,0.5250367551673442,11563,77.48799331179082,36.34353617864079,17.467916055341806,1.789591019495399,0.46545014269653207,0.5345498573034679,19.550727307944797
