case_id,profile_kind,q_soc,initial_soc,sample_count,duration_s,soc_min,soc_max,SOC_range,SOC_std,SOC_final,mean_abs_SOC_error,mean_positive_P_correction_kw,p95_positive_P_correction_kw,max_positive_P_correction_kw,ratio_active_correction,active_correction_s,longest_active_correction_s,corrective_energy_kwh,wrong_direction_energy_kwh,E_fc_surplus_kwh,E_batt_charge_kwh,E_batt_discharge_kwh,E_batt_throughput_kwh,H2_total_kg,mean_P_fc_actual_kw,mean_P_batt_actual_kw,mean_load_actual_kw,solver_failure_count,physical_infeasible_point_count,soc_at_300s,soc_at_900s,soc_at_1800s,soc_at_3600s,recovery_25_time_s,recovery_25_sustained,recovery_50_time_s,recovery_50_sustained,after_60s_sample_count,after_60s_duration_s,after_60s_soc_min,after_60s_soc_max,after_60s_soc_range,after_60s_soc_std,after_60s_soc_final,after_60s_mean_abs_soc_error,after_60s_mean_positive_P_correction_kw,after_60s_p95_positive_P_correction_kw,after_60s_max_positive_P_correction_kw,after_60s_ratio_active_correction,after_60s_active_correction_s,after_60s_longest_active_correction_s,after_60s_corrective_energy_kwh,after_60s_wrong_direction_energy_kwh,after_60s_E_fc_surplus_kwh,after_60s_E_batt_charge_kwh,after_60s_E_batt_discharge_kwh,after_60s_E_batt_throughput_kwh,after_60s_H2_total_kg,after_60s_mean_P_fc_actual_kw,after_60s_mean_P_batt_actual_kw,after_60s_mean_load_actual_kw,post_transient_sample_count,post_transient_duration_s,post_transient_soc_min,post_transient_soc_max,post_transient_soc_range,post_transient_soc_std,post_transient_soc_final,post_transient_mean_abs_soc_error,post_transient_mean_positive_P_correction_kw,post_transient_p95_positive_P_correction_kw,post_transient_max_positive_P_correction_kw,post_transient_ratio_active_correction,post_transient_active_correction_s,post_transient_longest_active_correction_s,post_transient_corrective_energy_kwh,post_transient_wrong_direction_energy_kwh,post_transient_E_fc_surplus_kwh,post_transient_E_batt_charge_kwh,post_transient_E_batt_discharge_kwh,post_transient_E_batt_throughput_kwh,post_transient_H2_total_kg,post_transient_mean_P_fc_actual_kw,post_transient_mean_P_batt_actual_kw,post_transient_mean_load_actual_kw,load_energy_kwh,H2_excess_kg,battery_throughput_excess_kwh,fc_surplus_energy_excess_kwh
constant_soc053_qsoc10,constant,10.0,0.53,3600,3600.0,0.48366354635228614,0.52998075998076,0.04631721362847385,0.00956799890833173,0.48366354635228614,0.06141493196113188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.111162377861405,0.0,0.0,32.111162377861405,32.111162377861405,14.1193880190258,267.88883762213857,32.111162377861405,300.0,0,0,0.5051067768850708,0.4880325064151911,0.4838646234576878,0.48366354635228614,,False,,False,3540.0,3540.0,0.48366354635228614,0.5229954841132171,0.03933193776093091,0.008249901202816093,0.48366354635228614,0.06205997428880359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.337626322936885,0.0,0.0,27.337626322936885,27.337626322936885,14.107802183387824,272.19902407836923,27.80097592163073,300.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,0.7341582130600361,-13.859772588424796,0.0
constant_soc055_qsoc10,constant,10.0,0.55,3600,3600.0,0.48366387450752263,0.54998075998076,0.06631688547323739,0.014438884258832644,0.48366387450752263,0.058800305522817696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.957601632952866,0.0,0.0,45.9709349662862,45.9709349662862,13.385229805965764,254.02906503371378,45.9709349662862,300.0,0,0,0.5158953867299608,0.4913472995627013,0.4840189164237736,0.48366387450752263,0.0,False,0.0,False,3540.0,3540.0,0.48366387450752263,0.5429822029822053,0.05931832847468271,0.012607923620384497,0.48366387450752263,0.05974000927420248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1909349662862,0.0,0.0,41.1909349662862,41.1909349662862,13.373958191891283,258.1109135936073,41.88908640639274,300.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,0.0,0.0,0.0
constant_soc057_qsoc10,constant,10.0,0.57,3600,3600.0,0.48366445392817065,0.5699807599807599,0.08631630605258928,0.020376377198975885,0.48366445392817065,0.05620937931081779,13.863333333333353,0.0,300.00000000000057,0.04694444444444444,169.0,169.0,13.863333333333353,45.967200094449865,0.0,0.0,59.830533427783216,59.830533427783216,12.651081966588652,240.1694665722168,59.830533427783216,300.0,0,0,0.5342424242424371,0.4953472791291139,0.48429135007850044,0.48366445392817065,45.0,False,86.0,False,3540.0,3540.0,0.48366445392817065,0.5629822029822052,0.0793177490540346,0.01824954833779765,0.48366445392817065,0.056880009200681085,9.237288135593225,0.0,300.0000000000004,0.030790960451977403,109.0,109.0,9.083333333333337,45.96720009444986,0.0,0.0,55.0505334277832,55.0505334277832,12.639810352514173,244.0164066836103,55.983593316389694,300.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,-0.7341478393771119,13.859598461497015,0.0
constant_soc053_qsoc20,constant,20.0,0.53,3600,3600.0,0.516911725639677,0.52998075998076,0.013069034341082975,0.002118914196583598,0.516911725639677,0.03237834567178784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07017413170654,0.0,0.0,9.07017413170654,9.07017413170654,15.380991591684499,290.92982586829345,9.07017413170654,300.0,0,0,0.5198721501990786,0.5169633530694498,0.5169118445292264,0.516911725639677,,False,,False,3540.0,3540.0,0.516911725639677,0.52682754863225,0.009915822992572987,0.001605357373330236,0.516911725639677,0.0325597428907976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.901665333855191,0.0,0.0,6.901665333855191,6.901665333855191,15.23636514692675,292.9813572876049,7.018642712395109,300.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,0.7402937587954099,-13.859999998845169,0.0
constant_soc055_qsoc20,constant,20.0,0.55,3600,3600.0,0.5169117256413501,0.54998075998076,0.033069034339409886,0.005456553295298663,0.5169117256413501,0.0311913874191089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.91684079721838,0.0,0.0,22.93017413055171,22.93017413055171,14.640697832889089,277.06982586944827,22.93017413055171,300.0,0,0,0.524834511167924,0.5171004212439293,0.5169121601942612,0.5169117256413501,0.0,False,0.0,False,3540.0,3540.0,0.5169117256413501,0.5429822029822053,0.026070477340855214,0.004105211313502286,0.5169117256413501,0.031663143406024025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15017413055174,0.0,0.0,18.15017413055174,18.15017413055174,14.629426218814604,281.5421957994389,18.457804200561093,300.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,0.0,0.0,0.0
constant_soc057_qsoc20,constant,20.0,0.57,3600,3600.0,0.5169117256394392,0.5699807599807599,0.05306903434132071,0.010320073307414579,0.5169117256394392,0.03013647561464273,13.86333333333369,0.0,300.0000000000089,0.04694444444444444,169.0,169.0,13.86333333333369,22.926840798546344,0.0,0.0,36.79017413188004,36.79017413188004,13.906525909836477,263.20982586811994,36.79017413188004,300.0,0,0,0.5345612164960771,0.517491448531197,0.5169130607216269,0.5169117256394392,45.0,False,86.0,False,3540.0,3540.0,0.5169117256394392,0.5629822029822051,0.046070477342765925,0.008487144201890517,0.5169117256394392,0.030365191882536956,9.237288135593309,0.0,300.0000000000059,0.030790960451977403,109.0,109.0,9.083333333333421,22.926840798546344,0.0,0.0,32.010174131879765,32.010174131879765,13.89525429576201,267.44728054385104,32.552719456148914,300.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,-0.734171923052612,13.860000001328334,0.0
pulse_soc055_qsoc10,pulse,10.0,0.55,3600,3600.0,0.4836636714883209,0.54998075998076,0.06631708849243911,0.014463653235298758,0.4836636714883209,0.05911142642735023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.957742325261705,0.0,0.0,45.97107565859504,45.97107565859504,13.66834899902025,259.02892434140495,45.97107565859504,305.0,0,0,0.5158953867299608,0.48930830634235856,0.4839234602758484,0.4836636714883209,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,2821.0,2821.0,0.4836636714883209,0.49203566412975464,0.008371992641433734,0.0017239813397895828,0.4836636714883209,0.06545405658480016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81845756717882,0.0,0.0,5.81845756717882,5.81845756717882,12.12140574389678,292.5748148735045,7.425185126495481,300.0,305.0,0.2831191930544854,0.00014069230883961836,0.0
pulse_soc055_qsoc20,pulse,20.0,0.55,3600,3600.0,0.5157868539172082,0.54998075998076,0.03419390606355177,0.005491268933729253,0.5169117256349931,0.03129360773968379,0.8374681228174619,5.796066194612704,55.1906605795665,0.0,0.0,0.0,0.8374681228174619,23.754308924439925,0.8374681228174619,0.8374681228174619,23.76764225777326,24.60511038059072,14.932202775051515,282.0698258650442,22.930174134955795,305.0,0,0,0.524834511167924,0.5165801136784552,0.516910961937217,0.5169117256349931,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,2821.0,2821.0,0.5161664363700538,0.5169117256349931,0.0007452892649393306,0.00011464878094135216,0.5169117256349931,0.03312755568747552,0.6635723845999532,4.861673746223062,12.59003878453052,0.0,0.0,0.0,0.5199826935990188,0.0,0.5199826935990188,0.5199826935990188,0.0,0.5199826935990188,12.482387905051139,300.6635723846,-0.6635723845999532,300.0,305.0,0.29150494216242606,1.6749362500390106,0.8374681228174619
