timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-04-24 07:00:23,0.0,-0.03294599999999997,-0.03294599999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:00:53,0.0,-0.03294599999999997,-0.03294599999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:01:23,0.0,-0.03351199999999997,-0.03351199999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:01:53,0.0,-0.03294599999999997,-0.03294599999999997,0.0,exact,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:02:23,0.0,-0.034077999999999976,-0.034077999999999976,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:02:53,0.0,-0.03294599999999997,-0.03294599999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:03:23,0.0,-0.03294599999999997,-0.03294599999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:03:53,0.0,-0.03182199999999996,-0.03182199999999996,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:04:23,0.0,-0.03294599999999997,-0.03294599999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:04:53,0.0,-0.031821999999999954,-0.031821999999999954,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:05:23,0.0,-0.03294599999999997,-0.03294599999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:05:53,0.0,-0.03294599999999997,-0.03294599999999997,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
2024-04-24 07:06:23,0.0,-0.031821999999999954,-0.031821999999999954,0.0,linear,95.22499999999998,0.0,neutral,True,False,False,False,True,4月24日07_00_4月24日17_00
