voyage_id,source_file_name,timestamp,time_s,fuel_cell_total_kw,battery_left_6cluster_kw,battery_right_6cluster_kw,battery_cluster_total_kw,total_load_kw,total_load_clipped_kw,load_total_kw,soc_left_pct,soc_right_pct,battery_bdm_total_kw,battery_cluster_minus_bdm_kw,soc_mean_pct,propulsion_inverter_kw,dataset_version,online_feasible,uses_future_endpoint,file_name,battery_total_kw,total_load_fc_plus_batt_kw,propulsion_load_kw,data_origin,time_original_or_reconstructed,is_original_30s_point,required_source_bundle_sha256,split
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:22,0,5.7112603379280771e-76,34.136200000000002,32.558820000000004,66.69502,66.69502,66.69502,66.69502,95.201107935485254,97.499782265532147,68.111655837371814,-1.416635837371814,96.350445100508665,69.650009086583751,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,66.69502,66.69502,69.650009086583751,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:23,1,-9.5442981048440126e-63,35.314797619452577,32.534820353982347,67.849617973434931,67.849617973434931,67.849617973434931,67.849617973434931,95.202208476517924,97.499565984241997,68.709522581279529,-0.8599046078446122,96.350887230379968,69.783609057397797,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,67.849617973434931,67.849617973434931,69.783609057397797,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:24,2,-1.9024896778510543e-62,36.490629248119049,32.511104176124995,69.001733424244037,69.001733424244037,69.001733424244037,69.001733424244037,95.203294228645277,97.499352609307394,69.307611138259034,-0.30587771401499703,96.351323418976321,69.916783753332567,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,69.001733424244037,69.001733424244037,69.916783753332567,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:25,3,-2.8378096589820986e-62,37.660928895213281,32.487954934588231,70.14888382980152,70.14888382980152,70.14888382980152,70.14888382980152,95.204357797414787,97.499143593906084,69.906032414846237,0.24285141495528251,96.351750695660414,70.049219194858551,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,70.14888382980152,70.14888382980152,70.049219194858551,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:26,4,-3.7540198107597273e-62,38.822930569949193,32.46565609753236,71.288586667481553,71.288586667481553,71.288586667481553,71.288586667481553,95.205391788373788,97.498940391215811,70.50489731757699,0.78368934990456285,96.352166089794807,70.180601402446371,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,71.288586667481553,71.288586667481553,70.180601402446371,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:27,5,-4.644750190066137e-62,39.973868281540646,32.444491133117673,72.418359414658298,72.418359414658298,72.418359414658298,72.418359414658298,95.206388807069629,97.498744454414322,71.104316752987245,1.314042661671067,96.352566630742004,70.310616396566488,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,72.418359414658298,72.418359414658298,70.310616396566488,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:28,6,-5.5036308537835203e-62,41.110976039201525,32.424743509504445,73.53571954870597,73.53571954870597,73.53571954870597,73.53571954870597,95.207341459049744,97.498557236679446,71.704401627612839,1.831317921093131,96.352949347864609,70.438950197689479,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,73.53571954870597,73.53571954870597,70.438950197689479,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:29,7,-6.3242918587940763e-62,42.231487852145726,32.406696694853011,74.63818454699873,74.63818454699873,74.63818454699873,74.63818454699873,95.208242349861436,97.498380191188829,72.305262847989695,2.3329216990090487,96.353311270525154,70.565288826285894,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,74.63818454699873,74.63818454699873,70.565288826285894,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:30,8,-7.1003632619799933e-62,43.332637729587162,32.390634157323646,75.723271886910823,75.723271886910823,75.723271886910823,75.723271886910823,95.209084085052154,97.498214771120388,72.907011320653723,2.816260566257085,96.353649428086271,70.689318302826251,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,75.723271886910823,75.723271886910823,70.689318302826251,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
voyage_018,4月23日13_00_4月23日18_00.xlsx,2024-04-23 13:05:31,9,-7.8254751202234741e-62,44.411659680739682,32.376839365076641,76.788499045816323,76.788499045816323,76.788499045816323,76.788499045816323,95.209859270169204,97.498062429651753,73.509757952140802,3.2787410936755208,96.353960849910493,70.810724647781086,device_channel_natural_spline_1s,False,True,4月23日13_00_4月23日18_00.xlsx,76.788499045816323,76.788499045816323,70.810724647781086,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,cd2c0637a5735f53bbd4211ffca9c12032b1e5e532b27adc2434b37b2972d1fa,train
