voyage_id,source_file_name,timestamp,time_s,fuel_cell_total_kw,battery_left_6cluster_kw,battery_right_6cluster_kw,battery_cluster_total_kw,total_load_kw,total_load_clipped_kw,load_total_kw,soc_left_pct,soc_right_pct,battery_bdm_total_kw,battery_cluster_minus_bdm_kw,soc_mean_pct,propulsion_inverter_kw,dataset_version,online_feasible,uses_future_endpoint,file_name,battery_total_kw,total_load_fc_plus_batt_kw,propulsion_load_kw,data_origin,time_original_or_reconstructed,is_original_30s_point,required_source_bundle_sha256,split
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:29,0,0,-0.029846999999772,-0.049561999999999898,-0.079408999999771995,-0.079408999999771995,0,0,94,93.400000000000006,1.0993284054114846e-06,-0.0794100993281774,93.700000000000003,-2.3714909986427005e-14,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079408999999771995,-0.079408999999771995,-2.3714909986427005e-14,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:30,1,0,-0.029846999999545602,-0.049568426239676798,-0.079415426239222403,-0.079415426239222403,0,0,94,93.400000000000006,1.1367906404380016e-06,-0.079416563029862899,93.700000000000003,-5.0373500167051077e-14,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079415426239222403,-0.079415426239222403,-5.0373500167051077e-14,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:31,2,0,-0.029846999999322301,-0.049574809367631603,-0.079421809366953894,-0.079421809366953894,0,0,94,93.400000000000006,1.1740105142494475e-06,-0.079422983377468101,93.700000000000003,-7.6693773703168001e-14,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079421809366953894,-0.079421809366953894,-7.6693773703168001e-14,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:32,3,0,-0.0298469999991035,-0.049581106272142503,-0.079428106271245996,-0.079428106271245996,0,0,94,93.400000000000006,1.2109072397741329e-06,-0.079429317178485698,93.700000000000003,-1.0249621915107259e-13,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079428106271245996,-0.079428106271245996,-1.0249621915107259e-13,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:33,4,0,-0.029846999998890698,-0.049587273841487402,-0.079434273840378197,-0.079434273840378197,0,0,94,93.400000000000006,1.247400029940367e-06,-0.079435521240408105,93.700000000000003,-1.2760132506705965e-13,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079434273840378197,-0.079434273840378197,-1.2760132506705965e-13,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:34,5,0,-0.029846999998685599,-0.049593268963944399,-0.079440268962630095,-0.079440268962630095,0,0,94,93.400000000000006,1.2834080976764597e-06,-0.079441552370727794,93.700000000000003,-1.51829580007424e-13,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079440268962630095,-0.079440268962630095,-1.51829580007424e-13,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:35,6,0,-0.0298469999984897,-0.049599048527791498,-0.079446048526281204,-0.079446048526281204,0,0,94,93.400000000000006,1.3188506559107203e-06,-0.079447367376937097,93.700000000000003,-1.7500147252846044e-13,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079446048526281204,-0.079446048526281204,-1.7500147252846044e-13,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:36,7,0,-0.029846999998304299,-0.049604569421306699,-0.079451569419611096,-0.079451569419611096,0,0,94,93.400000000000006,1.3536469175714591e-06,-0.079452923066528597,93.700000000000003,-1.9693749118646387e-13,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079451569419611096,-0.079451569419611096,-1.9693749118646387e-13,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:37,8,0,-0.029846999998131198,-0.049609788532768102,-0.079456788530899297,-0.079456788530899297,0,0,94,93.400000000000006,1.3877160955869859e-06,-0.079458176246994902,93.700000000000003,-2.1745812453772889e-13,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079456788530899297,-0.079456788530899297,-2.1745812453772889e-13,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
voyage_010,4月9日08_00_4月9日11_00.xlsx,2024-04-09 08:00:38,9,0,-0.029846999997971701,-0.049614662750453599,-0.079461662748425296,-0.079461662748425296,0,0,94,93.400000000000006,1.4209774028856104e-06,-0.079463083725828207,93.700000000000003,-2.3638386113855054e-13,device_channel_natural_spline_1s,False,True,4月9日08_00_4月9日11_00.xlsx,-0.079461662748425296,-0.079461662748425296,-2.3638386113855054e-13,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,2498b6b6fa032981feeef9d08b156f434d44cf0d95223680c59aec463f227b41,train
