voyage_id,source_file_name,timestamp,time_s,fuel_cell_total_kw,battery_left_6cluster_kw,battery_right_6cluster_kw,battery_cluster_total_kw,total_load_kw,total_load_clipped_kw,load_total_kw,soc_left_pct,soc_right_pct,battery_bdm_total_kw,battery_cluster_minus_bdm_kw,soc_mean_pct,propulsion_inverter_kw,dataset_version,online_feasible,uses_future_endpoint,file_name,battery_total_kw,total_load_fc_plus_batt_kw,propulsion_load_kw,data_origin,time_original_or_reconstructed,is_original_30s_point,required_source_bundle_sha256,split
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:08,0,2.4907620057340707e-31,-0.019675999999999898,0.015798,-0.0038779999999999002,-0.0038779999999999002,0,0,83,83,1.5148472645960719e-06,-0.0038795148472645,83,-2.5192780252105209e-18,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0038779999999999002,-0.0038779999999999002,-2.5192780252105209e-18,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:09,1,4.9649004608180815e-31,-0.0196458951598329,0.015714189488695698,-0.0039317056711372003,-0.0039317056711372003,0,0,83,83,1.4937787521203126e-06,-0.0039331994498893004,83,1.7699000519548434e-17,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0039317056711372003,-0.0039317056711372003,1.7699000519548434e-17,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:10,2,7.4057918146019697e-31,-0.019615866214038501,0.015630563252216598,-0.0039853029618217998,-0.0039853029618217998,0,0,83,83,1.4728786855008902e-06,-0.0039867758405072997,83,3.779926669511515e-17,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0039853029618217998,-0.0039853029618217998,3.779926669511515e-17,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:11,3,9.7968125164356779e-31,-0.019585989056989401,0.0155473055653878,-0.0040386834916015003,-0.0040386834916015003,0,0,83,83,1.4522312876659734e-06,-0.0040401357228891004,83,5.7646694263386081e-17,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0040386834916015003,-0.0040386834916015003,5.7646694263386081e-17,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:12,4,1.2121339015669145e-30,-0.019556339583058201,0.015464600703034501,-0.0040917388800236001,-0.0040917388800236001,0,0,83,83,1.4319207815437315e-06,-0.0040931708008051003,83,7.7106456986257682e-17,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0040917388800236001,-0.0040917388800236001,7.7106456986257682e-17,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:13,5,1.4362747761652309e-30,-0.019526993686617498,0.015382632939982,-0.0041443607466354997,-0.0041443607466354997,0,0,83,83,1.4120313900623322e-06,-0.0041457727780254998,83,9.60437286256264e-17,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0041443607466354997,-0.0041443607466354997,9.60437286256264e-17,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:14,6,1.6504415203735103e-30,-0.019498027262039998,0.0153015865510552,-0.0041964407109847,-0.0041964407109847,0,0,83,83,1.3926473361499447e-06,-0.0041978333583208996,83,1.1432368294338874e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0041964407109847,-0.0041964407109847,1.1432368294338874e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:15,7,1.8529717791267479e-30,-0.019469516203698401,0.015221645811079499,-0.0042478703926189,-0.0042478703926189,0,0,83,83,1.3738528427347377e-06,-0.0042492442454615999,83,1.3181149370144107e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0042478703926189,-0.0042478703926189,1.3181149370144107e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:16,8,2.0422031973599373e-30,-0.019441536405965201,0.015142994994879901,-0.0042985414110852998,-0.0042985414110852998,0,0,83,83,1.355732132744879e-06,-0.0042998971432181001,83,1.4837233466167995e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0042985414110852998,-0.0042985414110852998,1.4837233466167995e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:17,9,2.2164734200080715e-30,-0.019414163763213199,0.0150658183772816,-0.0043483453859315003,-0.0043483453859315003,0,0,83,83,1.3383694291085377e-06,-0.0043496837553605996,83,1.6387137958600174e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0043483453859315003,-0.0043483453859315003,1.6387137958600174e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:18,10,2.3741200920061463e-30,-0.0193874741698149,0.014990300233109899,-0.0043971739367049002,-0.0043971739367049002,0,0,83,83,1.3218489547538823e-06,-0.0043984957856597002,83,1.7817380223630298e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0043971739367049002,-0.0043971739367049002,1.7817380223630298e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:19,11,2.5134808582891531e-30,-0.019361543520143,0.014916624837189901,-0.0044449186829531003,-0.0044449186829531003,0,0,83,83,1.3062549326090816e-06,-0.0044462249378857,83,1.9114477637448007e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0044449186829531003,-0.0044449186829531003,1.9114477637448007e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:20,12,2.6328933637920887e-30,-0.019336447708570102,0.014844976464346699,-0.0044914712442233997,-0.0044914712442233997,0,0,83,83,1.2916715856023042e-06,-0.0044927629158089998,83,2.0264947576242947e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0044914712442233997,-0.0044914712442233997,2.0264947576242947e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:21,13,2.7306952534499444e-30,-0.019312262629468901,0.014775539389405399,-0.0045367232400634,-0.0045367232400634,0,0,83,83,1.2781831366617184e-06,-0.0045380014232000001,83,2.1255307416204763e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0045367232400634,-0.0045367232400634,2.1255307416204763e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:22,14,2.805224172197716e-30,-0.019289064177212,0.014708497887191399,-0.0045805662900205001,-0.0045805662900205001,0,0,83,83,1.2658738087154933e-06,-0.0045818321638292003,83,2.2072074533523115e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0045805662900205001,-0.0045805662900205001,2.2072074533523115e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:23,15,2.854817764970396e-30,-0.019266928246171999,0.0146440362325298,-0.0046228920136422002,-0.0046228920136422002,0,0,83,83,1.2548278246917963e-06,-0.0046241468414667999,83,2.2701766304387622e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0046228920136422002,-0.0046228920136422002,2.2701766304387622e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:24,16,2.8778136767029804e-30,-0.019245930730721599,0.0145823387002456,-0.0046635920304758998,-0.0046635920304758998,0,0,83,83,1.2451294075187975e-06,-0.0046648371598835003,83,2.3130900104987954e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0046635920304758998,-0.0046635920304758998,2.3130900104987954e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
voyage_026,5月9日08_00_5月9日17_00.xlsx,2024-05-09 08:00:25,17,2.8725495523304611e-30,-0.019226147525233401,0.014523589565164099,-0.0047025579600692997,-0.0047025579600692997,0,0,83,83,1.2368627801246649e-06,-0.0047037948228493996,83,2.3345993311513743e-16,device_channel_natural_spline_1s,False,True,5月9日08_00_5月9日17_00.xlsx,-0.0047025579600692997,-0.0047025579600692997,2.3345993311513743e-16,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,b4f8bfd757d6c3b8c8aefbdf595fe18209a32139d1c0a5bd103724e00e6ec6aa,train
