dataset_version,voyage_id,split,time_original_or_reconstructed,timestamp,time_s,load_total_kw,source_interval_start_time,source_interval_end_time,is_original_30s_point,online_feasible,uses_future_endpoint,file_name
cubic_spline_1s_natural_clipped,voyage_033,train,original_30s_point,2024-05-20 08:00:03,0.0,4e-06,2024-05-20T08:00:03,2024-05-20T08:00:03,True,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:04,1.0,4.011328214730215e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:05,2.0,4.022580824022854e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:06,3.0,4.0336822224403395e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:07,4.0,4.044556804545096e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:08,5.0,4.0551289648995456e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:09,6.0,4.065323098066114e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:10,7.0,4.0750635986072214e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:11,8.0,4.084274861085295e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:12,9.0,4.092881280062755e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
cubic_spline_1s_natural_clipped,voyage_033,train,reconstructed_1s_point,2024-05-20 08:00:13,10.0,4.100807250102028e-06,2024-05-20T08:00:03,2024-05-20T08:00:33,False,False,True,5月20日08_00_5月20日18_00.xlsx
