dataset_version,voyage_id,split,time_original_or_reconstructed,timestamp,time_s,load_total_kw,source_interval_start_time,source_interval_end_time,is_original_30s_point,online_feasible,uses_future_endpoint,file_name
cubic_spline_1s_natural_clipped,voyage_013,train,original_30s_point,2024-04-16 08:00:10,0.0,2e-06,2024-04-16T08:00:10,2024-04-16T08:00:10,True,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:11,1.0,1.9858731836177345e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:12,2.0,1.9718406507708345e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:13,3.0,1.9579966849946657e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:14,4.0,1.944435569824593e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:15,5.0,1.931251588795983e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:16,6.0,1.9185390254442e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:17,7.0,1.9063921633046103e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:18,8.0,1.8949052859125792e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:19,9.0,1.8841726768034718e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:20,10.0,1.8742886195126543e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:21,11.0,1.865347397575492e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:22,12.0,1.85744329452735e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:23,13.0,1.8506705939035943e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:24,14.0,1.8451235792395903e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:25,15.0,1.8408965340707033e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:26,16.0,1.8380837419322987e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:27,17.0,1.8367794863597426e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:28,18.0,1.8370780508884e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:29,19.0,1.8390737190536366e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:30,20.0,1.842860774390818e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:31,21.0,1.8485335004353094e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:32,22.0,1.8561861807224767e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:33,23.0,1.8659130987876848e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:34,24.0,1.8778085381663e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:35,25.0,1.8919667823936872e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:36,26.0,1.9084821150052123e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:37,27.0,1.9274488195362406e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:38,28.0,1.9489611795221376e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:39,29.0,1.973113478498269e-06,2024-04-16T08:00:10,2024-04-16T08:00:40,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,original_30s_point,2024-04-16 08:00:40,30.0,2e-06,2024-04-16T08:00:40,2024-04-16T08:00:40,True,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:41,31.0,2.0296577810643676e-06,2024-04-16T08:00:40,2024-04-16T08:01:10,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:42,32.0,2.0618948727350956e-06,2024-04-16T08:00:40,2024-04-16T08:01:10,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:43,33.0,2.096462079557578e-06,2024-04-16T08:00:40,2024-04-16T08:01:10,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:44,34.0,2.1331102060772095e-06,2024-04-16T08:00:40,2024-04-16T08:01:10,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:45,35.0,2.171590056839385e-06,2024-04-16T08:00:40,2024-04-16T08:01:10,False,False,True,4月16日08_00_4月16日19_00.xlsx
cubic_spline_1s_natural_clipped,voyage_013,train,reconstructed_1s_point,2024-04-16 08:00:46,36.0,2.2116524363895e-06,2024-04-16T08:00:40,2024-04-16T08:01:10,False,False,True,4月16日08_00_4月16日19_00.xlsx
