voyage_id,source_file_name,timestamp,time_s,fuel_cell_total_kw,battery_left_6cluster_kw,battery_right_6cluster_kw,battery_cluster_total_kw,total_load_kw,total_load_clipped_kw,load_total_kw,soc_left_pct,soc_right_pct,battery_bdm_total_kw,battery_cluster_minus_bdm_kw,soc_mean_pct,propulsion_inverter_kw,dataset_version,online_feasible,uses_future_endpoint,file_name,battery_total_kw,total_load_fc_plus_batt_kw,propulsion_load_kw,data_origin,time_original_or_reconstructed,is_original_30s_point,required_source_bundle_sha256,split
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:04,0,0,-0.025340999999999898,-0.0136569999999999,-0.038997999999999901,-0.038997999999999901,0,0,97.900000000000006,93.400000000000006,1.7681055723751682e-06,-0.038999768105572298,95.650000000000006,,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.038997999999999901,-0.038997999999999901,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:05,1,-3.670265855955981e-76,-0.0253405355445546,-0.013678043889372399,-0.0390185794339271,-0.0390185794339271,0,0,97.900000000000006,93.400000000000006,1.7442567137889891e-06,-0.039020323690640901,95.650000000000006,2.8410759939666774e-59,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.0390185794339271,-0.0390185794339271,2.8410759939666774e-59,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:06,2,-7.3160360554762142e-76,-0.0253400741889231,-0.0136990728028425,-0.039039146991765701,-0.039039146991765701,0,0,97.900000000000006,93.400000000000006,1.7204989932801165e-06,-0.039040867490759003,95.650000000000006,5.670355053648887e-59,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.039039146991765701,-0.039039146991765701,5.670355053648887e-59,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:07,3,-1.0912814942124956e-75,-0.025339619032919401,-0.0137200717645079,-0.039059690797427403,-0.039059690797427403,0,0,97.900000000000006,93.400000000000006,1.6968779798872021e-06,-0.039061387675407198,95.650000000000006,8.4615357472894836e-59,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.039059690797427403,-0.039059690797427403,8.4615357472894836e-59,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:08,4,-1.4436106859466459e-75,-0.0253391731763573,-0.0137410257984662,-0.039080198974823503,-0.039080198974823503,0,0,97.900000000000006,93.400000000000006,1.6734392426488994e-06,-0.039081872414066202,95.650000000000006,1.119554477130646e-58,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.039080198974823503,-0.039080198974823503,1.119554477130646e-58,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:09,5,-1.7861416151064975e-75,-0.0253387397190507,-0.013761919928814899,-0.039100659647865701,-0.039100659647865701,0,0,97.900000000000006,93.400000000000006,1.6502283506038617e-06,-0.039102309876216303,95.650000000000006,1.3853308822117794e-58,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.039100659647865701,-0.039100659647865701,1.3853308822117794e-58,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:10,6,-2.1164247160484759e-75,-0.025338321760813399,-0.013782739179651801,-0.039121060940465302,-0.039121060940465302,0,0,97.900000000000006,93.400000000000006,1.6272908727907417e-06,-0.039122688231338097,95.650000000000006,1.6415754596141482e-58,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.039121060940465302,-0.039121060940465302,1.6415754596141482e-58,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:11,7,-2.4320104231290073e-75,-0.025337922401459399,-0.013803468575074401,-0.0391413909765339,-0.0391413909765339,0,0,97.900000000000006,93.400000000000006,1.6046723782481919e-06,-0.039142995648912098,95.650000000000006,1.8863808789795505e-58,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.0391413909765339,-0.0391413909765339,1.8863808789795505e-58,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:12,8,-2.7304491707045152e-75,-0.025337544740802499,-0.013824093139180401,-0.039161637879983002,-0.039161637879983002,0,0,97.900000000000006,93.400000000000006,1.5824184360148659e-06,-0.039163220298419003,95.650000000000006,2.1178398099497849e-58,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.039161637879983002,-0.039161637879983002,2.1178398099497849e-58,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
voyage_021,4月28日08_00_4月28日12_00.xlsx,2024-04-28 08:00:13,9,-3.0092913931314264e-75,-0.025337191878656601,-0.0138445978960675,-0.039181789774724099,-0.039181789774724099,0,0,97.900000000000006,93.400000000000006,1.5605746151294159e-06,-0.039183350349339202,95.650000000000006,2.3340449221666514e-58,device_channel_natural_spline_1s,False,True,4月28日08_00_4月28日12_00.xlsx,-0.039181789774724099,-0.039181789774724099,2.3340449221666514e-58,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,ffeb52020ee455e4da7b84c212ec9a2fada66d9f5d430288f5fbada35ab12048,train
