voyage_id,source_file_name,timestamp,time_s,fuel_cell_total_kw,battery_left_6cluster_kw,battery_right_6cluster_kw,battery_cluster_total_kw,total_load_kw,total_load_clipped_kw,load_total_kw,soc_left_pct,soc_right_pct,battery_bdm_total_kw,battery_cluster_minus_bdm_kw,soc_mean_pct,propulsion_inverter_kw,dataset_version,online_feasible,uses_future_endpoint,file_name,battery_total_kw,total_load_fc_plus_batt_kw,propulsion_load_kw,data_origin,time_original_or_reconstructed,is_original_30s_point,required_source_bundle_sha256,split
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:13,0,1.2565419667346597e-52,-0.016864999999999901,-0.054538999999999997,-0.071403999999999898,-0.071403999999999898,0,0,97.900000000000006,97.900000000000006,2.5566836588388458e-06,-0.071406556683658806,97.900000000000006,-4.0998208029657316e-26,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071403999999999898,-0.071403999999999898,-4.0998208029657316e-26,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:14,1,-3.9204806220916597e-48,-0.0168649997858056,-0.0545314498613612,-0.071396449647166904,-0.071396449647166904,0,0,97.900000000000006,97.900000000000006,2.5533894512115807e-06,-0.0713990030366181,97.900000000000006,-1.4514804283211324e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071396449647166904,-0.071396449647166904,-1.4514804283211324e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:15,2,-7.8149212935960226e-48,-0.016864999573040801,-0.054523950112969198,-0.071388949686010103,-0.071388949686010103,0,0,97.900000000000006,97.900000000000006,2.5501395106520958e-06,-0.071391499825520705,97.900000000000006,-2.4832732145049431e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071388949686010103,-0.071388949686010103,-2.4832732145049431e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:16,3,-1.1657029916905986e-47,-0.0168649993631351,-0.054516551145070799,-0.071381550508205896,-0.071381550508205896,0,0,97.900000000000006,97.900000000000006,2.54695597069428e-06,-0.071384097464176594,97.900000000000006,-3.4983911311582904e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071381550508205896,-0.071381550508205896,-3.4983911311582904e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:17,4,-1.5420640048611131e-47,-0.016864999157518001,-0.054509303347912499,-0.071374302505430601,-0.071374302505430601,0,0,97.900000000000006,97.900000000000006,2.543860964872024e-06,-0.071376846366395505,97.900000000000006,-4.4898648705914598e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071374302505430601,-0.071374302505430601,-4.4898648705914598e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:18,5,-1.9079585245301024e-47,-0.016864998957619198,-0.054502257111741399,-0.071367256069360605,-0.071367256069360605,0,0,97.900000000000006,97.900000000000006,2.5408766267192163e-06,-0.071369796945987302,97.900000000000006,-5.4507251251147364e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071367256069360605,-0.071367256069360605,-5.4507251251147364e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:19,6,-2.2607699063565257e-47,-0.016864998764868099,-0.054495462826803898,-0.0713604615916721,-0.0713604615916721,0,0,97.900000000000006,97.900000000000006,2.5380250897697475e-06,-0.071362999616761902,97.900000000000006,-6.3740025870384038e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.0713604615916721,-0.0713604615916721,-6.3740025870384038e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:20,7,-2.597881505999339e-47,-0.016864998580694301,-0.054488970883347101,-0.071353969464041406,-0.071353969464041406,0,0,97.900000000000006,97.900000000000006,2.535328487557508e-06,-0.071356504792529002,97.900000000000006,-7.2527279486727506e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071353969464041406,-0.071353969464041406,-7.2527279486727506e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:21,8,-2.916676679117501e-47,-0.016864998406527401,-0.054482831671617403,-0.071347830078144894,-0.071347830078144894,0,0,97.900000000000006,97.900000000000006,2.5328089536163858e-06,-0.071350362887098506,97.900000000000006,-8.0799319023280606e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071347830078144894,-0.071347830078144894,-8.0799319023280606e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
voyage_065,7月29日14_00_7月29日17_00.xlsx,2024-07-29 14:00:22,9,-3.21453878136997e-47,-0.016864998243796898,-0.054477095581861902,-0.071342093825658801,-0.071342093825658801,0,0,97.900000000000006,97.900000000000006,2.5304886214802722e-06,-0.071344624314280305,97.900000000000006,-8.848645140314617e-25,device_channel_natural_spline_1s,False,True,7月29日14_00_7月29日17_00.xlsx,-0.071342093825658801,-0.071342093825658801,-8.848645140314617e-25,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,c5b5974087c3cb1310f36ae3ee1b1aab0d3adf85d3b263fc816fb168d7f89229,test
