dataset_version,voyage_id,split,time_original_or_reconstructed,timestamp,time_s,load_total_kw,source_interval_start_time,source_interval_end_time,is_original_30s_point,online_feasible,uses_future_endpoint,file_name
cubic_spline_1s_natural_clipped,voyage_041,train,original_30s_point,2024-06-06 10:00:16,0.0,2e-06,2024-06-06T10:00:16,2024-06-06T10:00:16,True,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:17,1.0,1.9607872286409907e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:18,2.0,1.9216136971353232e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:19,3.0,1.882518645336339e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:20,4.0,1.8435413130973794e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:21,5.0,1.8047209402717858e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:22,6.0,1.7660967667129e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:23,7.0,1.7277080322740636e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:24,8.0,1.689593976808618e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:25,9.0,1.6517938401699048e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:26,10.0,1.6143468622112656e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:27,11.0,1.5772922827860418e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:28,12.0,1.5406693417475752e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:29,13.0,1.5045172789492069e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:30,14.0,1.468875334244279e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:31,15.0,1.4337827474861329e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:32,16.0,1.39927875852811e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:33,17.0,1.3654026072235518e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:34,18.0,1.3321935334258004e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:35,19.0,1.2996907769881963e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:36,20.0,1.2679335777640819e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:37,21.0,1.2369611756067988e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:38,22.0,1.2068128103696879e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:39,23.0,1.177527721906091e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:40,24.0,1.1491451500693502e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:41,25.0,1.1217043347128062e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:42,26.0,1.095244515689801e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:43,27.0,1.0698049328536764e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:44,28.0,1.0454248260577736e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:45,29.0,1.0221434351554344e-06,2024-06-06T10:00:16,2024-06-06T10:00:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,original_30s_point,2024-06-06 10:00:46,30.0,1e-06,2024-06-06T10:00:46,2024-06-06T10:00:46,True,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:47,31.0,9.790315576285074e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:48,32.0,9.592663338127762e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:49,33.0,9.407303515083202e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:50,34.0,9.234496336706541e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:51,35.0,9.074502032552924e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:52,36.0,8.927580832177498e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:53,37.0,8.793992965135402e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:54,38.0,8.673998660981785e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:55,39.0,8.567858149271792e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:56,40.0,8.475831659560565e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:57,41.0,8.398179421403252e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:58,42.0,8.335161664354994e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:00:59,43.0,8.287038617970937e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:00,44.0,8.254070511806228e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:01,45.0,8.236517575416009e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:02,46.0,8.234640038355424e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:03,47.0,8.248698130179621e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:04,48.0,8.278952080443742e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:05,49.0,8.325662118702933e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:06,50.0,8.389088474512338e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:07,51.0,8.469491377427102e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:08,52.0,8.567131057002369e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:09,53.0,8.682267742793285e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:10,54.0,8.815161664354994e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:11,55.0,8.966073051242639e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:12,56.0,9.135262133011368e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:13,57.0,9.322989139216324e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:14,58.0,9.529514299412652e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:15,59.0,9.755097843155496e-07,2024-06-06T10:00:46,2024-06-06T10:01:16,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,original_30s_point,2024-06-06 10:01:16,60.0,1e-06,2024-06-06T10:01:16,2024-06-06T10:01:16,True,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:17,61.0,1.026419874178312e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:18,62.0,1.0546543009469054e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:19,63.0,1.08455994863038e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:20,64.0,1.1159934855533374e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:21,65.0,1.1488115800403774e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:22,66.0,1.1828709004161012e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:23,67.0,1.2180281150051085e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:24,68.0,1.2541398921320008e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:25,69.0,1.291062900121378e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:26,70.0,1.3286538072978413e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:27,71.0,1.3667692819859906e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:28,72.0,1.405265992510427e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:29,73.0,1.4440006071957508e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
cubic_spline_1s_natural_clipped,voyage_041,train,reconstructed_1s_point,2024-06-06 10:01:30,74.0,1.4828297943665627e-06,2024-06-06T10:01:16,2024-06-06T10:01:46,False,False,True,6月6日10_00_6月6日21_00.xlsx
