timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-03-29 08:00:04,0.0,-0.07939899999999997,-0.07939899999999997,0.0,exact,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:00:34,0.0,-0.07939899999999997,-0.07939899999999997,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:01:04,0.0,-0.07939899999999997,-0.07939899999999997,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:01:34,0.0,-0.08108499999999996,-0.08108499999999996,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:02:04,0.0,-0.07883599999999996,-0.07883599999999996,0.0,exact,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:02:34,0.0,-0.07996199999999995,-0.07996199999999995,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:03:04,0.0,-0.07939899999999997,-0.07939899999999997,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:03:34,0.0,-0.07939899999999997,-0.07939899999999997,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:04:04,0.0,-0.07827299999999997,-0.07827299999999997,0.0,exact,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:04:34,0.0,-0.07770999999999997,-0.07770999999999997,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:05:04,0.0,-0.07939899999999997,-0.07939899999999997,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
2024-03-29 08:05:34,0.0,-0.07996099999999996,-0.07996099999999996,0.0,linear,95.95833333333333,0.0,neutral,True,False,False,False,True,3月29日08_00_3月29日15_00
